Date,iso3,CountryName,Region,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CuurentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry
2020-04-01,ALB,Albania,Berat,40.6285,20.090775,1,0,0,1,0,0,False,False
2020-04-01,ALB,Albania,Durrës,41.518365,19.651766,34,2,0,32,0,0,False,False
2020-04-01,ALB,Albania,Elbasan,41.040028,20.186454,5,0,0,5,0,0,False,False
2020-04-01,ALB,Albania,Fier,40.774633,19.620528,27,2,0,25,0,0,False,False
2020-04-01,ALB,Albania,Korçë,40.62883,20.666004,16,0,0,16,0,0,False,False
2020-04-01,ALB,Albania,Kukës,42.066696,20.419467,6,1,0,5,0,0,False,False
2020-04-01,ALB,Albania,Lezhë,41.801452,19.845695,7,0,0,7,0,0,False,False
2020-04-01,ALB,Albania,Shkodër,42.17682,19.719451,11,0,0,11,0,0,False,False
2020-04-01,ALB,Albania,Tiranë,41.268583,19.793936,147,9,0,138,0,0,False,False
2020-04-01,ALB,Albania,Vlorë,40.162418,19.793592,5,1,0,4,0,0,False,False
2020-04-01,AND,Andorra,Andorra,42.542268,1.596865,376,12,0,364,0,0,False,False
2020-04-01,AUT,Austria,Burgenland,47.541449,16.520206,188,0,0,188,0,0,True,True
2020-04-01,AUT,Austria,Kärnten,46.715832,14.455532,293,0,0,293,0,0,True,True
2020-04-01,AUT,Austria,Niederösterreich,48.27051,15.763245,1685,0,0,1685,0,0,True,True
2020-04-01,AUT,Austria,Oberösterreich,48.138166,13.964295,1671,0,0,1671,0,0,True,True
2020-04-01,AUT,Austria,Salzburg,47.254051,13.032653,955,0,0,955,0,0,True,True
2020-04-01,AUT,Austria,Steiermark,47.187361,15.518046,1113,0,0,1113,0,0,True,True
2020-04-01,AUT,Austria,Tirol,47.209023,11.397603,2414,0,0,2414,0,0,True,True
2020-04-01,AUT,Austria,Vorarlberg,47.240149,9.896366,666,0,0,666,0,0,True,True
2020-04-01,AUT,Austria,Wien,48.21141,16.380038,1497,0,0,1497,0,0,True,True
2020-04-01,BLR,Belarus,Belarus,53.711111,27.973847,152,0,0,152,0,0,False,False
2020-04-01,BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,43.892652,17.670584,208,9,0,199,0,0,False,False
2020-04-01,BGR,Bulgaria,Blagoevgrad,41.72282,23.424299,13,3,0,10,0,0,True,True
2020-04-01,BGR,Bulgaria,Burgas,42.491848,27.306892,20,0,0,20,0,0,True,True
2020-04-01,BGR,Bulgaria,Dobrich,43.65074,27.936751,8,0,0,8,0,0,True,True
2020-04-01,BGR,Bulgaria,Gabrovo,42.931879,25.247163,2,0,0,2,0,0,True,True
2020-04-01,BGR,Bulgaria,Haskovo,41.849113,25.942349,2,0,0,2,0,0,True,True
2020-04-01,BGR,Bulgaria,Kardzhali,41.527042,25.441477,7,0,0,7,0,0,True,True
2020-04-01,BGR,Bulgaria,Kyustendil,42.255307,22.869974,6,2,0,4,0,0,True,True
2020-04-01,BGR,Bulgaria,Lovech,43.035259,24.5688,2,0,0,2,0,0,True,True
2020-04-01,BGR,Bulgaria,Montana,43.496677,23.192363,17,0,0,17,0,0,True,True
2020-04-01,BGR,Bulgaria,Pazardzhik,42.133682,24.140941,8,0,0,8,0,0,True,True
2020-04-01,BGR,Bulgaria,Pernik,42.613861,22.853171,6,0,0,6,0,0,True,True
2020-04-01,BGR,Bulgaria,Pleven,43.486117,24.610919,9,0,0,9,0,0,True,True
2020-04-01,BGR,Bulgaria,Plovdiv,42.257364,24.824903,26,0,0,26,0,0,True,True
2020-04-01,BGR,Bulgaria,Ruse,43.54059,25.759217,1,0,0,1,0,0,True,True
2020-04-01,BGR,Bulgaria,Shumen,43.296516,27.004814,4,0,0,4,0,0,True,True
2020-04-01,BGR,Bulgaria,Silistra,43.946163,27.044927,2,0,0,2,0,0,True,True
2020-04-01,BGR,Bulgaria,Sliven,42.67034,26.241026,5,0,0,5,0,0,True,True
2020-04-01,BGR,Bulgaria,Smolyan,41.628892,24.668089,7,0,0,7,0,0,True,True
2020-04-01,BGR,Bulgaria,Sofia City,42.286287,23.616846,254,7,0,247,0,0,True,True
2020-04-01,BGR,Bulgaria,Stara Zagora,42.411912,25.567329,4,0,0,4,0,0,True,True
2020-03-30,BGR,Bulgaria,Unknown,,,7,0,0,7,0,0,True,True
2020-04-01,BGR,Bulgaria,Varna,43.186206,27.59493,20,0,0,20,0,0,True,True
2020-04-01,BGR,Bulgaria,Veliko Tarnovo,43.189524,25.649275,2,0,0,2,0,0,True,True
2020-04-01,HRV,Croatia,Bjelovarsko-bilogorska,45.739855,16.976657,7,0,0,7,0,0,True,True
2020-04-01,HRV,Croatia,Brodsko-Posavska,45.142404,17.821388,11,1,0,10,0,0,True,True
2020-04-01,HRV,Croatia,Dubrovačko-neretvanska,42.662368,18.15083,43,0,0,43,0,0,True,True
2020-04-01,HRV,Croatia,Grad Zagreb,45.742196,16.008116,269,2,0,267,0,0,True,True
2020-04-01,HRV,Croatia,Istarska,45.203521,13.895312,71,2,0,69,0,0,True,True
2020-04-01,HRV,Croatia,Karlovačka,45.292126,15.46427,20,1,0,19,0,0,True,True
2020-04-01,HRV,Croatia,Koprivničko-križevačka,46.066232,16.571467,12,0,0,12,0,0,True,True
2020-04-01,HRV,Croatia,Krapinsko-zagorska županija,46.09492,15.919072,65,0,0,65,0,0,True,True
2020-04-01,HRV,Croatia,Ličko-senjska,44.69075,15.422344,2,0,0,2,0,0,True,True
2020-04-01,HRV,Croatia,Međimurska,46.410728,16.508315,2,0,0,2,0,0,True,True
2020-03-25,HRV,Croatia,NOT SPECIFIED,,,1,0,0,1,,,True,True
2020-04-01,HRV,Croatia,Osječko-baranjska,45.56139,18.442456,63,0,0,63,0,0,True,True
2020-04-01,HRV,Croatia,Požeško-slavonska,45.404899,17.562893,3,0,0,3,0,0,True,True
2020-04-01,HRV,Croatia,Primorsko-Goranska,45.367738,14.701448,60,0,0,60,0,0,True,True
2020-04-01,HRV,Croatia,Šibensko-kninska,43.89492,16.07332,27,0,0,27,0,0,True,True
2020-04-01,HRV,Croatia,Sisačko-moslavačka,45.365583,16.424137,14,0,0,14,0,0,True,True
2020-04-01,HRV,Croatia,Splitsko-Dalmatinska,43.613438,16.730085,133,0,0,133,0,0,True,True
2020-04-01,HRV,Croatia,Varaždinska,46.250434,16.293818,26,0,0,26,0,0,True,True
2020-04-01,HRV,Croatia,Virovitičko-podravska,45.831646,17.385543,4,0,0,4,0,0,True,True
2020-04-01,HRV,Croatia,Vukovarsko-srijemska,45.179126,18.877963,13,0,0,13,0,0,True,True
2020-04-01,HRV,Croatia,Zadarska,44.347845,15.959404,36,0,0,36,0,0,True,True
2020-04-01,HRV,Croatia,Zagrebačka,45.82762,16.381796,82,0,0,82,0,0,True,True
2020-04-01,CYP,Cyprus,Cyprus,35.167406,33.435499,320,9,0,311,0,0,True,True
2020-04-01,CZE,Czech Republic,Jihoceský,49.093362,14.439278,104,0,0,104,0,0,True,True
2020-04-01,CZE,Czech Republic,Jihomoravský,49.079446,16.663916,184,0,0,184,0,0,True,True
2020-04-01,CZE,Czech Republic,Karlovarský,50.170136,12.763213,111,0,0,111,0,0,True,True
2020-04-01,CZE,Czech Republic,Královéhradecký,50.385055,15.865137,102,0,0,102,0,0,True,True
2020-04-01,CZE,Czech Republic,Liberecký,50.732038,14.973755,105,0,0,105,0,0,True,True
2020-04-01,CZE,Czech Republic,Moravskoslezský,49.780617,18.000931,314,0,0,314,0,0,True,True
2020-04-01,CZE,Czech Republic,NOT SPECIFIED,,,93,32,0,61,0,0,True,True
2020-04-01,CZE,Czech Republic,Olomoucký,49.823636,17.016472,300,0,0,300,0,0,True,True
2020-04-01,CZE,Czech Republic,Pardubický,49.877869,16.495746,108,0,0,108,0,0,True,True
2020-04-01,CZE,Czech Republic,Plzenský,49.590906,13.23222,150,0,0,150,0,0,True,True
2020-04-01,CZE,Czech Republic,Prague,50.063699,14.476403,882,0,0,882,0,0,True,True
2020-04-01,CZE,Czech Republic,Stredoceský,50.101074,15.003747,431,0,0,431,0,0,True,True
2020-04-01,CZE,Czech Republic,Ústecký,50.488308,13.816736,199,0,0,199,0,0,True,True
2020-04-01,CZE,Czech Republic,Vysocina,49.40736,15.689937,114,0,0,114,0,0,True,True
