Date,iso3,CountryName,Region,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry
2020-06-17,ALB,Albania,Berat,40.6285,20.090775,16,0,15,1,0,0,False,False
2020-06-17,ALB,Albania,Dibër,,,10,0,10,0,0,0,False,False
2020-06-17,ALB,Albania,Durrës,41.518365,19.651766,357,7,236,114,4,2,False,False
2020-06-17,ALB,Albania,Elbasan,41.040028,20.186454,29,0,21,8,1,0,False,False
2020-06-17,ALB,Albania,Fier,40.774633,19.620528,80,4,55,21,4,0,False,False
2020-06-17,ALB,Albania,Gjirokastër,,,1,0,0,1,1,0,False,False
2020-06-17,ALB,Albania,Korçë,40.62883,20.666004,25,0,18,7,1,0,False,False
2020-06-17,ALB,Albania,Kukës,42.066696,20.419467,41,1,36,4,0,0,False,False
2020-06-17,ALB,Albania,Lezhë,41.801452,19.845695,57,0,52,5,1,0,False,False
2020-06-17,ALB,Albania,NOT SPECIFIED,,,0,,,0,,,False,False
2020-06-17,ALB,Albania,Shkodër,42.17682,19.719451,232,3,119,110,4,2,False,False
2020-06-17,ALB,Albania,Tiranë,41.268583,19.793936,834,22,511,301,28,5,False,False
2020-06-17,ALB,Albania,Vlorë,40.162418,19.793592,40,1,4,35,0,0,False,False
2020-06-17,AND,Andorra,Andorra,42.542268,1.596865,854,52,,802,,,False,False
2020-06-18,AUT,Austria,Burgenland,47.541449,16.520206,343,11,329,3,,,True,True
2020-06-18,AUT,Austria,Kärnten,46.715832,14.455532,419,13,402,4,,,True,True
2020-06-18,AUT,Austria,Niederösterreich,48.27051,15.763245,2925,99,2754,72,,,True,True
2020-06-18,AUT,Austria,NOT SPECIFIED,,,0,0,0,0,187,12,True,True
2020-06-18,AUT,Austria,Oberösterreich,48.138166,13.964295,2328,58,2235,35,,,True,True
2020-06-18,AUT,Austria,Salzburg,47.254051,13.032653,1242,37,1201,4,,,True,True
2020-06-18,AUT,Austria,Steiermark,47.187361,15.518046,1830,138,1688,4,,,True,True
2020-06-18,AUT,Austria,Tirol,47.209023,11.397603,3547,101,3440,6,,,True,True
2020-06-18,AUT,Austria,Vorarlberg,47.240149,9.896366,909,18,882,9,,,True,True
2020-06-18,AUT,Austria,Wien,48.21141,16.380038,3635,187,3168,280,,,True,True
2020-06-17,BLR,Belarus,Belarus,53.711111,27.973847,55369,318,,55051,,,False,False
2020-06-16,BEL,Belgium,Brussels,50.836426,4.367415,6175,1474,,4701,98,22,True,True
2020-06-16,BEL,Belgium,Flanders,51.036569,4.234165,33860,4855,,29005,186,35,True,True
2020-06-16,BEL,Belgium,NOT SPECIFIED,,,1368,0,,1368,0,0,True,True
2020-06-16,BEL,Belgium,Wallonia,50.312074,5.019093,18945,3352,,15593,87,10,True,True
2020-06-17,BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,43.892652,17.670584,1401,45,0,1356,,,False,False
2020-06-18,BGR,Bulgaria,Blagoevgrad,41.72282,23.424299,151,10,10,131,,,True,True
2020-06-18,BGR,Bulgaria,Burgas,42.491848,27.306892,57,1,19,37,,,True,True
2020-06-18,BGR,Bulgaria,Dobrich,43.65074,27.936751,19,0,2,17,,,True,True
2020-06-18,BGR,Bulgaria,Gabrovo,42.931879,25.247163,15,1,2,12,,,True,True
2020-06-18,BGR,Bulgaria,Haskovo,41.849113,25.942349,38,1,7,30,,,True,True
2020-06-18,BGR,Bulgaria,Kardzhali,41.527042,25.441477,39,0,4,35,,,True,True
2020-06-18,BGR,Bulgaria,Kyustendil,42.255307,22.869974,117,3,20,94,,,True,True
2020-06-18,BGR,Bulgaria,Lovech,43.035259,24.5688,12,0,1,11,,,True,True
2020-06-18,BGR,Bulgaria,Montana,43.496677,23.192363,24,0,0,24,,,True,True
2020-06-18,BGR,Bulgaria,NOT SPECIFIED,,,87,39,1168,-1120,,,True,True
2020-06-18,BGR,Bulgaria,Pazardzhik,42.133682,24.140941,222,9,18,195,,,True,True
2020-06-18,BGR,Bulgaria,Pernik,42.613861,22.853171,44,0,1,43,,,True,True
2020-06-18,BGR,Bulgaria,Pleven,43.486117,24.610919,261,2,10,249,,,True,True
2020-06-18,BGR,Bulgaria,Plovdiv,42.257364,24.824903,111,5,64,42,,,True,True
2020-06-18,BGR,Bulgaria,Razgrad,,,44,0,0,44,,,True,True
2020-06-18,BGR,Bulgaria,Ruse,43.54059,25.759217,17,0,1,16,,,True,True
2020-06-18,BGR,Bulgaria,Shumen,43.296516,27.004814,102,1,1,100,,,True,True
2020-06-18,BGR,Bulgaria,Silistra,43.946163,27.044927,5,1,2,2,,,True,True
2020-06-18,BGR,Bulgaria,Sliven,42.67034,26.241026,191,11,56,124,,,True,True
2020-06-18,BGR,Bulgaria,Smolyan,41.628892,24.668089,153,4,33,116,,,True,True
2020-06-18,BGR,Bulgaria,Sofia City,42.286287,23.616846,1154,56,411,687,,,True,True
2020-06-18,BGR,Bulgaria,Sofia Region,,,139,0,0,139,,,True,True
2020-06-18,BGR,Bulgaria,Stara Zagora,42.411912,25.567329,88,3,0,85,,,True,True
2020-06-18,BGR,Bulgaria,Targovishte,,,9,1,0,8,,,True,True
2020-06-18,BGR,Bulgaria,Varna,43.186206,27.59493,29,0,11,18,,,True,True
2020-06-18,BGR,Bulgaria,Veliko Tarnovo,43.189524,25.649275,31,4,5,22,,,True,True
2020-06-18,BGR,Bulgaria,Vidin,43.797295,22.68621,196,18,14,164,,,True,True
2020-06-18,BGR,Bulgaria,Vratsa,43.395067,23.759152,17,0,2,15,,,True,True
2020-06-18,BGR,Bulgaria,Yambol,,,170,14,18,138,,,True,True
2020-06-18,HRV,Croatia,Bjelovarsko-bilogorska,45.739855,16.976657,12,0,,12,,,True,True
2020-06-18,HRV,Croatia,Brodsko-Posavska,45.142404,17.821388,44,1,,43,,,True,True
2020-06-18,HRV,Croatia,Dubrovačko-neretvanska,42.662368,18.15083,114,8,,106,,,True,True
2020-06-18,HRV,Croatia,Grad Zagreb,45.742196,16.008116,487,17,,470,,,True,True
2020-06-18,HRV,Croatia,Istarska,45.203521,13.895312,94,2,,92,,,True,True
2020-06-18,HRV,Croatia,Karlovačka,45.292126,15.46427,31,1,,30,,,True,True
2020-06-18,HRV,Croatia,Koprivničko-križevačka,46.066232,16.571467,94,15,,79,,,True,True
2020-06-18,HRV,Croatia,Krapinsko-zagorska županija,46.09492,15.919072,134,2,,132,,,True,True
2020-06-18,HRV,Croatia,Ličko-senjska,44.69075,15.422344,20,1,,19,,,True,True
2020-06-18,HRV,Croatia,Međimurska,46.410728,16.508315,8,0,,8,,,True,True
2020-03-25,HRV,Croatia,NOT SPECIFIED,,,1,0,0,1,,,True,True
2020-06-18,HRV,Croatia,Osječko-baranjska,45.56139,18.442456,135,8,,127,,,True,True
2020-06-18,HRV,Croatia,Požeško-slavonska,45.404899,17.562893,8,1,,7,,,True,True
2020-06-18,HRV,Croatia,Primorsko-Goranska,45.367738,14.701448,84,1,,83,,,True,True
2020-06-18,HRV,Croatia,Šibensko-kninska,43.89492,16.07332,89,5,,84,,,True,True
2020-06-18,HRV,Croatia,Sisačko-moslavačka,45.365583,16.424137,37,0,,37,,,True,True
2020-06-18,HRV,Croatia,Splitsko-Dalmatinska,43.613438,16.730085,553,37,,516,,,True,True
2020-06-18,HRV,Croatia,Varaždinska,46.250434,16.293818,51,0,,51,,,True,True
2020-06-18,HRV,Croatia,Virovitičko-podravska,45.831646,17.385543,11,1,,10,,,True,True
2020-06-18,HRV,Croatia,Vukovarsko-srijemska,45.179126,18.877963,41,0,,41,,,True,True
2020-06-18,HRV,Croatia,Zadarska,44.347845,15.959404,87,1,,86,,,True,True
2020-06-18,HRV,Croatia,Zagrebačka,45.82762,16.381796,135,4,,131,,,True,True
