Date,iso3,CountryName,Region,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CuurentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry
2020-03-31,ALB,Albania,Berat,40.6285,20.090775,1,0,0,1,0,0,False,False
2020-03-31,ALB,Albania,Durrës,41.518365,19.651766,34,2,0,32,0,0,False,False
2020-03-31,ALB,Albania,Elbasan,41.040028,20.186454,5,0,0,5,0,0,False,False
2020-03-31,ALB,Albania,Fier,40.774633,19.620528,27,2,0,25,0,0,False,False
2020-03-31,ALB,Albania,Korçë,40.62883,20.666004,16,0,0,16,0,0,False,False
2020-03-31,ALB,Albania,Kukës,42.066696,20.419467,6,1,0,5,0,0,False,False
2020-03-31,ALB,Albania,Lezhë,41.801452,19.845695,7,0,0,7,0,0,False,False
2020-03-31,ALB,Albania,Shkodër,42.17682,19.719451,11,0,0,11,0,0,False,False
2020-03-31,ALB,Albania,Tiranë,41.268583,19.793936,147,9,0,138,0,0,False,False
2020-03-31,ALB,Albania,Vlorë,40.162418,19.793592,5,1,0,4,0,0,False,False
2020-03-31,AND,Andorra,Andorra,42.542268,1.596865,370,8,0,362,0,0,False,False
2020-03-31,AUT,Austria,Burgenland,47.541449,16.520206,182,0,0,182,0,0,True,True
2020-03-31,AUT,Austria,Kärnten,46.715832,14.455532,273,0,0,273,0,0,True,True
2020-03-31,AUT,Austria,Niederösterreich,48.27051,15.763245,1616,0,0,1616,0,0,True,True
2020-03-31,AUT,Austria,Oberösterreich,48.138166,13.964295,1596,0,0,1596,0,0,True,True
2020-03-31,AUT,Austria,Salzburg,47.254051,13.032653,911,0,0,911,0,0,True,True
2020-03-31,AUT,Austria,Steiermark,47.187361,15.518046,1049,0,0,1049,0,0,True,True
2020-03-31,AUT,Austria,Tirol,47.209023,11.397603,2323,0,0,2323,0,0,True,True
2020-03-31,AUT,Austria,Vorarlberg,47.240149,9.896366,646,0,0,646,0,0,True,True
2020-03-31,AUT,Austria,Wien,48.21141,16.380038,1378,0,0,1378,0,0,True,True
2020-03-31,BLR,Belarus,Belarus,53.711111,27.973847,105,0,0,105,0,0,False,False
2020-03-31,BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,43.892652,17.670584,172,9,0,163,0,0,False,False
2020-03-31,BGR,Bulgaria,Blagoevgrad,41.72282,23.424299,11,3,0,8,0,0,True,True
2020-03-31,BGR,Bulgaria,Burgas,42.491848,27.306892,18,0,0,18,0,0,True,True
2020-03-31,BGR,Bulgaria,Dobrich,43.65074,27.936751,6,0,0,6,0,0,True,True
2020-03-31,BGR,Bulgaria,Gabrovo,42.931879,25.247163,2,0,0,2,0,0,True,True
2020-03-31,BGR,Bulgaria,Haskovo,41.849113,25.942349,1,0,0,1,0,0,True,True
2020-03-31,BGR,Bulgaria,Kardzhali,41.527042,25.441477,6,0,0,6,0,0,True,True
2020-03-31,BGR,Bulgaria,Kyustendil,42.255307,22.869974,6,1,0,5,0,0,True,True
2020-03-31,BGR,Bulgaria,Lovech,43.035259,24.5688,2,0,0,2,0,0,True,True
2020-03-31,BGR,Bulgaria,Montana,43.496677,23.192363,17,0,0,17,0,0,True,True
2020-03-31,BGR,Bulgaria,Pazardzhik,42.133682,24.140941,7,0,0,7,0,0,True,True
2020-03-31,BGR,Bulgaria,Pernik,42.613861,22.853171,6,0,0,6,0,0,True,True
2020-03-31,BGR,Bulgaria,Pleven,43.486117,24.610919,9,0,0,9,0,0,True,True
2020-03-31,BGR,Bulgaria,Plovdiv,42.257364,24.824903,24,0,0,24,0,0,True,True
