Date,iso3,CountryName,Region,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry
2020-05-04,ALB,Albania,Berat,40.6285,20.090775,4,0,0,4,0,0,False,False
2020-05-04,ALB,Albania,Dibër,,,1,0,0,1,0,0,False,False
2020-05-04,ALB,Albania,Durrës,41.518365,19.651766,156,0,0,156,0,0,False,False
2020-05-04,ALB,Albania,Elbasan,41.040028,20.186454,20,0,0,20,0,0,False,False
2020-05-04,ALB,Albania,Fier,40.774633,19.620528,45,0,0,45,0,0,False,False
2020-05-04,ALB,Albania,Korçë,40.62883,20.666004,19,0,0,19,0,0,False,False
2020-05-04,ALB,Albania,Kukës,42.066696,20.419467,39,0,0,39,0,0,False,False
2020-05-04,ALB,Albania,Lezhë,41.801452,19.845695,50,0,0,50,0,0,False,False
2020-05-04,ALB,Albania,NOT SPECIFIED,,,0,31,0,-31,0,0,False,False
2020-05-04,ALB,Albania,Shkodër,42.17682,19.719451,115,0,0,115,0,0,False,False
2020-05-04,ALB,Albania,Tiranë,41.268583,19.793936,349,0,0,349,0,0,False,False
2020-05-04,ALB,Albania,Vlorë,40.162418,19.793592,5,0,0,5,0,0,False,False
2020-05-04,AND,Andorra,Andorra,42.542268,1.596865,748,45,0,703,0,0,False,False
2020-05-04,AUT,Austria,Burgenland,47.541449,16.520206,334,11,261,62,0,0,True,True
2020-05-04,AUT,Austria,Kärnten,46.715832,14.455532,410,13,382,15,0,0,True,True
2020-05-04,AUT,Austria,Niederösterreich,48.27051,15.763245,2627,87,2270,270,0,0,True,True
2020-05-04,AUT,Austria,NOT SPECIFIED,,,0,0,0,0,374,115,True,True
2020-05-04,AUT,Austria,Oberösterreich,48.138166,13.964295,2253,51,2110,92,0,0,True,True
2020-05-04,AUT,Austria,Salzburg,47.254051,13.032653,1235,34,1116,85,0,0,True,True
2020-05-04,AUT,Austria,Steiermark,47.187361,15.518046,1756,122,1252,382,0,0,True,True
2020-05-04,AUT,Austria,Tirol,47.209023,11.397603,3507,102,3217,188,0,0,True,True
2020-05-04,AUT,Austria,Vorarlberg,47.240149,9.896366,885,17,824,44,0,0,True,True
2020-05-04,AUT,Austria,Wien,48.21141,16.380038,2584,133,1884,567,0,0,True,True
2020-05-04,BLR,Belarus,Belarus,53.711111,27.973847,16705,99,0,16606,0,0,False,False
2020-05-04,BEL,Belgium,Brussels,50.836426,4.367415,5164,1227,0,3937,0,0,True,True
2020-05-04,BEL,Belgium,Flanders,51.036569,4.234165,27764,3950,0,23814,0,0,True,True
2020-05-04,BEL,Belgium,NOT SPECIFIED,,,991,0,0,991,0,0,True,True
2020-04-09,BEL,Belgium,NOT SPECIFIED,,,389,0,0,389,0,0,True,True
2020-05-04,BEL,Belgium,Wallonia,50.312074,5.019093,16348,2747,0,13601,0,0,True,True
2020-05-04,BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,43.892652,17.670584,938,33,0,905,0,0,False,False
2020-05-04,BGR,Bulgaria,Blagoevgrad,41.72282,23.424299,52,4,0,48,0,0,True,True
