Date,iso3,CountryName,Region,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry,NUTS
2020-11-25,ALB,Albania,Berat,40.6285,20.090775,1166,19,639,508,21,1,False,False,AL031
2020-11-25,ALB,Albania,Dibër,,,431,16,256,159,4,1,False,False,AL011
2020-11-25,ALB,Albania,Durrës,41.518365,19.651766,3000,81,1667,1252,34,2,False,False,AL012
2020-11-25,ALB,Albania,Elbasan,41.040028,20.186454,2010,68,1132,810,45,1,False,False,AL021
2020-11-25,ALB,Albania,Fier,40.774633,19.620528,2653,53,1227,1373,26,0,False,False,AL032
2020-11-25,ALB,Albania,Gjirokastër,,,1106,11,602,493,16,1,False,False,AL033
2020-11-25,ALB,Albania,Korçë,40.62883,20.666004,2088,55,1078,955,28,0,False,False,AL034
2020-11-25,ALB,Albania,Kukës,42.066696,20.419467,865,19,471,375,10,1,False,False,AL013
2020-11-25,ALB,Albania,Lezhë,41.801452,19.845695,1512,34,800,678,8,1,False,False,AL014
2020-11-25,ALB,Albania,NOT SPECIFIED,,,0,,,0,,,False,False,
2020-11-25,ALB,Albania,Shkodër,42.17682,19.719451,1887,57,963,867,21,0,False,False,AL015
2020-11-25,ALB,Albania,Tiranë,41.268583,19.793936,16837,312,7658,8867,205,11,False,False,AL022
2020-11-25,ALB,Albania,Vlorë,40.162418,19.793592,1389,18,538,833,24,0,False,False,AL035
2020-11-26,AND,Andorra,Andorra,42.542268,1.596865,6428,76,,6352,,,False,False,AD
2020-11-25,AUT,Austria,Burgenland,47.541449,16.520206,7073,74,4949,2050,101,20,True,True,AT11
2020-11-25,AUT,Austria,Kärnten,46.715832,14.455532,13227,122,5213,7892,379,37,True,True,AT21
2020-11-25,AUT,Austria,Niederösterreich,48.27051,15.763245,38339,361,21533,16445,562,115,True,True,AT12
2020-11-25,AUT,Austria,NOT SPECIFIED,,,0,0,0,0,0,0,True,True,
2020-11-25,AUT,Austria,Oberösterreich,48.138166,13.964295,54146,467,30998,22681,895,148,True,True,AT31
2020-11-25,AUT,Austria,Salzburg,47.254051,13.032653,19793,141,13270,6382,196,24,True,True,AT32
2020-11-25,AUT,Austria,Steiermark,47.187361,15.518046,29021,468,16506,12047,649,117,True,True,AT22
2020-11-25,AUT,Austria,Tirol,47.209023,11.397603,31242,281,23690,7271,362,70,True,True,AT33
2020-11-25,AUT,Austria,Vorarlberg,47.240149,9.896366,14890,105,11419,3366,138,36,True,True,AT34
2020-11-25,AUT,Austria,Wien,48.21141,16.380038,56961,597,17313,39051,585,142,True,True,AT13
2020-11-26,BLR,Belarus,Belarus,53.711111,27.973847,128449,1119,,127330,,,False,False,BY
2020-11-25,BEL,Belgium,Brussels,50.836426,4.367415,75474,2322,,73152,637,171,True,True,BE1
2020-11-25,BEL,Belgium,Flanders,51.036569,4.234165,228500,7505,,220995,2186,493,True,True,BE2
2020-11-25,BEL,Belgium,NOT SPECIFIED,,,9331,0,,9331,0,0,True,True,
2020-11-25,BEL,Belgium,Wallonia,50.312074,5.019093,251662,6250,,245412,1747,407,True,True,BE3
2020-11-26,BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,43.892652,17.670584,83328,2429,,80899,,,False,False,BA
2020-11-26,BGR,Bulgaria,Blagoevgrad,41.72282,23.424299,7630,10,10,7610,,,True,True,BG413
2020-11-26,BGR,Bulgaria,Burgas,42.491848,27.306892,6024,1,19,6004,,,True,True,BG341
2020-11-26,BGR,Bulgaria,Dobrich,43.65074,27.936751,2110,0,2,2108,,,True,True,BG332
2020-11-26,BGR,Bulgaria,Gabrovo,42.931879,25.247163,2882,1,2,2879,,,True,True,BG322
2020-11-26,BGR,Bulgaria,Haskovo,41.849113,25.942349,2098,1,7,2090,,,True,True,BG422
2020-11-26,BGR,Bulgaria,Kardzhali,41.527042,25.441477,1350,0,4,1346,,,True,True,BG425
2020-11-26,BGR,Bulgaria,Kyustendil,42.255307,22.869974,3040,3,20,3017,,,True,True,BG415
2020-11-26,BGR,Bulgaria,Lovech,43.035259,24.5688,1229,0,1,1228,,,True,True,BG315
2020-11-26,BGR,Bulgaria,Montana,43.496677,23.192363,2127,0,0,2127,,,True,True,BG312
2020-11-26,BGR,Bulgaria,NOT SPECIFIED,,,0,3222,41908,-45130,,,True,True,
2020-11-26,BGR,Bulgaria,Pazardzhik,42.133682,24.140941,3287,9,18,3260,,,True,True,BG423
2020-11-26,BGR,Bulgaria,Pernik,42.613861,22.853171,2377,0,1,2376,,,True,True,BG414
2020-11-26,BGR,Bulgaria,Pleven,43.486117,24.610919,3232,2,10,3220,,,True,True,BG314
2020-11-26,BGR,Bulgaria,Plovdiv,42.257364,24.824903,12268,5,64,12199,,,True,True,BG421
2020-11-26,BGR,Bulgaria,Razgrad,,,1486,0,0,1486,,,True,True,BG324
2020-11-26,BGR,Bulgaria,Ruse,43.54059,25.759217,4480,0,1,4479,,,True,True,BG323
2020-11-26,BGR,Bulgaria,Shumen,43.296516,27.004814,2874,1,1,2872,,,True,True,BG333
2020-11-26,BGR,Bulgaria,Silistra,43.946163,27.044927,1472,1,2,1469,,,True,True,BG325
2020-11-26,BGR,Bulgaria,Sliven,42.67034,26.241026,2789,11,56,2722,,,True,True,BG342
2020-11-26,BGR,Bulgaria,Smolyan,41.628892,24.668089,1464,4,33,1427,,,True,True,BG424
2020-11-26,BGR,Bulgaria,Sofia City,42.286287,23.616846,41477,56,411,41010,,,True,True,BG411
