Date,iso3,CountryName,Region,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry
2020-04-30,ALB,Albania,Berat,40.6285,20.090775,4,0,0,4,0,0,False,False
2020-04-30,ALB,Albania,Dibër,,,1,0,0,1,0,0,False,False
2020-04-30,ALB,Albania,Durrës,41.518365,19.651766,147,0,0,147,0,0,False,False
2020-04-30,ALB,Albania,Elbasan,41.040028,20.186454,18,0,0,18,0,0,False,False
2020-04-30,ALB,Albania,Fier,40.774633,19.620528,45,0,0,45,0,0,False,False
2020-04-30,ALB,Albania,Korçë,40.62883,20.666004,19,0,0,19,0,0,False,False
2020-04-30,ALB,Albania,Kukës,42.066696,20.419467,36,0,0,36,0,0,False,False
2020-04-30,ALB,Albania,Lezhë,41.801452,19.845695,50,0,0,50,0,0,False,False
2020-04-30,ALB,Albania,NOT SPECIFIED,,,0,31,0,-31,0,0,False,False
2020-04-30,ALB,Albania,Shkodër,42.17682,19.719451,115,0,0,115,0,0,False,False
2020-04-30,ALB,Albania,Tiranë,41.268583,19.793936,333,0,0,333,0,0,False,False
2020-04-30,ALB,Albania,Vlorë,40.162418,19.793592,5,0,0,5,0,0,False,False
2020-05-01,AND,Andorra,Andorra,42.542268,1.596865,745,42,0,703,0,0,False,False
2020-05-01,AUT,Austria,Burgenland,47.541449,16.520206,330,10,250,70,0,0,True,True
2020-05-01,AUT,Austria,Kärnten,46.715832,14.455532,410,12,379,19,0,0,True,True
2020-05-01,AUT,Austria,Niederösterreich,48.27051,15.763245,2588,86,2164,338,0,0,True,True
2020-05-01,AUT,Austria,NOT SPECIFIED,,,0,0,0,0,374,127,True,True
2020-05-01,AUT,Austria,Oberösterreich,48.138166,13.964295,2249,51,2074,124,0,0,True,True
2020-05-01,AUT,Austria,Salzburg,47.254051,13.032653,1232,33,1090,109,0,0,True,True
2020-05-01,AUT,Austria,Steiermark,47.187361,15.518046,1747,120,1187,440,0,0,True,True
2020-05-01,AUT,Austria,Tirol,47.209023,11.397603,3499,102,3160,237,0,0,True,True
2020-05-01,AUT,Austria,Vorarlberg,47.240149,9.896366,882,17,795,70,0,0,True,True
2020-05-01,AUT,Austria,Wien,48.21141,16.380038,2491,129,1808,554,0,0,True,True
2020-05-01,BLR,Belarus,Belarus,53.711111,27.973847,14027,89,0,13938,0,0,False,False
2020-05-01,BEL,Belgium,Brussels,50.836426,4.367415,5015,1197,0,3818,0,0,True,True
2020-05-01,BEL,Belgium,Flanders,51.036569,4.234165,27036,3825,0,23211,0,0,True,True
2020-05-01,BEL,Belgium,NOT SPECIFIED,,,966,0,0,966,0,0,True,True
2020-04-09,BEL,Belgium,NOT SPECIFIED,,,389,0,0,389,0,0,True,True
2020-05-01,BEL,Belgium,Wallonia,50.312074,5.019093,16015,2681,0,13334,0,0,True,True
2020-04-30,BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,43.892652,17.670584,918,33,0,885,0,0,False,False
2020-04-30,BGR,Bulgaria,Blagoevgrad,41.72282,23.424299,43,3,0,40,0,0,True,True
2020-04-30,BGR,Bulgaria,Burgas,42.491848,27.306892,47,1,0,46,0,0,True,True
2020-04-30,BGR,Bulgaria,Dobrich,43.65074,27.936751,13,0,0,13,0,0,True,True
2020-04-30,BGR,Bulgaria,Gabrovo,42.931879,25.247163,6,0,0,6,0,0,True,True
2020-04-30,BGR,Bulgaria,Haskovo,41.849113,25.942349,17,1,0,16,0,0,True,True
2020-04-30,BGR,Bulgaria,Kardzhali,41.527042,25.441477,13,0,0,13,0,0,True,True
2020-04-30,BGR,Bulgaria,Kyustendil,42.255307,22.869974,67,3,0,64,0,0,True,True
2020-04-30,BGR,Bulgaria,Lovech,43.035259,24.5688,2,0,0,2,0,0,True,True
2020-04-30,BGR,Bulgaria,Montana,43.496677,23.192363,18,0,0,18,0,0,True,True
2020-04-30,BGR,Bulgaria,NOT SPECIFIED,,,3,3,0,0,0,0,True,True
2020-04-30,BGR,Bulgaria,Pazardzhik,42.133682,24.140941,26,2,0,24,0,0,True,True
2020-04-30,BGR,Bulgaria,Pernik,42.613861,22.853171,13,0,0,13,0,0,True,True
2020-04-30,BGR,Bulgaria,Pleven,43.486117,24.610919,146,1,0,145,0,0,True,True
2020-04-30,BGR,Bulgaria,Plovdiv,42.257364,24.824903,73,2,0,71,0,0,True,True
2020-04-30,BGR,Bulgaria,Ruse,43.54059,25.759217,13,0,0,13,0,0,True,True
2020-04-30,BGR,Bulgaria,Shumen,43.296516,27.004814,4,1,0,3,0,0,True,True
2020-04-30,BGR,Bulgaria,Silistra,43.946163,27.044927,5,0,0,5,0,0,True,True
2020-04-30,BGR,Bulgaria,Sliven,42.67034,26.241026,45,4,0,41,0,0,True,True
