Date,iso3,CountryName,Region,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry
2020-06-15,ALB,Albania,Berat,40.6285,20.090775,16,0,14,2,0,0,False,False
2020-06-15,ALB,Albania,Dibër,,,10,0,10,0,0,0,False,False
2020-06-15,ALB,Albania,Durrës,41.518365,19.651766,329,7,234,88,0,0,False,False
2020-06-15,ALB,Albania,Elbasan,41.040028,20.186454,27,0,20,7,0,0,False,False
2020-06-15,ALB,Albania,Fier,40.774633,19.620528,77,4,54,19,0,0,False,False
2020-06-15,ALB,Albania,Gjirokastër,,,1,0,0,1,0,0,False,False
2020-06-15,ALB,Albania,Korçë,40.62883,20.666004,19,0,18,1,0,0,False,False
2020-06-15,ALB,Albania,Kukës,42.066696,20.419467,39,1,36,2,0,0,False,False
2020-06-15,ALB,Albania,Lezhë,41.801452,19.845695,55,0,52,3,0,0,False,False
2020-06-15,ALB,Albania,NOT SPECIFIED,,,0,0,0,0,0,0,False,False
2020-06-15,ALB,Albania,Shkodër,42.17682,19.719451,199,2,118,79,0,0,False,False
2020-06-15,ALB,Albania,Tiranë,41.268583,19.793936,792,21,495,276,0,0,False,False
2020-06-15,ALB,Albania,Vlorë,40.162418,19.793592,26,1,4,21,0,0,False,False
2020-06-15,AND,Andorra,Andorra,42.542268,1.596865,853,51,0,802,0,0,False,False
2020-06-15,AUT,Austria,Burgenland,47.541449,16.520206,343,11,329,3,0,0,True,True
2020-06-15,AUT,Austria,Kärnten,46.715832,14.455532,419,13,401,5,0,0,True,True
2020-06-15,AUT,Austria,Niederösterreich,48.27051,15.763245,2913,99,2750,64,0,0,True,True
2020-06-15,AUT,Austria,NOT SPECIFIED,,,0,0,0,0,0,0,True,True
2020-06-15,AUT,Austria,Oberösterreich,48.138166,13.964295,2327,58,2234,35,0,0,True,True
2020-06-15,AUT,Austria,Salzburg,47.254051,13.032653,1240,37,1201,2,0,0,True,True
2020-06-15,AUT,Austria,Steiermark,47.187361,15.518046,1829,138,1689,2,0,0,True,True
2020-06-15,AUT,Austria,Tirol,47.209023,11.397603,3548,102,3438,8,0,0,True,True
2020-06-15,AUT,Austria,Vorarlberg,47.240149,9.896366,909,18,881,10,0,0,True,True
2020-06-15,AUT,Austria,Wien,48.21141,16.380038,3582,177,3143,262,0,0,True,True
2020-06-15,BLR,Belarus,Belarus,53.711111,27.973847,53973,308,0,53665,0,0,False,False
2020-06-13,BEL,Belgium,Brussels,50.836426,4.367415,6143,1474,0,4669,0,0,True,True
2020-06-13,BEL,Belgium,Flanders,51.036569,4.234165,33727,4837,0,28890,0,0,True,True
2020-06-13,BEL,Belgium,NOT SPECIFIED,,,1358,0,0,1358,0,0,True,True
2020-06-13,BEL,Belgium,Wallonia,50.312074,5.019093,18872,3350,0,15522,0,0,True,True
2020-06-15,BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,43.892652,17.670584,1340,43,0,1297,,,False,False
2020-06-15,BGR,Bulgaria,Blagoevgrad,41.72282,23.424299,151,10,10,131,0,0,True,True
2020-06-15,BGR,Bulgaria,Burgas,42.491848,27.306892,57,1,19,37,0,0,True,True
2020-06-15,BGR,Bulgaria,Dobrich,43.65074,27.936751,17,0,2,15,0,0,True,True
2020-06-15,BGR,Bulgaria,Gabrovo,42.931879,25.247163,15,1,2,12,0,0,True,True
2020-06-15,BGR,Bulgaria,Haskovo,41.849113,25.942349,38,1,7,30,0,0,True,True
