Date,iso3,CountryName,Region,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry,NUTS
2020-11-11,ALB,Albania,Berat,40.6285,20.090775,811,12,421,378,12,0,False,False,AL031
2020-11-11,ALB,Albania,Dibër,,,315,12,179,124,5,1,False,False,AL011
2020-11-11,ALB,Albania,Durrës,41.518365,19.651766,2518,63,1361,1094,23,2,False,False,AL012
2020-11-11,ALB,Albania,Elbasan,41.040028,20.186454,1447,52,745,650,45,2,False,False,AL021
2020-11-11,ALB,Albania,Fier,40.774633,19.620528,1840,38,831,971,27,1,False,False,AL032
2020-11-11,ALB,Albania,Gjirokastër,,,573,8,235,330,5,0,False,False,AL033
2020-11-11,ALB,Albania,Korçë,40.62883,20.666004,1553,44,733,776,41,1,False,False,AL034
2020-11-11,ALB,Albania,Kukës,42.066696,20.419467,697,18,373,306,16,0,False,False,AL013
2020-11-11,ALB,Albania,Lezhë,41.801452,19.845695,1111,27,525,559,5,1,False,False,AL014
2020-11-11,ALB,Albania,NOT SPECIFIED,,,0,,,0,,,False,False,
2020-11-11,ALB,Albania,Shkodër,42.17682,19.719451,1499,48,709,742,13,0,False,False,AL015
2020-11-11,ALB,Albania,Tiranë,41.268583,19.793936,12514,256,6029,6229,144,10,False,False,AL022
2020-11-11,ALB,Albania,Vlorë,40.162418,19.793592,923,12,352,559,9,0,False,False,AL035
2020-11-11,AND,Andorra,Andorra,42.542268,1.596865,5477,75,,5402,,,False,False,AD
2020-11-10,AUT,Austria,Burgenland,47.541449,16.520206,4666,40,2197,2429,,,True,True,AT11
2020-11-10,AUT,Austria,Kärnten,46.715832,14.455532,5787,51,2134,3602,,,True,True,AT21
2020-11-10,AUT,Austria,Niederösterreich,48.27051,15.763245,25498,189,12206,13103,,,True,True,AT12
2020-11-10,AUT,Austria,NOT SPECIFIED,,,0,0,0,0,0,0,True,True,
2020-11-10,AUT,Austria,Oberösterreich,48.138166,13.964295,33525,208,15017,18300,,,True,True,AT31
2020-11-10,AUT,Austria,Salzburg,47.254051,13.032653,11563,63,6221,5279,,,True,True,AT32
2020-11-10,AUT,Austria,Steiermark,47.187361,15.518046,17907,290,7499,10118,,,True,True,AT22
2020-11-10,AUT,Austria,Tirol,47.209023,11.397603,20941,147,13541,7253,,,True,True,AT33
2020-11-10,AUT,Austria,Vorarlberg,47.240149,9.896366,10027,54,5841,4132,,,True,True,AT34
2020-11-10,AUT,Austria,Wien,48.21141,16.380038,41768,429,16321,25018,,,True,True,AT13
2020-11-11,BLR,Belarus,Belarus,53.711111,27.973847,108300,1016,,107284,,,False,False,BY
2020-11-10,BEL,Belgium,Brussels,50.836426,4.367415,69945,2069,,67876,991,199,True,True,BE1
2020-11-10,BEL,Belgium,Flanders,51.036569,4.234165,201355,6304,,195051,2968,674,True,True,BE2
2020-11-10,BEL,Belgium,NOT SPECIFIED,,,8406,0,,8406,0,0,True,True,
2020-11-10,BEL,Belgium,Wallonia,50.312074,5.019093,227769,5188,,222581,3099,597,True,True,BE3
2020-11-11,BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,43.892652,17.670584,65024,1629,,63395,,,False,False,BA
2020-11-11,BGR,Bulgaria,Blagoevgrad,41.72282,23.424299,5412,10,10,5392,,,True,True,BG413
2020-11-11,BGR,Bulgaria,Burgas,42.491848,27.306892,3231,1,19,3211,,,True,True,BG341
2020-11-11,BGR,Bulgaria,Dobrich,43.65074,27.936751,1295,0,2,1293,,,True,True,BG332
2020-11-11,BGR,Bulgaria,Gabrovo,42.931879,25.247163,1489,1,2,1486,,,True,True,BG322
2020-11-11,BGR,Bulgaria,Haskovo,41.849113,25.942349,1131,1,7,1123,,,True,True,BG422
2020-11-11,BGR,Bulgaria,Kardzhali,41.527042,25.441477,1142,0,4,1138,,,True,True,BG425
2020-11-11,BGR,Bulgaria,Kyustendil,42.255307,22.869974,1652,3,20,1629,,,True,True,BG415
2020-11-11,BGR,Bulgaria,Lovech,43.035259,24.5688,694,0,1,693,,,True,True,BG315
2020-11-11,BGR,Bulgaria,Montana,43.496677,23.192363,1292,0,0,1292,,,True,True,BG312
2020-11-11,BGR,Bulgaria,NOT SPECIFIED,,,0,1706,25087,-26793,,,True,True,
2020-11-11,BGR,Bulgaria,Pazardzhik,42.133682,24.140941,2030,9,18,2003,,,True,True,BG423
2020-11-11,BGR,Bulgaria,Pernik,42.613861,22.853171,1394,0,1,1393,,,True,True,BG414
2020-11-11,BGR,Bulgaria,Pleven,43.486117,24.610919,1788,2,10,1776,,,True,True,BG314
2020-11-11,BGR,Bulgaria,Plovdiv,42.257364,24.824903,7365,5,64,7296,,,True,True,BG421
2020-11-11,BGR,Bulgaria,Razgrad,,,1026,0,0,1026,,,True,True,BG324
2020-11-11,BGR,Bulgaria,Ruse,43.54059,25.759217,2573,0,1,2572,,,True,True,BG323
2020-11-11,BGR,Bulgaria,Shumen,43.296516,27.004814,1979,1,1,1977,,,True,True,BG333
2020-11-11,BGR,Bulgaria,Silistra,43.946163,27.044927,688,1,2,685,,,True,True,BG325
2020-11-11,BGR,Bulgaria,Sliven,42.67034,26.241026,1810,11,56,1743,,,True,True,BG342
2020-11-11,BGR,Bulgaria,Smolyan,41.628892,24.668089,1218,4,33,1181,,,True,True,BG424
2020-11-11,BGR,Bulgaria,Sofia City,42.286287,23.616846,28138,56,411,27671,,,True,True,BG411
2020-11-11,BGR,Bulgaria,Sofia Region,,,2144,0,0,2144,,,True,True,BG412
2020-11-11,BGR,Bulgaria,Stara Zagora,42.411912,25.567329,3072,3,0,3069,,,True,True,BG344
2020-11-11,BGR,Bulgaria,Targovishte,,,1363,1,0,1362,,,True,True,BG334
2020-11-11,BGR,Bulgaria,Varna,43.186206,27.59493,5035,0,11,5024,,,True,True,BG331
2020-11-11,BGR,Bulgaria,Veliko Tarnovo,43.189524,25.649275,1305,4,5,1296,,,True,True,BG321
2020-11-11,BGR,Bulgaria,Vidin,43.797295,22.68621,589,18,14,557,,,True,True,BG311
2020-11-11,BGR,Bulgaria,Vratsa,43.395067,23.759152,1359,0,2,1357,,,True,True,BG313
2020-11-11,BGR,Bulgaria,Yambol,,,1152,14,18,1120,,,True,True,BG343
2020-11-11,HRV,Croatia,Bjelovarsko-bilogorska,45.739855,16.976657,1310,30,,1280,,,True,True,HR047
2020-11-11,HRV,Croatia,Brodsko-Posavska,45.142404,17.821388,2404,15,,2389,,,True,True,HR04A
2020-11-11,HRV,Croatia,Dubrovačko-neretvanska,42.662368,18.15083,2168,21,,2147,,,True,True,HR037
2020-11-11,HRV,Croatia,Grad Zagreb,45.742196,16.008116,18489,270,,18219,,,True,True,HR041
2020-11-11,HRV,Croatia,Istarska,45.203521,13.895312,1764,16,,1748,,,True,True,HR036
2020-11-11,HRV,Croatia,Karlovačka,45.292126,15.46427,1724,35,,1689,,,True,True,HR04D
2020-11-11,HRV,Croatia,Koprivničko-križevačka,46.066232,16.571467,1104,24,,1080,,,True,True,HR045
2020-11-11,HRV,Croatia,Krapinsko-zagorska županija,46.09492,15.919072,3114,31,,3083,,,True,True,HR043
2020-11-11,HRV,Croatia,Ličko-senjska,44.69075,15.422344,732,18,,714,,,True,True,HR032
2020-11-11,HRV,Croatia,Međimurska,46.410728,16.508315,2827,32,,2795,,,True,True,HR046
2020-03-25,HRV,Croatia,NOT SPECIFIED,,,1,0,0,1,,,True,True,
2020-11-11,HRV,Croatia,Osječko-baranjska,45.56139,18.442456,4865,124,,4741,,,True,True,HR04B
2020-11-11,HRV,Croatia,Požeško-slavonska,45.404899,17.562893,927,7,,920,,,True,True,HR049
2020-11-11,HRV,Croatia,Primorsko-Goranska,45.367738,14.701448,3677,39,,3638,,,True,True,HR031
2020-11-11,HRV,Croatia,Šibensko-kninska,43.89492,16.07332,1345,18,,1327,,,True,True,HR034
2020-11-11,HRV,Croatia,Sisačko-moslavačka,45.365583,16.424137,1949,16,,1933,,,True,True,HR04E
2020-11-11,HRV,Croatia,Splitsko-Dalmatinska,43.613438,16.730085,9970,115,,9855,,,True,True,HR035
2020-11-11,HRV,Croatia,Varaždinska,46.250434,16.293818,3706,24,,3682,,,True,True,HR044
2020-11-11,HRV,Croatia,Virovitičko-podravska,45.831646,17.385543,1074,9,,1065,,,True,True,HR048
2020-11-11,HRV,Croatia,Vukovarsko-srijemska,45.179126,18.877963,2850,24,,2826,,,True,True,HR04C
2020-11-11,HRV,Croatia,Zadarska,44.347845,15.959404,1714,15,,1699,,,True,True,HR033
2020-11-11,HRV,Croatia,Zagrebačka,45.82762,16.381796,5127,10,,5117,,,True,True,HR042
2020-11-11,CYP,Cyprus,Cyprus,35.167406,33.435499,6296,29,,6267,,,True,True,CY
2020-11-10,CZE,Czech Republic,NOT SPECIFIED,,,429880,5323,277473,147084,,,True,True,
2020-09-11,DNK,Denmark,Faroe,62.194921,-7.096614,0,0,,0,,,True,True,FRO
2020-09-11,DNK,Denmark,Greenland,71.702379,-42.177174,0,0,,0,,,True,True,GRL
2020-11-11,DNK,Denmark,Hovedstaden,55.675758,12.56902,,,,0,,,True,True,DK01
2020-11-11,DNK,Denmark,Mainland,56.031924,9.317572,,,,0,,,True,True,
2020-11-11,DNK,Denmark,Midtjylland,56.302139,9.302777,,,,0,,,True,True,DK04
2020-11-11,DNK,Denmark,Nordjylland,56.830742,9.493053,,,,0,,,True,True,DK05
2020-11-11,DNK,Denmark,NOT SPECIFIED,,,57952,753,43483,13716,216,40,True,True,
2020-11-11,DNK,Denmark,Sjælland,55.92481,11.67126,,,,0,,,True,True,DK02
2020-11-11,DNK,Denmark,Syddanmark,55.675758,12.56902,,,,0,,,True,True,DK03
2020-11-11,EST,Estonia,Estonia,58.596209,25.023778,6376,76,,6300,,,True,True,EE0
2020-11-11,FIN,Finland,Ahvenanmaa,60.240625,19.966666,42,,,42,,,True,True,FI200
2020-11-11,FIN,Finland,Etelä-Karjala,61.217899,28.550289,102,,,102,,,True,True,FI1C5
2020-11-11,FIN,Finland,Etelä-Pohjanmaa,62.833356,23.05691,167,,,167,,,True,True,FI194
2020-11-11,FIN,Finland,Etelä-Savo,61.813578,27.347685,162,,,162,,,True,True,FI1D1
2020-11-11,FIN,Finland,HUS,60.408524,24.7817,11366,,,11366,,,True,True,FI1B1
2020-11-11,FIN,Finland,Itä-Savo,62.073919,28.846114,37,,,37,,,True,True,FI1X1
2020-11-11,FIN,Finland,Kainuu,64.373656,28.743748,113,,,113,,,True,True,FI1D8
2020-11-11,FIN,Finland,Kanta-Häme,60.921424,24.354383,318,,,318,,,True,True,FI1C2
2020-11-11,FIN,Finland,Keski-Pohjanmaa,63.626887,24.066596,84,,,84,,,True,True,FI1D5
2020-11-11,FIN,Finland,Keski-Suomi,62.629133,25.476526,678,,,678,,,True,True,FI193
2020-11-11,FIN,Finland,Kymenlaakso,60.826543,26.889951,239,,,239,,,True,True,FI1C4
2020-11-11,FIN,Finland,Länsi-Pohja,66.133479,24.762611,242,,,242,,,True,True,FI1X2
2020-11-11,FIN,Finland,Lappi,67.847438,26.444542,252,,,252,,,True,True,FI1D7
2020-10-28,FIN,Finland,NOT SPECIFIED,,,,354,,-354,,,True,True,
2020-11-11,FIN,Finland,Päijät-Häme,61.217271,25.721465,316,,,316,,,True,True,FI1C3
2020-11-11,FIN,Finland,Pirkanmaa,61.715017,23.913902,851,,,851,,,True,True,FI197
2020-11-11,FIN,Finland,Pohjois-Karjala,62.918285,29.941761,132,,,132,,,True,True,FI1D3
2020-11-11,FIN,Finland,Pohjois-Pohjanmaa,64.217762,25.29512,513,,,513,,,True,True,FI1D9
2020-11-11,FIN,Finland,Pohjois-Savo,63.173162,27.465765,321,,,321,,,True,True,FI1D2
