Date,iso3,CountryName,Region,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry
2020-06-20,ALB,Albania,Berat,40.6285,20.090775,16,0,15,1,0,0,False,False
2020-06-20,ALB,Albania,Dibër,,,10,0,10,0,0,0,False,False
2020-06-20,ALB,Albania,Durrës,41.518365,19.651766,391,9,239,143,7,2,False,False
2020-06-20,ALB,Albania,Elbasan,41.040028,20.186454,32,0,22,10,2,0,False,False
2020-06-20,ALB,Albania,Fier,40.774633,19.620528,90,5,55,30,3,0,False,False
2020-06-20,ALB,Albania,Gjirokastër,,,2,0,0,2,0,0,False,False
2020-06-20,ALB,Albania,Korçë,40.62883,20.666004,31,0,18,13,1,0,False,False
2020-06-20,ALB,Albania,Kukës,42.066696,20.419467,44,1,36,7,0,0,False,False
2020-06-20,ALB,Albania,Lezhë,41.801452,19.845695,67,0,53,14,1,0,False,False
2020-06-20,ALB,Albania,NOT SPECIFIED,,,0,,,0,,,False,False
2020-06-20,ALB,Albania,Shkodër,42.17682,19.719451,245,4,124,117,9,0,False,False
2020-06-20,ALB,Albania,Tiranë,41.268583,19.793936,909,23,550,336,30,5,False,False
2020-06-20,ALB,Albania,Vlorë,40.162418,19.793592,54,1,4,49,3,0,False,False
2020-06-20,AND,Andorra,Andorra,42.542268,1.596865,855,52,,803,,,False,False
2020-06-21,AUT,Austria,Burgenland,47.541449,16.520206,347,11,329,7,,,True,True
2020-06-21,AUT,Austria,Kärnten,46.715832,14.455532,419,13,402,4,,,True,True
2020-06-21,AUT,Austria,Niederösterreich,48.27051,15.763245,2939,99,2765,75,,,True,True
2020-06-21,AUT,Austria,NOT SPECIFIED,,,0,0,0,0,187,12,True,True
2020-06-21,AUT,Austria,Oberösterreich,48.138166,13.964295,2335,58,2249,28,,,True,True
2020-06-21,AUT,Austria,Salzburg,47.254051,13.032653,1251,37,1202,12,,,True,True
2020-06-21,AUT,Austria,Steiermark,47.187361,15.518046,1836,138,1672,26,,,True,True
2020-06-21,AUT,Austria,Tirol,47.209023,11.397603,3548,101,3443,4,,,True,True
2020-06-21,AUT,Austria,Vorarlberg,47.240149,9.896366,910,18,889,3,,,True,True
2020-06-21,AUT,Austria,Wien,48.21141,16.380038,3714,189,3224,301,,,True,True
2020-06-20,BLR,Belarus,Belarus,53.711111,27.973847,57333,333,,57000,,,False,False
2020-06-18,BEL,Belgium,Brussels,50.836426,4.367415,6193,1475,,4718,93,19,True,True
2020-06-18,BEL,Belgium,Flanders,51.036569,4.234165,34000,4866,,29134,177,29,True,True
2020-06-18,BEL,Belgium,NOT SPECIFIED,,,1374,0,,1374,0,0,True,True
2020-06-18,BEL,Belgium,Wallonia,50.312074,5.019093,18983,3355,,15628,70,4,True,True
2020-06-20,BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,43.892652,17.670584,1521,46,0,1475,,,False,False
2020-06-21,BGR,Bulgaria,Blagoevgrad,41.72282,23.424299,163,10,10,143,,,True,True
2020-06-21,BGR,Bulgaria,Burgas,42.491848,27.306892,58,1,19,38,,,True,True
