Date,iso3,CountryName,Region,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry,NUTS
2020-11-23,ALB,Albania,Berat,40.6285,20.090775,1118,17,574,527,23,0,False,False,AL031
2020-11-23,ALB,Albania,Dibër,,,413,16,246,151,4,1,False,False,AL011
2020-11-23,ALB,Albania,Durrës,41.518365,19.651766,2942,74,1646,1222,35,1,False,False,AL012
2020-11-23,ALB,Albania,Elbasan,41.040028,20.186454,1924,65,1055,804,45,2,False,False,AL021
2020-11-23,ALB,Albania,Fier,40.774633,19.620528,2440,52,1131,1257,25,1,False,False,AL032
2020-11-23,ALB,Albania,Gjirokastër,,,1011,11,531,469,17,0,False,False,AL033
2020-11-23,ALB,Albania,Korçë,40.62883,20.666004,2029,53,1042,934,26,1,False,False,AL034
2020-11-23,ALB,Albania,Kukës,42.066696,20.419467,848,19,454,375,10,0,False,False,AL013
2020-11-23,ALB,Albania,Lezhë,41.801452,19.845695,1474,34,751,689,7,0,False,False,AL014
2020-11-23,ALB,Albania,NOT SPECIFIED,,,0,,,0,,,False,False,
2020-11-23,ALB,Albania,Shkodër,42.17682,19.719451,1808,57,866,885,19,0,False,False,AL015
2020-11-23,ALB,Albania,Tiranë,41.268583,19.793936,16220,303,7454,8463,187,9,False,False,AL022
2020-11-23,ALB,Albania,Vlorë,40.162418,19.793592,1329,15,480,834,25,1,False,False,AL035
2020-11-24,AND,Andorra,Andorra,42.542268,1.596865,6304,76,,6228,,,False,False,AD
2020-11-23,AUT,Austria,Burgenland,47.541449,16.520206,6734,69,4654,2011,90,14,True,True,AT11
2020-11-23,AUT,Austria,Kärnten,46.715832,14.455532,12290,98,4709,7483,355,34,True,True,AT21
2020-11-23,AUT,Austria,Niederösterreich,48.27051,15.763245,36903,313,19612,16978,589,105,True,True,AT12
2020-11-23,AUT,Austria,NOT SPECIFIED,,,0,0,0,0,0,0,True,True,
2020-11-23,AUT,Austria,Oberösterreich,48.138166,13.964295,51679,422,28970,22287,922,139,True,True,AT31
2020-11-23,AUT,Austria,Salzburg,47.254051,13.032653,18783,132,12107,6544,196,24,True,True,AT32
2020-11-23,AUT,Austria,Steiermark,47.187361,15.518046,27408,439,14938,12031,619,121,True,True,AT22
2020-11-23,AUT,Austria,Tirol,47.209023,11.397603,29978,262,22359,7357,368,64,True,True,AT33
2020-11-23,AUT,Austria,Vorarlberg,47.240149,9.896366,14421,100,10685,3636,154,39,True,True,AT34
