Date,Country,Region,Isolated,IntensiveCare,TotalHospitalized,Hospitalized,Infected,Deceased
2020-04-03T23:00:00,SWE,Blekinge,27,0,0,0,27,0
2020-04-03T23:00:00,SWE,Dalarna,134,0,0,0,134,0
2020-04-03T23:00:00,SWE,Gävleborg,131,0,0,0,131,0
2020-04-03T23:00:00,SWE,Gotland,12,0,0,0,12,0
2020-04-03T23:00:00,SWE,Halland,105,0,0,0,105,0
2020-04-03T23:00:00,SWE,Jämtland,82,0,0,0,82,0
2020-04-03T23:00:00,SWE,Jönköping,155,0,0,0,155,0
2020-04-03T23:00:00,SWE,Kalmar,42,0,0,0,42,0
2020-04-03T23:00:00,SWE,Kronoberg,40,0,0,0,40,0
2020-04-03T23:00:00,SWE,Norrbotten,66,0,0,0,66,0
2020-04-03T23:00:00,SWE,NOT SPECIFIED,-429,429,429,0,0,282
2020-04-03T23:00:00,SWE,Örebro,121,0,0,0,121,0
2020-04-03T23:00:00,SWE,Östergötland,514,0,0,0,514,0
2020-04-03T23:00:00,SWE,Skåne,298,0,0,0,298,0
2020-04-03T23:00:00,SWE,Södermanland,335,0,0,0,335,0
2020-04-03T23:00:00,SWE,Stockholm,2439,0,0,0,2439,0
2020-04-03T23:00:00,SWE,Uppsala,222,0,0,0,222,0
2020-04-03T23:00:00,SWE,Värmland,52,0,0,0,52,0
2020-04-03T23:00:00,SWE,Västerbotten,68,0,0,0,68,0
2020-04-03T23:00:00,SWE,Västernorrland,57,0,0,0,57,0
2020-04-03T23:00:00,SWE,Västmanland,109,0,0,0,109,0
2020-04-03T23:00:00,SWE,Västra Götaland,457,0,0,0,457,0
