Date,iso3,CountryName,Region,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CuurentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry
2020-04-08,ALB,Albania,Berat,40.6285,20.090775,2,0,0,2,0,0,False,False
2020-04-08,ALB,Albania,Durrës,41.518365,19.651766,43,3,0,40,0,0,False,False
2020-04-08,ALB,Albania,Elbasan,41.040028,20.186454,12,0,0,12,0,0,False,False
2020-04-08,ALB,Albania,Fier,40.774633,19.620528,37,2,0,35,0,0,False,False
2020-04-08,ALB,Albania,Korçë,40.62883,20.666004,17,0,0,17,0,0,False,False
2020-04-08,ALB,Albania,Kukës,42.066696,20.419467,16,1,0,15,0,0,False,False
2020-04-08,ALB,Albania,Lezhë,41.801452,19.845695,17,0,0,17,0,0,False,False
2020-04-08,ALB,Albania,Shkodër,42.17682,19.719451,49,1,0,48,0,0,False,False
2020-04-08,ALB,Albania,Tiranë,41.268583,19.793936,202,14,0,188,0,0,False,False
2020-04-08,ALB,Albania,Vlorë,40.162418,19.793592,5,1,0,4,0,0,False,False
2020-04-09,AND,Andorra,Andorra,42.542268,1.596865,564,23,0,541,0,0,False,False
2020-04-09,AUT,Austria,Burgenland,47.541449,16.520206,245,0,0,245,0,0,True,True
2020-04-09,AUT,Austria,Kärnten,46.715832,14.455532,365,0,0,365,0,0,True,True
2020-04-09,AUT,Austria,Niederösterreich,48.27051,15.763245,2169,0,0,2169,0,0,True,True
2020-04-09,AUT,Austria,Oberösterreich,48.138166,13.964295,2079,0,0,2079,0,0,True,True
2020-04-09,AUT,Austria,Salzburg,47.254051,13.032653,1134,0,0,1134,0,0,True,True
2020-04-09,AUT,Austria,Steiermark,47.187361,15.518046,1458,0,0,1458,0,0,True,True
2020-04-09,AUT,Austria,Tirol,47.209023,11.397603,2996,0,0,2996,0,0,True,True
2020-04-09,AUT,Austria,Vorarlberg,47.240149,9.896366,800,0,0,800,0,0,True,True
2020-04-09,AUT,Austria,Wien,48.21141,16.380038,1892,0,0,1892,0,0,True,True
2020-04-09,BLR,Belarus,Belarus,53.711111,27.973847,1066,13,0,1053,0,0,False,False
2020-04-09,BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,43.892652,17.670584,475,21,0,454,0,0,False,False
2020-04-08,BGR,Bulgaria,Blagoevgrad,41.72282,23.424299,18,3,0,15,0,0,True,True
2020-04-08,BGR,Bulgaria,Burgas,42.491848,27.306892,25,0,0,25,0,0,True,True
2020-04-08,BGR,Bulgaria,Dobrich,43.65074,27.936751,11,0,0,11,0,0,True,True
2020-04-08,BGR,Bulgaria,Gabrovo,42.931879,25.247163,2,0,0,2,0,0,True,True
2020-04-08,BGR,Bulgaria,Haskovo,41.849113,25.942349,6,0,0,6,0,0,True,True
2020-04-08,BGR,Bulgaria,Kardzhali,41.527042,25.441477,10,0,0,10,0,0,True,True
2020-04-08,BGR,Bulgaria,Kyustendil,42.255307,22.869974,10,3,0,7,0,0,True,True
2020-04-08,BGR,Bulgaria,Lovech,43.035259,24.5688,2,0,0,2,0,0,True,True
2020-04-08,BGR,Bulgaria,Montana,43.496677,23.192363,18,0,0,18,0,0,True,True
2020-04-08,BGR,Bulgaria,Pazardzhik,42.133682,24.140941,11,1,0,10,0,0,True,True
2020-04-08,BGR,Bulgaria,Pernik,42.613861,22.853171,8,0,0,8,0,0,True,True
2020-04-08,BGR,Bulgaria,Pleven,43.486117,24.610919,9,0,0,9,0,0,True,True
2020-04-08,BGR,Bulgaria,Plovdiv,42.257364,24.824903,32,0,0,32,0,0,True,True
2020-04-08,BGR,Bulgaria,Ruse,43.54059,25.759217,3,0,0,3,0,0,True,True
2020-04-08,BGR,Bulgaria,Shumen,43.296516,27.004814,4,1,0,3,0,0,True,True
2020-04-08,BGR,Bulgaria,Silistra,43.946163,27.044927,2,0,0,2,0,0,True,True
2020-04-08,BGR,Bulgaria,Sliven,42.67034,26.241026,9,0,0,9,0,0,True,True
2020-04-08,BGR,Bulgaria,Smolyan,41.628892,24.668089,16,0,0,16,0,0,True,True
2020-04-08,BGR,Bulgaria,Sofia City,42.286287,23.616846,351,15,0,336,0,0,True,True
2020-04-08,BGR,Bulgaria,Stara Zagora,42.411912,25.567329,14,1,0,13,0,0,True,True
2020-04-03,BGR,Bulgaria,Unknown,,,4,0,0,4,0,0,True,True
2020-04-08,BGR,Bulgaria,Varna,43.186206,27.59493,24,0,0,24,0,0,True,True
2020-04-08,BGR,Bulgaria,Veliko Tarnovo,43.189524,25.649275,4,0,0,4,0,0,True,True
2020-04-08,BGR,Bulgaria,Vidin,43.797295,22.68621,2,0,0,2,0,0,True,True
2020-04-08,BGR,Bulgaria,Vratsa,43.395067,23.759152,2,0,0,2,0,0,True,True
2020-04-09,HRV,Croatia,Bjelovarsko-bilogorska,45.739855,16.976657,11,0,0,11,0,0,True,True
2020-04-09,HRV,Croatia,Brodsko-Posavska,45.142404,17.821388,18,1,0,17,0,0,True,True
2020-04-09,HRV,Croatia,Dubrovačko-neretvanska,42.662368,18.15083,65,1,0,64,0,0,True,True
2020-04-09,HRV,Croatia,Grad Zagreb,45.742196,16.008116,382,7,0,375,0,0,True,True
2020-04-09,HRV,Croatia,Istarska,45.203521,13.895312,80,2,0,78,0,0,True,True
2020-04-09,HRV,Croatia,Karlovačka,45.292126,15.46427,23,1,0,22,0,0,True,True
2020-04-09,HRV,Croatia,Koprivničko-križevačka,46.066232,16.571467,21,0,0,21,0,0,True,True
2020-04-09,HRV,Croatia,Krapinsko-zagorska županija,46.09492,15.919072,92,0,0,92,0,0,True,True
2020-04-09,HRV,Croatia,Ličko-senjska,44.69075,15.422344,2,0,0,2,0,0,True,True
2020-04-09,HRV,Croatia,Međimurska,46.410728,16.508315,6,0,0,6,0,0,True,True
2020-03-25,HRV,Croatia,NOT SPECIFIED,,,1,0,0,1,,,True,True
2020-04-09,HRV,Croatia,Osječko-baranjska,45.56139,18.442456,81,5,0,76,0,0,True,True
2020-04-09,HRV,Croatia,Požeško-slavonska,45.404899,17.562893,3,0,0,3,0,0,True,True
2020-04-09,HRV,Croatia,Primorsko-Goranska,45.367738,14.701448,70,0,0,70,0,0,True,True
2020-04-09,HRV,Croatia,Šibensko-kninska,43.89492,16.07332,53,1,0,52,0,0,True,True
2020-04-09,HRV,Croatia,Sisačko-moslavačka,45.365583,16.424137,22,0,0,22,0,0,True,True
2020-04-09,HRV,Croatia,Splitsko-Dalmatinska,43.613438,16.730085,246,1,0,245,0,0,True,True
2020-04-09,HRV,Croatia,Varaždinska,46.250434,16.293818,35,0,0,35,0,0,True,True
2020-04-09,HRV,Croatia,Virovitičko-podravska,45.831646,17.385543,4,0,0,4,0,0,True,True
2020-04-09,HRV,Croatia,Vukovarsko-srijemska,45.179126,18.877963,31,0,0,31,0,0,True,True
2020-04-09,HRV,Croatia,Zadarska,44.347845,15.959404,60,1,0,59,0,0,True,True
2020-04-09,HRV,Croatia,Zagrebačka,45.82762,16.381796,102,0,0,102,0,0,True,True
2020-04-09,CYP,Cyprus,Cyprus,35.167406,33.435499,564,15,0,549,0,0,True,True
2020-04-09,CZE,Czech Republic,Jihoceský,49.093362,14.439278,136,0,0,136,0,0,True,True
2020-04-09,CZE,Czech Republic,Jihomoravský,49.079446,16.663916,317,0,0,317,0,0,True,True
2020-04-09,CZE,Czech Republic,Karlovarský,50.170136,12.763213,179,0,0,179,0,0,True,True
2020-04-09,CZE,Czech Republic,Královéhradecký,50.385055,15.865137,156,0,0,156,0,0,True,True
2020-04-09,CZE,Czech Republic,Liberecký,50.732038,14.973755,167,0,0,167,0,0,True,True
2020-04-09,CZE,Czech Republic,Moravskoslezský,49.780617,18.000931,565,0,0,565,0,0,True,True
2020-04-09,CZE,Czech Republic,NOT SPECIFIED,,,65,104,243,-282,0,0,True,True
2020-04-09,CZE,Czech Republic,Olomoucký,49.823636,17.016472,496,0,0,496,0,0,True,True
2020-04-09,CZE,Czech Republic,Pardubický,49.877869,16.495746,205,0,0,205,0,0,True,True
2020-04-09,CZE,Czech Republic,Plzenský,49.590906,13.23222,372,0,0,372,0,0,True,True
2020-04-09,CZE,Czech Republic,Prague,50.063699,14.476403,1306,0,0,1306,0,0,True,True
2020-04-09,CZE,Czech Republic,Stredoceský,50.101074,15.003747,650,0,0,650,0,0,True,True
2020-04-09,CZE,Czech Republic,Ústecký,50.488308,13.816736,346,0,0,346,0,0,True,True
2020-04-09,CZE,Czech Republic,Vysocina,49.40736,15.689937,151,0,0,151,0,0,True,True
2020-04-09,CZE,Czech Republic,Zlínský,49.239654,17.770218,224,0,0,224,0,0,True,True
2020-04-09,DNK,Denmark,Faroe,62.194921,-7.096614,184,0,0,184,0,0,True,True
2020-04-09,DNK,Denmark,Greenland,71.702379,-42.177174,11,0,0,11,0,0,True,True
2020-04-09,DNK,Denmark,Hovedstaden,55.675758,12.56902,2982,0,0,2982,0,0,True,True
2020-03-15,DNK,Denmark,Mainland,56.031924,9.317572,860,0,0,860,0,0,True,True
2020-04-09,DNK,Denmark,Midtjylland,56.302139,9.302777,892,0,0,892,0,0,True,True
2020-04-09,DNK,Denmark,Nordjylland,56.830742,9.493053,292,0,0,292,0,0,True,True
2020-04-09,DNK,Denmark,NOT SPECIFIED,,,0,237,0,-237,0,0,True,True
2020-04-09,DNK,Denmark,Other,,,37,0,0,37,0,0,True,True
2020-04-09,DNK,Denmark,Sjælland,55.92481,11.67126,756,0,0,756,0,0,True,True
2020-04-09,DNK,Denmark,Syddanmark,55.675758,12.56902,676,0,0,676,0,0,True,True
2020-04-09,EST,Estonia,Estonia,58.596209,25.023778,1207,24,0,1183,0,0,True,True
2020-04-09,FIN,Finland,Ahvenanmaa,60.240625,19.966666,8,0,0,8,0,0,True,True
2020-04-09,FIN,Finland,Etelä-Karjala,61.217899,28.550289,12,0,0,12,0,0,True,True
2020-04-09,FIN,Finland,Etelä-Pohjanmaa,62.833356,23.05691,28,0,0,28,0,0,True,True
2020-04-09,FIN,Finland,Etelä-Savo,61.813578,27.347685,35,0,0,35,0,0,True,True
2020-04-09,FIN,Finland,HUS,60.408524,24.7817,1627,0,0,1627,0,0,True,True
2020-04-09,FIN,Finland,Itä-Savo,62.073919,28.846114,9,0,0,9,0,0,True,True
2020-04-09,FIN,Finland,Kainuu,64.373656,28.743748,30,0,0,30,0,0,True,True
2020-04-09,FIN,Finland,Kanta-Häme,60.921424,24.354383,51,0,0,51,0,0,True,True
