Date,Country,Region,Isolated,IntensiveCare,TotalHospitalized,Hospitalized,Infected,Deceased
2020-04-03T23:00:00,CZE,Jihoceský,118,0,0,0,118,0
2020-04-03T23:00:00,CZE,Jihomoravský,245,0,0,0,245,0
2020-04-03T23:00:00,CZE,Karlovarský,139,0,0,0,139,0
2020-04-03T23:00:00,CZE,Královéhradecký,122,0,0,0,122,0
2020-04-03T23:00:00,CZE,Liberecký,140,0,0,0,140,0
2020-04-03T23:00:00,CZE,Moravskoslezský,351,0,0,0,351,0
2020-04-03T23:00:00,CZE,NOT SPECIFIED,0,0,0,0,0,53
2020-04-03T23:00:00,CZE,Olomoucký,362,0,0,0,362,0
2020-04-03T23:00:00,CZE,Pardubický,141,0,0,0,141,0
2020-04-03T23:00:00,CZE,Plzenský,186,0,0,0,186,0
2020-04-03T23:00:00,CZE,Prague,1072,0,0,0,1072,0
2020-04-03T23:00:00,CZE,Stredoceský,488,0,0,0,488,0
2020-04-03T23:00:00,CZE,Unknown,161,0,0,0,161,0
2020-04-03T23:00:00,CZE,Ústecký,273,0,0,0,273,0
2020-04-03T23:00:00,CZE,Vysocina,131,0,0,0,131,0
2020-04-03T23:00:00,CZE,Zlínský,162,0,0,0,162,0
