Date,iso3,CountryName,Region,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CuurentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry
2020-03-11,AND,Andorra,Andorra,,,1,0,0,1,,,False,False
2020-03-11,AUT,Austria,Burgenland,,,4,,,,,,True,True
2020-03-11,AUT,Austria,Kärnten,,,3,,,,,,True,True
2020-03-11,AUT,Austria,Niederösterreich,,,45,,,,,,True,True
2020-03-11,AUT,Austria,Oberösterreich,,,35,,,,,,True,True
2020-03-11,AUT,Austria,Salzburg,,,13,,,,,,True,True
2020-03-11,AUT,Austria,Steiermark,,,25,,,,,,True,True
2020-03-11,AUT,Austria,Tirol,,,57,,,,,,True,True
2020-03-11,AUT,Austria,Vorarlberg,,,13,,,,,,True,True
2020-03-11,AUT,Austria,Wien,,,50,,,,,,True,True
2020-03-11,BLR,Belarus,Belarus,,,6,0,0,6,0,0,False,False
2020-03-11,BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,,,3,0,0,3,0,0,False,False
2020-03-11,HRV,Croatia,Grad Zagreb,,,5,0,0,5,,,True,True
2020-03-11,HRV,Croatia,Istarska,,,2,0,0,2,,,True,True
2020-03-11,HRV,Croatia,Primorsko-Goranska,,,5,0,0,5,,,True,True
2020-03-11,HRV,Croatia,Varaždinska,,,4,0,0,4,,,True,True
2020-03-11,CYP,Cyprus,Cyprus,,,2,0,0,2,,,True,True
2020-03-11,DNK,Denmark,Faroe,,,2,0,0,2,0,0,True,True
2020-03-11,DNK,Denmark,Mainland,,,442,0,0,442,0,0,True,True
2020-03-11,EST,Estonia,Estonia,,,17,0,0,17,0,0,True,True
2020-03-11,FRA,France,Auvergne-Rhône-Alpes,,,264,0,0,264,0,0,True,True
2020-03-11,FRA,France,Bourgogne-Franche-Comté,,,155,0,0,155,0,0,True,True
2020-03-11,FRA,France,Bretagne,,,94,0,0,94,0,0,True,True
2020-03-11,FRA,France,Centre-Val de Loire,,,20,0,0,20,0,0,True,True
2020-03-11,FRA,France,Corse,,,51,0,0,51,0,0,True,True
2020-03-11,FRA,France,Grand Est,,,578,0,0,578,0,0,True,True
2020-03-03,FRA,France,Guadeloupe,,,3,0,0,3,0,0,True,True
2020-03-11,FRA,France,Guyane,,,5,0,0,5,0,0,True,True
2020-03-11,FRA,France,Hauts-de-France,,,263,0,0,263,0,0,True,True
2020-03-11,FRA,France,Île-de-France,,,492,0,0,492,0,0,True,True
2020-03-11,FRA,France,La Réunion,,,1,0,0,1,0,0,True,True
2020-03-11,FRA,France,Martinique,,,3,0,0,3,0,0,True,True
2020-03-11,FRA,France,Normandie,,,54,0,0,54,0,0,True,True
2020-03-11,FRA,France,NOT SPECIFIED,,,3,48,0,-45,0,105,True,True
2020-03-11,FRA,France,Nouvelle-Aquitaine,,,66,0,0,66,0,0,True,True
2020-03-11,FRA,France,Occitanie,,,87,0,0,87,0,0,True,True
2020-03-11,FRA,France,Pays de la Loire,,,34,0,0,34,0,0,True,True
2020-03-11,FRA,France,Provence-Alpes-Côte d'Azur,,,111,0,0,111,0,0,True,True
2020-03-11,DEU,Germany,Baden-Württemberg,,,277,,,,,,True,True
2020-03-11,DEU,Germany,Bayern,,,366,,,,,,True,True
2020-03-11,DEU,Germany,Berlin,,,90,,,,,,True,True
2020-03-11,DEU,Germany,Brandenburg,,,24,,,,,,True,True
2020-03-11,DEU,Germany,Bremen,,,21,,,,,,True,True
2020-03-11,DEU,Germany,Hamburg,,,48,,,,,,True,True
2020-03-11,DEU,Germany,Hessen,,,48,,,,,,True,True
2020-03-11,DEU,Germany,Mecklenburg-Vorpommern,,,17,,,,,,True,True
2020-03-11,DEU,Germany,Niedersachsen,,,75,,,,,,True,True
2020-03-11,DEU,Germany,Nordrhein-Westfalen,,,484,3,,,,,True,True
2020-03-03,DEU,Germany,Repatriierte,,,2,,,,,,True,True
2020-03-11,DEU,Germany,Rheinland-Pfalz,,,25,,,,,,True,True
2020-03-11,DEU,Germany,Saarland,,,14,,,,,,True,True
2020-03-11,DEU,Germany,Sachsen,,,26,,,,,,True,True
2020-03-11,DEU,Germany,Sachsen-Anhalt,,,15,,,,,,True,True
2020-03-11,DEU,Germany,Schleswig Holstein,,,27,,,,,,True,True
2020-03-11,DEU,Germany,Thüringen,,,10,,,,,,True,True
2020-03-08,GRC,Greece,Achaea,,,22,3,0,19,0,0,True,True
2020-03-08,GRC,Greece,Argolis,,,1,0,0,1,0,0,True,True
2020-03-08,GRC,Greece,Arkadias,,,3,0,0,3,0,0,True,True
2020-03-08,GRC,Greece,Arta,,,7,0,0,7,0,0,True,True
2020-03-08,GRC,Greece,Athens,,,852,39,0,813,0,0,True,True
2020-03-08,GRC,Greece,Athos,,,4,0,0,4,0,0,True,True
2020-03-08,GRC,Greece,Beozia,,,1,0,0,1,0,0,True,True
2020-03-08,GRC,Greece,Chania,,,1,0,0,1,0,0,True,True
2020-03-08,GRC,Greece,Corfu,,,3,1,0,2,0,0,True,True
2020-03-08,GRC,Greece,Corinth,,,2,0,0,2,0,0,True,True
2020-03-08,GRC,Greece,Cyclades,,,2,0,0,2,0,0,True,True
2020-03-08,GRC,Greece,Dodecaneso,,,1,0,0,1,0,0,True,True
2020-03-08,GRC,Greece,Drama,,,6,0,0,6,0,0,True,True
2020-03-08,GRC,Greece,East Attica,,,57,0,0,57,0,0,True,True
2020-03-08,GRC,Greece,Elis,,,46,2,0,44,0,0,True,True
2020-03-08,GRC,Greece,Euboea,,,23,0,0,23,0,0,True,True
2020-03-08,GRC,Greece,Evros,,,14,2,0,12,0,0,True,True
2020-03-08,GRC,Greece,Florina,,,1,0,0,1,0,0,True,True
2020-03-08,GRC,Greece,Fthiotis,,,1,0,0,1,0,0,True,True
2020-03-08,GRC,Greece,Heraklion,,,10,1,0,9,0,0,True,True
2020-03-08,GRC,Greece,Ikaria,,,1,0,0,1,0,0,True,True
2020-03-08,GRC,Greece,Ioannina,,,2,0,0,2,0,0,True,True
2020-03-08,GRC,Greece,Kastoria,,,61,9,0,52,0,0,True,True
2020-03-08,GRC,Greece,Kavalas,,,4,0,0,4,0,0,True,True
2020-03-08,GRC,Greece,Kefalonia,,,1,0,0,1,0,0,True,True
2020-03-08,GRC,Greece,Khalkidiki,,,1,1,0,0,0,0,True,True
2020-03-08,GRC,Greece,Khios,,,1,0,0,1,0,0,True,True
2020-03-08,GRC,Greece,Kilkis,,,3,0,0,3,0,0,True,True
2020-03-08,GRC,Greece,Kozani,,,54,7,0,47,0,0,True,True
2020-03-08,GRC,Greece,Laconia,,,1,0,0,1,0,0,True,True
2020-03-08,GRC,Greece,Larissa,,,22,0,0,22,0,0,True,True
2020-03-08,GRC,Greece,Lasithi,,,2,0,0,2,0,0,True,True
2020-03-08,GRC,Greece,Lefkadas,,,1,0,0,1,0,0,True,True
2020-03-08,GRC,Greece,Lesbos,,,8,1,0,7,0,0,True,True
2020-03-08,GRC,Greece,Magnesia,,,2,0,0,2,0,0,True,True
2020-03-08,GRC,Greece,Messinia,,,7,0,0,7,0,0,True,True
2020-03-08,GRC,Greece,Pella,,,7,2,0,5,0,0,True,True
2020-03-08,GRC,Greece,Pieria,,,3,0,0,3,0,0,True,True
2020-03-08,GRC,Greece,Pireas,,,176,0,0,176,0,0,True,True
2020-03-08,GRC,Greece,Prevezas,,,2,0,0,2,0,0,True,True
2020-03-08,GRC,Greece,Rethymnon,,,2,0,0,2,0,0,True,True
2020-03-08,GRC,Greece,Rodopi,,,7,0,0,7,0,0,True,True
2020-03-08,GRC,Greece,Serron,,,9,0,0,9,0,0,True,True
2020-03-08,GRC,Greece,Tessaloniki,,,32,7,0,25,0,0,True,True
2020-03-08,GRC,Greece,Trikalon,,,1,0,0,1,0,0,True,True
2020-03-11,GRC,Greece,Unknown,,,99,0,0,99,,,True,True
2020-03-08,GRC,Greece,West Attica,,,4,0,0,4,0,0,True,True
2020-03-08,GRC,Greece,Xanthis,,,21,5,0,16,0,0,True,True
2020-03-08,GRC,Greece,Zakynthos,,,5,1,0,4,0,0,True,True
2020-03-11,HUN,Hungary,Hungary,,,13,0,0,13,0,0,True,True
2020-03-05,HUN,Hungary,NOT SPECIFIED,,,0,0,0,0,0,0,True,True
2020-03-11,IRL,Ireland,Ireland,,,43,0,0,43,,,True,True
2020-03-11,ITA,Italy,Abruzzo,,,38,1,0,37,26,9,True,True
2020-03-11,ITA,Italy,Basilicata,,,8,0,0,8,2,1,True,True
2020-03-11,ITA,Italy,Bolzano,,,75,0,0,75,12,4,True,True
2020-03-11,ITA,Italy,Calabria,,,19,0,2,17,12,2,True,True
2020-03-11,ITA,Italy,Campania,,,154,1,4,149,67,11,True,True
2020-03-11,ITA,Italy,Emilia-Romagna,,,1739,113,38,1588,849,104,True,True
2020-03-11,ITA,Italy,Friuli Venezia Giulia,,,126,6,10,110,21,5,True,True
2020-03-11,ITA,Italy,Lazio,,,150,6,19,125,85,18,True,True
2020-03-11,ITA,Italy,Liguria,,,194,8,5,181,108,34,True,True
2020-03-11,ITA,Italy,Lombardia,,,7280,617,900,5763,4412,560,True,True
2020-03-11,ITA,Italy,Marche,,,479,18,0,461,278,66,True,True
2020-03-11,ITA,Italy,Molise,,,16,0,0,16,7,3,True,True
2020-03-11,ITA,Italy,Piemonte,,,501,21,0,480,394,75,True,True
2020-03-11,ITA,Italy,Puglia,,,77,5,1,71,42,4,True,True
2020-03-11,ITA,Italy,Sardegna,,,37,0,0,37,10,0,True,True
