Date,iso3,CountryName,Region,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry,NUTS
2020-11-02,ALB,Albania,Berat,40.6285,20.090775,650,7,356,287,15,1,False,False,AL031
2020-11-02,ALB,Albania,Dibër,,,276,12,168,96,11,0,False,False,AL011
2020-11-02,ALB,Albania,Durrës,41.518365,19.651766,2219,56,1284,879,26,0,False,False,AL012
2020-11-02,ALB,Albania,Elbasan,41.040028,20.186454,1140,44,665,431,23,0,False,False,AL021
2020-11-02,ALB,Albania,Fier,40.774633,19.620528,1538,32,775,731,29,3,False,False,AL032
2020-11-02,ALB,Albania,Gjirokastër,,,366,6,216,144,5,0,False,False,AL033
2020-11-02,ALB,Albania,Korçë,40.62883,20.666004,1257,35,627,595,28,1,False,False,AL034
2020-11-02,ALB,Albania,Kukës,42.066696,20.419467,577,17,360,200,17,0,False,False,AL013
2020-11-02,ALB,Albania,Lezhë,41.801452,19.845695,951,26,491,434,7,0,False,False,AL014
2020-11-02,ALB,Albania,NOT SPECIFIED,,,0,,,0,,,False,False,
2020-11-02,ALB,Albania,Shkodër,42.17682,19.719451,1285,47,699,539,11,1,False,False,AL015
2020-11-02,ALB,Albania,Tiranë,41.268583,19.793936,10523,234,5393,4896,132,5,False,False,AL022
2020-11-02,ALB,Albania,Vlorë,40.162418,19.793592,741,11,333,397,12,1,False,False,AL035
2020-11-03,AND,Andorra,Andorra,42.542268,1.596865,4888,75,,4813,,,False,False,AD
2020-07-13,ARM,Armenia,NOT SPECIFIED,40.070619,45.040741,32490,581,20729,11180,1885,273,False,False,
2020-11-02,AUT,Austria,Burgenland,47.541449,16.520206,3004,29,1505,1470,25,7,True,True,AT11
2020-11-02,AUT,Austria,Kärnten,46.715832,14.455532,3313,22,1408,1883,90,9,True,True,AT21
2020-11-02,AUT,Austria,Niederösterreich,48.27051,15.763245,17858,167,9764,7927,279,44,True,True,AT12
2020-11-02,AUT,Austria,NOT SPECIFIED,,,0,0,0,0,0,0,True,True,
2020-11-02,AUT,Austria,Oberösterreich,48.138166,13.964295,20774,128,10673,9973,473,57,True,True,AT31
2020-11-02,AUT,Austria,Salzburg,47.254051,13.032653,7919,52,4350,3517,101,17,True,True,AT32
2020-11-02,AUT,Austria,Steiermark,47.187361,15.518046,10999,234,5406,5359,264,53,True,True,AT22
2020-11-02,AUT,Austria,Tirol,47.209023,11.397603,14371,126,10089,4156,141,28,True,True,AT33
2020-11-02,AUT,Austria,Vorarlberg,47.240149,9.896366,6501,38,3388,3075,92,22,True,True,AT34
2020-11-02,AUT,Austria,Wien,48.21141,16.380038,33976,373,16151,17452,360,99,True,True,AT13
2020-11-03,BLR,Belarus,Belarus,53.711111,27.973847,100400,989,,99411,,,False,False,BY
2020-11-02,BEL,Belgium,Brussels,50.836426,4.367415,63840,1844,,61996,1175,188,True,True,BE1
2020-11-02,BEL,Belgium,Flanders,51.036569,4.234165,177886,5595,,172291,2790,578,True,True,BE2
2020-11-02,BEL,Belgium,NOT SPECIFIED,,,7399,0,,7399,0,0,True,True,
2020-11-02,BEL,Belgium,Wallonia,50.312074,5.019093,198230,4419,,193811,3266,536,True,True,BE3
2020-11-03,BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,43.892652,17.670584,52269,1280,,50989,,,False,False,BA
2020-11-03,BGR,Bulgaria,Blagoevgrad,41.72282,23.424299,4076,10,10,4056,,,True,True,BG413
2020-11-03,BGR,Bulgaria,Burgas,42.491848,27.306892,2202,1,19,2182,,,True,True,BG341
2020-11-03,BGR,Bulgaria,Dobrich,43.65074,27.936751,1114,0,2,1112,,,True,True,BG332
2020-11-03,BGR,Bulgaria,Gabrovo,42.931879,25.247163,937,1,2,934,,,True,True,BG322
2020-11-03,BGR,Bulgaria,Haskovo,41.849113,25.942349,761,1,7,753,,,True,True,BG422
2020-11-03,BGR,Bulgaria,Kardzhali,41.527042,25.441477,954,0,4,950,,,True,True,BG425
2020-11-03,BGR,Bulgaria,Kyustendil,42.255307,22.869974,1019,3,20,996,,,True,True,BG415
2020-11-03,BGR,Bulgaria,Lovech,43.035259,24.5688,440,0,1,439,,,True,True,BG315
2020-11-03,BGR,Bulgaria,Montana,43.496677,23.192363,777,0,0,777,,,True,True,BG312
2020-11-03,BGR,Bulgaria,NOT SPECIFIED,,,0,1204,20325,-21529,,,True,True,
2020-11-03,BGR,Bulgaria,Pazardzhik,42.133682,24.140941,1520,9,18,1493,,,True,True,BG423
2020-11-03,BGR,Bulgaria,Pernik,42.613861,22.853171,850,0,1,849,,,True,True,BG414
2020-11-03,BGR,Bulgaria,Pleven,43.486117,24.610919,1155,2,10,1143,,,True,True,BG314
2020-11-03,BGR,Bulgaria,Plovdiv,42.257364,24.824903,4946,5,64,4877,,,True,True,BG421
2020-11-03,BGR,Bulgaria,Razgrad,,,716,0,0,716,,,True,True,BG324
2020-11-03,BGR,Bulgaria,Ruse,43.54059,25.759217,1541,0,1,1540,,,True,True,BG323
2020-11-03,BGR,Bulgaria,Shumen,43.296516,27.004814,1418,1,1,1416,,,True,True,BG333
2020-11-03,BGR,Bulgaria,Silistra,43.946163,27.044927,404,1,2,401,,,True,True,BG325
2020-11-03,BGR,Bulgaria,Sliven,42.67034,26.241026,1348,11,56,1281,,,True,True,BG342
2020-11-03,BGR,Bulgaria,Smolyan,41.628892,24.668089,1037,4,33,1000,,,True,True,BG424
2020-11-03,BGR,Bulgaria,Sofia City,42.286287,23.616846,18437,56,411,17970,,,True,True,BG411
2020-11-03,BGR,Bulgaria,Sofia Region,,,1452,0,0,1452,,,True,True,BG412
2020-11-03,BGR,Bulgaria,Stara Zagora,42.411912,25.567329,2036,3,0,2033,,,True,True,BG344
2020-11-03,BGR,Bulgaria,Targovishte,,,1125,1,0,1124,,,True,True,BG334
2020-11-03,BGR,Bulgaria,Varna,43.186206,27.59493,3374,0,11,3363,,,True,True,BG331
2020-11-03,BGR,Bulgaria,Veliko Tarnovo,43.189524,25.649275,842,4,5,833,,,True,True,BG321
2020-11-03,BGR,Bulgaria,Vidin,43.797295,22.68621,376,18,14,344,,,True,True,BG311
2020-11-03,BGR,Bulgaria,Vratsa,43.395067,23.759152,829,0,2,827,,,True,True,BG313
2020-11-03,BGR,Bulgaria,Yambol,,,810,14,18,778,,,True,True,BG343
2020-11-03,HRV,Croatia,Bjelovarsko-bilogorska,45.739855,16.976657,1061,21,,1040,,,True,True,HR047
2020-11-03,HRV,Croatia,Brodsko-Posavska,45.142404,17.821388,1657,11,,1646,,,True,True,HR04A
2020-11-03,HRV,Croatia,Dubrovačko-neretvanska,42.662368,18.15083,1702,16,,1686,,,True,True,HR037
2020-11-03,HRV,Croatia,Grad Zagreb,45.742196,16.008116,14157,197,,13960,,,True,True,HR041
2020-11-03,HRV,Croatia,Istarska,45.203521,13.895312,1164,14,,1150,,,True,True,HR036
2020-11-03,HRV,Croatia,Karlovačka,45.292126,15.46427,1323,21,,1302,,,True,True,HR04D
