Date,iso3,CountryName,Region,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry,NUTS
2020-11-28,ALB,Albania,Berat,40.6285,20.090775,1255,23,666,566,21,0,False,False,AL031
2020-11-28,ALB,Albania,Dibër,,,480,17,269,194,4,0,False,False,AL011
2020-11-28,ALB,Albania,Durrës,41.518365,19.651766,3188,87,1781,1320,34,3,False,False,AL012
2020-11-28,ALB,Albania,Elbasan,41.040028,20.186454,2129,69,1220,840,45,2,False,False,AL021
2020-11-28,ALB,Albania,Fier,40.774633,19.620528,2777,59,1376,1342,26,2,False,False,AL032
2020-11-28,ALB,Albania,Gjirokastër,,,1219,14,658,547,16,1,False,False,AL033
2020-11-28,ALB,Albania,Korçë,40.62883,20.666004,2216,55,1172,989,28,3,False,False,AL034
2020-11-28,ALB,Albania,Kukës,42.066696,20.419467,930,19,506,405,10,1,False,False,AL013
2020-11-28,ALB,Albania,Lezhë,41.801452,19.845695,1635,37,857,741,8,1,False,False,AL014
2020-11-28,ALB,Albania,NOT SPECIFIED,,,0,,,0,,,False,False,
2020-11-28,ALB,Albania,Shkodër,42.17682,19.719451,1961,58,1031,872,21,0,False,False,AL015
2020-11-28,ALB,Albania,Tiranë,41.268583,19.793936,17458,329,7984,9145,207,13,False,False,AL022
2020-11-28,ALB,Albania,Vlorë,40.162418,19.793592,1542,20,632,890,24,1,False,False,AL035
2020-11-29,AND,Andorra,Andorra,42.542268,1.596865,6670,76,,6594,,,False,False,AD
2020-11-27,AUT,Austria,Burgenland,47.541449,16.520206,7263,79,5294,1890,91,20,True,True,AT11
2020-11-27,AUT,Austria,Kärnten,46.715832,14.455532,14262,134,5604,8524,402,35,True,True,AT21
2020-11-27,AUT,Austria,Niederösterreich,48.27051,15.763245,39664,383,23028,16253,507,111,True,True,AT12
2020-11-27,AUT,Austria,NOT SPECIFIED,,,0,0,0,0,0,0,True,True,
2020-11-27,AUT,Austria,Oberösterreich,48.138166,13.964295,56468,522,34435,21511,873,145,True,True,AT31
2020-11-27,AUT,Austria,Salzburg,47.254051,13.032653,20607,159,14302,6146,227,27,True,True,AT32
2020-11-27,AUT,Austria,Steiermark,47.187361,15.518046,30149,499,17836,11814,609,122,True,True,AT22
2020-11-27,AUT,Austria,Tirol,47.209023,11.397603,32297,304,25043,6950,319,73,True,True,AT33
2020-11-27,AUT,Austria,Vorarlberg,47.240149,9.896366,15329,122,12093,3114,126,34,True,True,AT34
2020-11-27,AUT,Austria,Wien,48.21141,16.380038,58236,620,17435,40181,548,136,True,True,AT13
2020-11-29,BLR,Belarus,Belarus,53.711111,27.973847,133324,1143,,132181,,,False,False,BY
2020-11-28,BEL,Belgium,Brussels,50.836426,4.367415,76206,2363,,73843,556,155,True,True,BE1
2020-11-28,BEL,Belgium,Flanders,51.036569,4.234165,232810,7718,,225092,1960,450,True,True,BE2
2020-11-28,BEL,Belgium,NOT SPECIFIED,,,9488,0,,9488,0,0,True,True,
2020-11-28,BEL,Belgium,Wallonia,50.312074,5.019093,255944,6380,,249564,1477,362,True,True,BE3
2020-11-28,BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,43.892652,17.670584,85431,2542,,82889,,,False,False,BA
2020-11-29,BGR,Bulgaria,Blagoevgrad,41.72282,23.424299,7952,10,10,7932,,,True,True,BG413
2020-11-29,BGR,Bulgaria,Burgas,42.491848,27.306892,6610,1,19,6590,,,True,True,BG341
2020-11-29,BGR,Bulgaria,Dobrich,43.65074,27.936751,2273,0,2,2271,,,True,True,BG332
2020-11-29,BGR,Bulgaria,Gabrovo,42.931879,25.247163,3115,1,2,3112,,,True,True,BG322
2020-11-29,BGR,Bulgaria,Haskovo,41.849113,25.942349,2326,1,7,2318,,,True,True,BG422
2020-11-29,BGR,Bulgaria,Kardzhali,41.527042,25.441477,1379,0,4,1375,,,True,True,BG425
2020-11-29,BGR,Bulgaria,Kyustendil,42.255307,22.869974,3286,3,20,3263,,,True,True,BG415
2020-11-29,BGR,Bulgaria,Lovech,43.035259,24.5688,1370,0,1,1369,,,True,True,BG315
2020-11-29,BGR,Bulgaria,Montana,43.496677,23.192363,2261,0,0,2261,,,True,True,BG312
2020-11-29,BGR,Bulgaria,NOT SPECIFIED,,,0,3604,47067,-50671,,,True,True,
2020-11-29,BGR,Bulgaria,Pazardzhik,42.133682,24.140941,3538,9,18,3511,,,True,True,BG423
2020-11-29,BGR,Bulgaria,Pernik,42.613861,22.853171,2536,0,1,2535,,,True,True,BG414
2020-11-29,BGR,Bulgaria,Pleven,43.486117,24.610919,3464,2,10,3452,,,True,True,BG314
2020-11-29,BGR,Bulgaria,Plovdiv,42.257364,24.824903,13105,5,64,13036,,,True,True,BG421
2020-11-29,BGR,Bulgaria,Razgrad,,,1576,0,0,1576,,,True,True,BG324
2020-11-29,BGR,Bulgaria,Ruse,43.54059,25.759217,4786,0,1,4785,,,True,True,BG323
