Date,iso3,CountryName,Region,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry,NUTS
2020-08-19,ALB,Albania,Berat,40.6285,20.090775,117,1,57,59,1,3,False,False,AL031
2020-08-19,ALB,Albania,Dibër,,,85,3,43,39,1,0,False,False,AL011
2020-08-19,ALB,Albania,Durrës,41.518365,19.651766,1116,33,614,469,11,4,False,False,AL012
2020-08-19,ALB,Albania,Elbasan,41.040028,20.186454,226,9,114,103,3,1,False,False,AL021
2020-08-19,ALB,Albania,Fier,40.774633,19.620528,392,10,212,170,5,2,False,False,AL032
2020-08-19,ALB,Albania,Gjirokastër,,,94,3,48,43,1,0,False,False,AL033
2020-08-19,ALB,Albania,Korçë,40.62883,20.666004,274,9,118,147,8,0,False,False,AL034
2020-08-19,ALB,Albania,Kukës,42.066696,20.419467,277,5,159,113,1,0,False,False,AL013
2020-08-19,ALB,Albania,Lezhë,41.801452,19.845695,357,6,195,156,1,1,False,False,AL014
2020-08-19,ALB,Albania,NOT SPECIFIED,,,0,,,0,,,False,False,
2020-08-19,ALB,Albania,Shkodër,42.17682,19.719451,668,34,340,294,0,0,False,False,AL015
2020-08-19,ALB,Albania,Tiranë,41.268583,19.793936,3930,116,1901,1913,48,6,False,False,AL022
2020-08-19,ALB,Albania,Vlorë,40.162418,19.793592,276,5,127,144,4,0,False,False,AL035
2020-08-20,AND,Andorra,Andorra,42.542268,1.596865,1024,53,,971,,,False,False,AD
2020-07-13,ARM,Armenia,NOT SPECIFIED,40.070619,45.040741,32490,581,20729,11180,1885,273,False,False,
2020-08-20,AUT,Austria,Burgenland,47.541449,16.520206,441,11,411,19,,,True,True,AT11
2020-08-20,AUT,Austria,Kärnten,46.715832,14.455532,592,13,480,99,,,True,True,AT21
2020-08-20,AUT,Austria,Niederösterreich,48.27051,15.763245,3686,115,3331,240,,,True,True,AT12
2020-08-20,AUT,Austria,NOT SPECIFIED,,,0,0,0,0,187,35,True,True,
2020-08-20,AUT,Austria,Oberösterreich,48.138166,13.964295,4173,64,3751,358,,,True,True,AT31
2020-08-20,AUT,Austria,Salzburg,47.254051,13.032653,1522,39,1349,134,,,True,True,AT32
2020-08-20,AUT,Austria,Steiermark,47.187361,15.518046,2230,143,1953,134,,,True,True,AT22
