Date,iso3,CountryName,Region,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CuurentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry
2020-03-19,ALB,Albania,Elbasan,,,2,0,0,2,,,False,False
2020-03-19,ALB,Albania,Fier,,,6,0,0,6,,,False,False
2020-03-19,ALB,Albania,Tiranë,,,42,0,0,42,0,0,False,False
2020-03-20,AND,Andorra,Andorra,,,75,0,0,75,,,False,False
2020-03-20,AUT,Austria,Burgenland,,,33,,,,,,True,True
2020-03-20,AUT,Austria,Kärnten,,,71,,,,,,True,True
2020-03-20,AUT,Austria,Niederösterreich,,,355,,,,,,True,True
2020-03-20,AUT,Austria,Oberösterreich,,,421,,,,,,True,True
2020-03-20,AUT,Austria,Salzburg,,,167,,,,,,True,True
2020-03-20,AUT,Austria,Steiermark,,,340,,,,,,True,True
2020-03-20,AUT,Austria,Tirol,,,508,,,,,,True,True
2020-03-20,AUT,Austria,Vorarlberg,,,197,,,,,,True,True
2020-03-20,AUT,Austria,Wien,,,296,,,,,,True,True
2020-03-20,BLR,Belarus,Belarus,,,57,0,0,57,0,0,False,False
2020-03-20,BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,,,24,0,0,24,0,0,False,False
2020-03-20,HRV,Croatia,Brodsko-Posavska,,,1,0,0,1,,,True,True
2020-03-20,HRV,Croatia,Dubrovačko-neretvanska,,,1,0,0,1,,,True,True
2020-03-20,HRV,Croatia,Grad Zagreb,,,47,0,0,47,,,True,True
2020-03-20,HRV,Croatia,Istarska,,,11,1,0,10,,,True,True
2020-03-20,HRV,Croatia,Karlovačka,,,4,0,0,4,,,True,True
2020-03-20,HRV,Croatia,Koprivničko-križevačka,,,4,0,0,4,,,True,True
2020-03-20,HRV,Croatia,Osječko-baranjska,,,7,0,0,7,,,True,True
2020-03-20,HRV,Croatia,Primorsko-Goranska,,,13,0,0,13,,,True,True
2020-03-20,HRV,Croatia,Šibensko-kninska,,,2,0,0,2,,,True,True
2020-03-20,HRV,Croatia,Sisačko-moslavačka,,,3,0,0,3,,,True,True
2020-03-20,HRV,Croatia,Splitsko-Dalmatinska,,,2,0,0,2,,,True,True
2020-03-20,HRV,Croatia,Unknow,,,8,0,0,8,,,True,True
2020-03-20,HRV,Croatia,Varaždinska,,,6,0,0,6,,,True,True
2020-03-20,HRV,Croatia,Zadarska,,,2,0,0,2,,,True,True
2020-03-20,HRV,Croatia,Zagrebačka,,,2,0,0,2,,,True,True
2020-03-20,CYP,Cyprus,Cyprus,,,67,0,0,67,,,True,True
2020-03-19,CZE,Czech Republic,Jihoceský,,,19,0,0,19,,,True,True
2020-03-19,CZE,Czech Republic,Jihomoravský,,,45,0,0,45,,,True,True
2020-03-19,CZE,Czech Republic,Karlovarský,,,22,0,0,22,,,True,True
2020-03-19,CZE,Czech Republic,Královéhradecký,,,14,0,0,14,,,True,True
2020-03-19,CZE,Czech Republic,Liberecký,,,6,0,0,6,,,True,True
2020-03-19,CZE,Czech Republic,Moravskoslezský,,,51,0,0,51,,,True,True
2020-03-19,CZE,Czech Republic,Olomoucký,,,54,0,0,54,,,True,True
2020-03-19,CZE,Czech Republic,Pardubický,,,16,0,0,16,,,True,True
2020-03-19,CZE,Czech Republic,Plzenský,,,16,0,0,16,,,True,True
2020-03-19,CZE,Czech Republic,Prague,,,198,0,0,198,,,True,True
2020-03-19,CZE,Czech Republic,Stredoceský,,,56,0,0,56,,,True,True
2020-03-20,CZE,Czech Republic,Unknown,,,889,0,0,889,,,True,True
2020-03-19,CZE,Czech Republic,Ústecký,,,26,0,0,26,,,True,True
2020-03-19,CZE,Czech Republic,Vysocina,,,9,0,0,9,,,True,True
2020-03-19,CZE,Czech Republic,Zlínský,,,40,0,0,40,,,True,True
2020-03-20,DNK,Denmark,Faroe,,,87,0,0,87,0,0,True,True
2020-03-20,DNK,Denmark,Hovedstaden,,,596,0,0,596,0,0,True,True
2020-03-15,DNK,Denmark,Mainland,,,860,0,0,860,0,0,True,True
2020-03-20,DNK,Denmark,Midtjylland,,,234,0,0,234,0,0,True,True
2020-03-20,DNK,Denmark,Nordjylland,,,68,0,0,68,0,0,True,True
2020-03-20,DNK,Denmark,NOT SPECIFIED,,,0,9,0,-9,0,0,True,True
2020-03-20,DNK,Denmark,Sjælland,,,173,0,0,173,0,0,True,True
2020-03-20,DNK,Denmark,Syddanmark,,,155,0,0,155,0,0,True,True
2020-03-20,EST,Estonia,Estonia,,,283,0,0,283,0,0,True,True
2020-03-19,FIN,Finland,Etelä-Karjala,,,2,0,0,2,,,True,True
