Date,iso3,CountryName,Region,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry
2020-05-29,ALB,Albania,Berat,40.6285,20.090775,14,0,12,2,0,0,False,False
2020-05-29,ALB,Albania,Dibër,,,7,0,1,6,1,0,False,False
2020-05-29,ALB,Albania,Durrës,41.518365,19.651766,243,6,178,59,3,3,False,False
2020-05-29,ALB,Albania,Elbasan,41.040028,20.186454,20,0,20,0,0,0,False,False
2020-05-29,ALB,Albania,Fier,40.774633,19.620528,56,3,47,6,0,0,False,False
2020-05-29,ALB,Albania,Gjirokastër,,,0,0,0,0,0,0,False,False
2020-05-29,ALB,Albania,Korçë,40.62883,20.666004,19,0,18,1,1,0,False,False
2020-05-29,ALB,Albania,Kukës,42.066696,20.419467,37,1,36,0,0,0,False,False
2020-05-29,ALB,Albania,Lezhë,41.801452,19.845695,52,0,52,0,0,0,False,False
2020-05-29,ALB,Albania,NOT SPECIFIED,,,0,0,0,0,0,0,False,False
2020-05-29,ALB,Albania,Shkodër,42.17682,19.719451,125,2,112,11,2,1,False,False
2020-05-29,ALB,Albania,Tiranë,41.268583,19.793936,521,20,371,130,11,1,False,False
2020-05-29,ALB,Albania,Vlorë,40.162418,19.793592,5,1,4,0,0,0,False,False
2020-05-29,AND,Andorra,Andorra,42.542268,1.596865,763,51,0,712,0,0,False,False
2020-05-29,AUT,Austria,Burgenland,47.541449,16.520206,344,11,325,8,0,0,True,True
2020-05-29,AUT,Austria,Kärnten,46.715832,14.455532,414,13,398,3,0,0,True,True
2020-05-29,AUT,Austria,Niederösterreich,48.27051,15.763245,2858,96,2654,108,0,0,True,True
2020-05-29,AUT,Austria,NOT SPECIFIED,,,0,0,0,0,187,35,True,True
2020-05-29,AUT,Austria,Oberösterreich,48.138166,13.964295,2290,56,2212,22,0,0,True,True
2020-05-29,AUT,Austria,Salzburg,47.254051,13.032653,1239,37,1193,9,0,0,True,True
2020-05-29,AUT,Austria,Steiermark,47.187361,15.518046,1822,134,1638,50,0,0,True,True
2020-05-29,AUT,Austria,Tirol,47.209023,11.397603,3539,101,3416,22,0,0,True,True
2020-05-29,AUT,Austria,Vorarlberg,47.240149,9.896366,898,18,866,14,0,0,True,True
2020-05-29,AUT,Austria,Wien,48.21141,16.380038,3221,172,2645,404,0,0,True,True
2020-05-29,BLR,Belarus,Belarus,53.711111,27.973847,39858,219,0,39639,0,0,False,False
2020-05-29,BEL,Belgium,Brussels,50.836426,4.367415,5887,1452,0,4435,2549,0,True,True
2020-05-29,BEL,Belgium,Flanders,51.036569,4.234165,32612,4703,0,27909,9491,0,True,True
2020-05-29,BEL,Belgium,NOT SPECIFIED,,,1052,0,0,1052,0,0,True,True
2020-05-29,BEL,Belgium,Wallonia,50.312074,5.019093,18510,3275,0,15235,5163,0,True,True
2020-05-29,BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,43.892652,17.670584,1071,39,0,1032,0,0,False,False
2020-05-29,BGR,Bulgaria,Blagoevgrad,41.72282,23.424299,129,9,2,118,0,0,True,True
2020-05-29,BGR,Bulgaria,Burgas,42.491848,27.306892,52,1,19,32,0,0,True,True
2020-05-29,BGR,Bulgaria,Dobrich,43.65074,27.936751,13,0,2,11,0,0,True,True
