Date,iso3,CountryName,Region,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry,NUTS
2020-11-07,ALB,Albania,Berat,40.6285,20.090775,726,9,403,314,12,1,False,False,AL031
2020-11-07,ALB,Albania,Dibër,,,293,12,175,106,5,1,False,False,AL011
2020-11-07,ALB,Albania,Durrës,41.518365,19.651766,2341,61,1318,962,23,1,False,False,AL012
2020-11-07,ALB,Albania,Elbasan,41.040028,20.186454,1281,48,702,531,39,2,False,False,AL021
2020-11-07,ALB,Albania,Fier,40.774633,19.620528,1731,35,797,899,21,0,False,False,AL032
2020-11-07,ALB,Albania,Gjirokastër,,,461,7,230,224,4,0,False,False,AL033
2020-11-07,ALB,Albania,Korçë,40.62883,20.666004,1433,36,682,715,47,1,False,False,AL034
2020-11-07,ALB,Albania,Kukës,42.066696,20.419467,653,18,369,266,15,0,False,False,AL013
2020-11-07,ALB,Albania,Lezhë,41.801452,19.845695,1064,26,514,524,5,1,False,False,AL014
2020-11-07,ALB,Albania,NOT SPECIFIED,,,0,,,0,,,False,False,
2020-11-07,ALB,Albania,Shkodër,42.17682,19.719451,1391,47,705,639,13,0,False,False,AL015
2020-11-07,ALB,Albania,Tiranë,41.268583,19.793936,11499,246,5761,5492,150,2,False,False,AL022
2020-11-07,ALB,Albania,Vlorë,40.162418,19.793592,832,12,346,474,9,0,False,False,AL035
2020-11-06,AND,Andorra,Andorra,42.542268,1.596865,5135,75,,5060,,,False,False,AD
2020-11-06,AUT,Austria,Burgenland,47.541449,16.520206,3765,32,1823,1910,47,10,True,True,AT11
2020-11-06,AUT,Austria,Kärnten,46.715832,14.455532,4766,39,1684,3043,117,11,True,True,AT21
2020-11-06,AUT,Austria,Niederösterreich,48.27051,15.763245,21973,179,10873,10921,387,61,True,True,AT12
2020-11-06,AUT,Austria,NOT SPECIFIED,,,0,0,0,0,0,0,True,True,
2020-11-06,AUT,Austria,Oberösterreich,48.138166,13.964295,27666,163,12686,14817,659,79,True,True,AT31
2020-11-06,AUT,Austria,Salzburg,47.254051,13.032653,9755,60,5116,4579,117,21,True,True,AT32
2020-11-06,AUT,Austria,Steiermark,47.187361,15.518046,14720,261,6382,8077,420,66,True,True,AT22
2020-11-06,AUT,Austria,Tirol,47.209023,11.397603,17599,139,11589,5871,219,44,True,True,AT33
2020-11-06,AUT,Austria,Vorarlberg,47.240149,9.896366,8294,45,4836,3413,117,28,True,True,AT34
2020-11-06,AUT,Austria,Wien,48.21141,16.380038,37964,400,16236,21328,421,111,True,True,AT13
2020-11-07,BLR,Belarus,Belarus,53.711111,27.973847,104286,1001,,103285,,,False,False,BY
2020-11-06,BEL,Belgium,Brussels,50.836426,4.367415,68050,1950,,66100,1068,207,True,True,BE1
2020-11-06,BEL,Belgium,Flanders,51.036569,4.234165,193434,5952,,187482,2973,680,True,True,BE2
2020-11-06,BEL,Belgium,NOT SPECIFIED,,,8011,0,,8011,0,0,True,True,
2020-11-06,BEL,Belgium,Wallonia,50.312074,5.019093,218549,4806,,213743,3167,572,True,True,BE3
2020-11-07,BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,43.892652,17.670584,59427,1457,,57970,,,False,False,BA
2020-11-07,BGR,Bulgaria,Blagoevgrad,41.72282,23.424299,4877,10,10,4857,,,True,True,BG413
2020-11-07,BGR,Bulgaria,Burgas,42.491848,27.306892,2792,1,19,2772,,,True,True,BG341
2020-11-07,BGR,Bulgaria,Dobrich,43.65074,27.936751,1209,0,2,1207,,,True,True,BG332
2020-11-07,BGR,Bulgaria,Gabrovo,42.931879,25.247163,1307,1,2,1304,,,True,True,BG322
2020-11-07,BGR,Bulgaria,Haskovo,41.849113,25.942349,987,1,7,979,,,True,True,BG422
2020-11-07,BGR,Bulgaria,Kardzhali,41.527042,25.441477,1074,0,4,1070,,,True,True,BG425
2020-11-07,BGR,Bulgaria,Kyustendil,42.255307,22.869974,1318,3,20,1295,,,True,True,BG415
2020-11-07,BGR,Bulgaria,Lovech,43.035259,24.5688,583,0,1,582,,,True,True,BG315
2020-11-07,BGR,Bulgaria,Montana,43.496677,23.192363,1108,0,0,1108,,,True,True,BG312
2020-11-07,BGR,Bulgaria,NOT SPECIFIED,,,0,1431,22724,-24155,,,True,True,
2020-11-07,BGR,Bulgaria,Pazardzhik,42.133682,24.140941,1763,9,18,1736,,,True,True,BG423
2020-11-07,BGR,Bulgaria,Pernik,42.613861,22.853171,1183,0,1,1182,,,True,True,BG414
2020-11-07,BGR,Bulgaria,Pleven,43.486117,24.610919,1482,2,10,1470,,,True,True,BG314
2020-11-07,BGR,Bulgaria,Plovdiv,42.257364,24.824903,6342,5,64,6273,,,True,True,BG421
2020-11-07,BGR,Bulgaria,Razgrad,,,887,0,0,887,,,True,True,BG324
2020-11-07,BGR,Bulgaria,Ruse,43.54059,25.759217,2136,0,1,2135,,,True,True,BG323
2020-11-07,BGR,Bulgaria,Shumen,43.296516,27.004814,1743,1,1,1741,,,True,True,BG333
2020-11-07,BGR,Bulgaria,Silistra,43.946163,27.044927,545,1,2,542,,,True,True,BG325
2020-11-07,BGR,Bulgaria,Sliven,42.67034,26.241026,1656,11,56,1589,,,True,True,BG342
2020-11-07,BGR,Bulgaria,Smolyan,41.628892,24.668089,1143,4,33,1106,,,True,True,BG424
2020-11-07,BGR,Bulgaria,Sofia City,42.286287,23.616846,24232,56,411,23765,,,True,True,BG411
2020-11-07,BGR,Bulgaria,Sofia Region,,,1847,0,0,1847,,,True,True,BG412
2020-11-07,BGR,Bulgaria,Stara Zagora,42.411912,25.567329,2666,3,0,2663,,,True,True,BG344
2020-11-07,BGR,Bulgaria,Targovishte,,,1276,1,0,1275,,,True,True,BG334
2020-11-07,BGR,Bulgaria,Varna,43.186206,27.59493,4224,0,11,4213,,,True,True,BG331
2020-11-07,BGR,Bulgaria,Veliko Tarnovo,43.189524,25.649275,1138,4,5,1129,,,True,True,BG321
2020-11-07,BGR,Bulgaria,Vidin,43.797295,22.68621,483,18,14,451,,,True,True,BG311
2020-11-07,BGR,Bulgaria,Vratsa,43.395067,23.759152,1176,0,2,1174,,,True,True,BG313
2020-11-07,BGR,Bulgaria,Yambol,,,1007,14,18,975,,,True,True,BG343
2020-11-07,HRV,Croatia,Bjelovarsko-bilogorska,45.739855,16.976657,1170,24,,1146,,,True,True,HR047
2020-11-07,HRV,Croatia,Brodsko-Posavska,45.142404,17.821388,2111,12,,2099,,,True,True,HR04A
2020-11-07,HRV,Croatia,Dubrovačko-neretvanska,42.662368,18.15083,1940,19,,1921,,,True,True,HR037
2020-11-07,HRV,Croatia,Grad Zagreb,45.742196,16.008116,16723,232,,16491,,,True,True,HR041
2020-11-07,HRV,Croatia,Istarska,45.203521,13.895312,1477,15,,1462,,,True,True,HR036
2020-11-07,HRV,Croatia,Karlovačka,45.292126,15.46427,1547,25,,1522,,,True,True,HR04D
2020-11-07,HRV,Croatia,Koprivničko-križevačka,46.066232,16.571467,952,24,,928,,,True,True,HR045
2020-11-07,HRV,Croatia,Krapinsko-zagorska županija,46.09492,15.919072,2789,22,,2767,,,True,True,HR043
2020-11-07,HRV,Croatia,Ličko-senjska,44.69075,15.422344,646,18,,628,,,True,True,HR032
2020-11-07,HRV,Croatia,Međimurska,46.410728,16.508315,2425,23,,2402,,,True,True,HR046
2020-03-25,HRV,Croatia,NOT SPECIFIED,,,1,0,0,1,,,True,True,
2020-11-07,HRV,Croatia,Osječko-baranjska,45.56139,18.442456,4287,104,,4183,,,True,True,HR04B
2020-11-07,HRV,Croatia,Požeško-slavonska,45.404899,17.562893,843,7,,836,,,True,True,HR049
2020-11-07,HRV,Croatia,Primorsko-Goranska,45.367738,14.701448,3096,26,,3070,,,True,True,HR031
2020-11-07,HRV,Croatia,Šibensko-kninska,43.89492,16.07332,1231,18,,1213,,,True,True,HR034
2020-11-07,HRV,Croatia,Sisačko-moslavačka,45.365583,16.424137,1688,13,,1675,,,True,True,HR04E
2020-11-07,HRV,Croatia,Splitsko-Dalmatinska,43.613438,16.730085,9263,106,,9157,,,True,True,HR035
2020-11-07,HRV,Croatia,Varaždinska,46.250434,16.293818,2973,14,,2959,,,True,True,HR044
2020-11-07,HRV,Croatia,Virovitičko-podravska,45.831646,17.385543,1009,9,,1000,,,True,True,HR048
2020-11-07,HRV,Croatia,Vukovarsko-srijemska,45.179126,18.877963,2464,20,,2444,,,True,True,HR04C
2020-11-07,HRV,Croatia,Zadarska,44.347845,15.959404,1561,11,,1550,,,True,True,HR033
2020-11-07,HRV,Croatia,Zagrebačka,45.82762,16.381796,4509,10,,4499,,,True,True,HR042
2020-11-07,CYP,Cyprus,Cyprus,35.167406,33.435499,5557,27,,5530,,,True,True,CY
2020-11-05,CZE,Czech Republic,Jihoceský,49.093362,14.439278,23126,0,0,23126,,,True,True,CZ031
2020-11-05,CZE,Czech Republic,Jihomoravský,49.079446,16.663916,36329,0,0,36329,,,True,True,CZ064
2020-11-05,CZE,Czech Republic,Karlovarský,50.170136,12.763213,7512,0,0,7512,,,True,True,CZ041
2020-11-05,CZE,Czech Republic,Královéhradecký,50.385055,15.865137,20440,0,0,20440,,,True,True,CZ052
2020-11-05,CZE,Czech Republic,Liberecký,50.732038,14.973755,15863,0,0,15863,,,True,True,CZ051
2020-11-05,CZE,Czech Republic,Moravskoslezský,49.780617,18.000931,39740,0,0,39740,,,True,True,CZ080
2020-11-05,CZE,Czech Republic,NOT SPECIFIED,,,1442,4133,199763,-202454,,,True,True,
2020-11-05,CZE,Czech Republic,Olomoucký,49.823636,17.016472,23705,0,0,23705,,,True,True,CZ071
2020-11-05,CZE,Czech Republic,Pardubický,49.877869,16.495746,17750,0,0,17750,,,True,True,CZ053
2020-11-05,CZE,Czech Republic,Plzenský,49.590906,13.23222,21941,0,0,21941,,,True,True,CZ032
2020-11-05,CZE,Czech Republic,Prague,50.063699,14.476403,50746,0,0,50746,,,True,True,CZ010
2020-11-05,CZE,Czech Republic,Stredoceský,50.101074,15.003747,51135,0,0,51135,,,True,True,CZ020
2020-11-05,CZE,Czech Republic,Ústecký,50.488308,13.816736,24374,0,0,24374,,,True,True,CZ042
2020-11-05,CZE,Czech Republic,Vysocina,49.40736,15.689937,18395,0,0,18395,,,True,True,CZ063
2020-11-05,CZE,Czech Republic,Zlínský,49.239654,17.770218,26218,0,0,26218,,,True,True,CZ072
2020-09-11,DNK,Denmark,Faroe,62.194921,-7.096614,0,0,,0,,,True,True,FRO
2020-09-11,DNK,Denmark,Greenland,71.702379,-42.177174,0,0,,0,,,True,True,GRL
2020-11-06,DNK,Denmark,Hovedstaden,55.675758,12.56902,,,,0,,,True,True,DK01
2020-11-06,DNK,Denmark,Mainland,56.031924,9.317572,,,,0,,,True,True,
2020-11-06,DNK,Denmark,Midtjylland,56.302139,9.302777,,,,0,,,True,True,DK04
2020-11-06,DNK,Denmark,Nordjylland,56.830742,9.493053,,,,0,,,True,True,DK05
2020-11-06,DNK,Denmark,NOT SPECIFIED,,,53180,738,38627,13815,191,23,True,True,
2020-11-06,DNK,Denmark,Sjælland,55.92481,11.67126,,,,0,,,True,True,DK02
2020-11-06,DNK,Denmark,Syddanmark,55.675758,12.56902,,,,0,,,True,True,DK03
2020-11-07,EST,Estonia,Estonia,58.596209,25.023778,5705,73,,5632,,,True,True,EE0
2020-11-06,FIN,Finland,Ahvenanmaa,60.240625,19.966666,43,,,43,,,True,True,FI200
2020-11-06,FIN,Finland,Etelä-Karjala,61.217899,28.550289,96,,,96,,,True,True,FI1C5
2020-11-06,FIN,Finland,Etelä-Pohjanmaa,62.833356,23.05691,158,,,158,,,True,True,FI194
2020-11-06,FIN,Finland,Etelä-Savo,61.813578,27.347685,158,,,158,,,True,True,FI1D1
2020-11-06,FIN,Finland,HUS,60.408524,24.7817,10786,,,10786,,,True,True,FI1B1
2020-11-06,FIN,Finland,Itä-Savo,62.073919,28.846114,37,,,37,,,True,True,FI1X1
2020-11-06,FIN,Finland,Kainuu,64.373656,28.743748,107,,,107,,,True,True,FI1D8
2020-11-06,FIN,Finland,Kanta-Häme,60.921424,24.354383,308,,,308,,,True,True,FI1C2
2020-11-06,FIN,Finland,Keski-Pohjanmaa,63.626887,24.066596,82,,,82,,,True,True,FI1D5
2020-11-06,FIN,Finland,Keski-Suomi,62.629133,25.476526,670,,,670,,,True,True,FI193
2020-11-06,FIN,Finland,Kymenlaakso,60.826543,26.889951,225,,,225,,,True,True,FI1C4
2020-11-06,FIN,Finland,Länsi-Pohja,66.133479,24.762611,219,,,219,,,True,True,FI1X2
2020-11-06,FIN,Finland,Lappi,67.847438,26.444542,214,,,214,,,True,True,FI1D7
2020-10-28,FIN,Finland,NOT SPECIFIED,,,,354,,-354,,,True,True,
2020-11-06,FIN,Finland,Päijät-Häme,61.217271,25.721465,303,,,303,,,True,True,FI1C3
2020-11-06,FIN,Finland,Pirkanmaa,61.715017,23.913902,809,,,809,,,True,True,FI197
2020-11-06,FIN,Finland,Pohjois-Karjala,62.918285,29.941761,123,,,123,,,True,True,FI1D3
2020-11-06,FIN,Finland,Pohjois-Pohjanmaa,64.217762,25.29512,472,,,472,,,True,True,FI1D9
2020-11-06,FIN,Finland,Pohjois-Savo,63.173162,27.465765,305,,,305,,,True,True,FI1D2
2020-11-06,FIN,Finland,Satakunta,61.527072,22.157717,145,,,145,,,True,True,FI196
2020-11-06,FIN,Finland,Vaasa,63.077479,22.196054,1010,,,1010,,,True,True,FI195
2020-11-06,FIN,Finland,Varsinais-Suomi,60.590424,22.623677,1115,,,1115,,,True,True,FI1C1
2020-03-18,FIN,Finland,West North,,,2,0,0,2,,,True,True,
2020-11-06,FRA,France,Auvergne-Rhône-Alpes,45.283026,4.624017,0,3219,14855,-18074,6302,748,True,True,FRK
2020-11-06,FRA,France,Bourgogne-Franche-Comté,47.234197,4.806917,0,1329,5397,-6726,1365,186,True,True,FRC
2020-11-06,FRA,France,Bretagne,48.181767,-2.840778,0,389,2080,-2469,607,84,True,True,FRH0
2020-11-06,FRA,France,Centre-Val de Loire,47.751569,1.675063,0,747,3270,-4017,837,137,True,True,FRB0
2020-11-06,FRA,France,Corse,42.151732,9.105559,0,87,369,-456,96,17,True,True,FRM0
2020-11-06,FRA,France,Grand Est,48.688738,5.613275,0,4009,15136,-19145,1735,238,True,True,FRF
2020-11-06,FRA,France,Guadeloupe,16.192207,-61.272382,0,146,631,-777,137,19,True,True,FRY1
2020-11-06,FRA,France,Guyane,3.926082,-53.245309,0,66,1819,-1885,18,0,True,True,FRY3
2020-11-06,FRA,France,Hauts-de-France,49.96966,2.770434,0,2685,10844,-13529,2876,478,True,True,FRE
2020-11-06,FRA,France,Île-de-France,48.709229,2.503473,0,9400,42163,-51563,6284,1034,True,True,FR1
2020-11-06,FRA,France,La Réunion,-20.89066,55.455054,0,34,514,-548,72,14,True,True,FRY4
2020-11-06,FRA,France,Martinique,14.63554,-61.022814,0,36,221,-257,80,18,True,True,FRY2
2020-11-06,FRA,France,Mayotte,-12.824511,45.165455,0,32,488,-520,14,3,True,True,FRY5
2020-11-06,FRA,France,Normandie,48.880101,-0.073045,0,750,3210,-3960,1255,154,True,True,FRD
2020-11-06,FRA,France,NOT SPECIFIED,,,1661853,24,31,1661798,24,10,True,True,
2020-11-06,FRA,France,Nouvelle-Aquitaine,45.479897,0.410462,0,771,4097,-4868,1437,210,True,True,FRI
2020-11-06,FRA,France,Occitanie,43.703195,2.143601,0,1107,5911,-7018,1962,376,True,True,FRJ
2020-11-06,FRA,France,Pays de la Loire,47.479115,-0.811996,0,685,3587,-4272,881,141,True,True,FRG0
2020-11-06,FRA,France,Provence-Alpes-Côte d'Azur,43.956994,6.062951,0,1840,11706,-13546,2997,464,True,True,FRL
2020-11-07,DEU,Germany,Baden-Württemberg,48.537648,9.049199,96602,2107,,94495,,,True,True,DE1
2020-11-07,DEU,Germany,Bayern,48.947574,11.419913,127614,2905,,124709,,,True,True,DE2
2020-11-07,DEU,Germany,Berlin,52.501532,13.40185,38686,292,,38394,,,True,True,DE3
2020-11-07,DEU,Germany,Brandenburg,53.109014,12.140724,10086,213,,9873,,,True,True,DE4
2020-11-07,DEU,Germany,Bremen,53.108678,8.785951,6872,85,,6787,,,True,True,DE5
2020-11-07,DEU,Germany,Hamburg,53.54464,10.027798,16263,298,,15965,,,True,True,DE6
2020-11-07,DEU,Germany,Hessen,50.603242,9.031057,51438,741,,50697,,,True,True,DE7
2020-11-07,DEU,Germany,Mecklenburg-Vorpommern,53.721962,12.496035,3580,29,,3551,,,True,True,DE8
2020-11-07,DEU,Germany,Niedersachsen,52.765527,9.162019,44009,811,,43198,,,True,True,DE9
2020-11-07,DEU,Germany,Nordrhein-Westfalen,51.479706,7.56208,164919,2334,,162585,,,True,True,DEA
2020-11-07,DEU,Germany,NOT SPECIFIED,,,0,,412000,-412000,,,True,True,
2020-03-03,DEU,Germany,Repatriierte,,,2,,,2,,,True,True,
2020-11-07,DEU,Germany,Rheinland-Pfalz,49.50932,7.909356,25342,316,,25026,,,True,True,DEB
2020-11-07,DEU,Germany,Saarland,49.384368,6.953135,8130,199,,7931,,,True,True,DEC
2020-11-07,DEU,Germany,Sachsen,51.052334,13.348561,24255,389,,23866,,,True,True,DED
2020-11-07,DEU,Germany,Sachsen-Anhalt,52.013193,11.700691,6482,89,,6393,,,True,True,DEE
2020-11-07,DEU,Germany,Schleswig Holstein,54.0295,9.705555,9590,200,,9390,,,True,True,DEF
2020-11-07,DEU,Germany,Thüringen,50.903878,11.02488,8620,218,,8402,,,True,True,DEG
2020-11-07,GRC,Greece,NOT SPECIFIED,,,52254,715,,51539,,,True,True,
2020-11-07,HUN,Hungary,Bács-Kiskun,46.563665,19.374746,3779,0,0,3779,0,0,True,True,HU331
2020-11-07,HUN,Hungary,Baranya,46.043048,18.197022,2972,0,0,2972,0,0,True,True,HU231
2020-11-07,HUN,Hungary,Békés,46.735413,21.006326,1984,0,0,1984,0,0,True,True,HU332
2020-11-07,HUN,Hungary,Borsod-Abaúj-Zemplén,48.200164,20.962472,6343,0,0,6343,0,0,True,True,HU311
2020-11-07,HUN,Hungary,Budapest,47.486226,19.102958,26697,0,0,26697,0,0,True,True,HU11
2020-11-07,HUN,Hungary,Csongrád,46.429441,20.23317,4533,0,0,4533,0,0,True,True,HU333
2020-11-07,HUN,Hungary,Fejér,47.130985,18.532031,3602,0,0,3602,0,0,True,True,HU211
2020-11-07,HUN,Hungary,Győr-Moson-Sopron,47.642476,17.280184,6928,0,0,6928,0,0,True,True,HU221
2020-11-07,HUN,Hungary,Hajdú-Bihar,47.472629,21.459389,5215,0,0,5215,0,0,True,True,HU321
2020-11-07,HUN,Hungary,Heves,47.856454,20.175008,2423,0,0,2423,0,0,True,True,HU312
2020-11-07,HUN,Hungary,Hungary,47.164638,19.508944,0,0,0,0,0,0,True,True,
2020-11-07,HUN,Hungary,Jász-Nagykun-Szolnok,47.112794,20.341909,3486,0,0,3486,0,0,True,True,HU322
2020-11-07,HUN,Hungary,Komárom-Esztergom,47.610748,18.309797,2544,0,0,2544,0,0,True,True,HU212
2020-11-07,HUN,Hungary,Nógrád,47.988372,19.52022,2529,0,0,2529,0,0,True,True,HU313
2020-11-07,HUN,Hungary,NOT SPECIFIED,,,0,2357,24847,-27204,5612,405,True,True,
2020-11-07,HUN,Hungary,Pest,47.252834,19.743062,13605,0,0,13605,0,0,True,True,HU12
2020-11-07,HUN,Hungary,Somogy,46.452574,17.603217,1938,0,0,1938,0,0,True,True,HU232
2020-11-07,HUN,Hungary,Szabolcs-Szatmár-Bereg,47.998398,22.083465,5662,0,0,5662,0,0,True,True,HU323
2020-11-07,HUN,Hungary,Tolna,46.512422,18.535403,1124,0,0,1124,0,0,True,True,HU233
2020-11-07,HUN,Hungary,Vas,47.147868,16.751348,3129,0,0,3129,0,0,True,True,HU222
2020-11-07,HUN,Hungary,Veszprém,47.131402,17.65231,3681,0,0,3681,0,0,True,True,HU213
2020-11-07,HUN,Hungary,Zala,46.692149,16.903237,2769,0,0,2769,0,0,True,True,HU223
2020-06-25,ISL,Iceland,Abroad,,,0,,,0,,,False,True,
2020-06-25,ISL,Iceland,East Iceland,64.832997,-15.743398,0,,,0,,,False,True,ISX03
2020-06-25,ISL,Iceland,Greater Reykjavík,64.155049,-21.636153,0,,,0,,,False,True,IS001
2020-06-25,ISL,Iceland,Northeast Iceland,65.534498,-17.118685,0,,,0,,,False,True,ISX04
2020-06-25,ISL,Iceland,Northwest Iceland,65.367006,-19.676714,0,,,0,,,False,True,ISX05
2020-11-07,ISL,Iceland,NOT SPECIFIED,,,5039,18,,5021,,,False,True,
2020-06-25,ISL,Iceland,South Iceland,64.135334,-19.242939,0,,,0,,,False,True,ISX07
2020-06-25,ISL,Iceland,Suðurnes Peninsula,63.930366,-22.310028,0,,,0,,,False,True,ISX08
2020-06-25,ISL,Iceland,West Fjords,65.820831,-21.86654,0,,,0,,,False,True,ISX09
2020-06-25,ISL,Iceland,West Iceland,64.843136,-21.691436,0,,,0,,,False,True,ISX10
2020-11-07,IRL,Ireland,Ireland,53.41975,-8.240472,64538,1940,,62598,279,,True,True,IE
2020-11-07,ITA,Italy,Abruzzo,42.228034,13.855137,13936,596,4445,8895,527,43,True,True,ITF1
2020-11-07,ITA,Italy,Basilicata,40.500665,16.082246,3277,63,799,2415,113,15,True,True,ITF5
2020-11-07,ITA,Italy,Bolzano,46.697344,11.417082,12345,337,4528,7480,397,36,True,True,ITH1
2020-11-07,ITA,Italy,Calabria,39.225585,16.418474,7106,136,2175,4795,243,16,True,True,ITF6
2020-11-07,ITA,Italy,Campania,41.059945,14.785097,82318,811,16001,65506,1935,179,True,True,ITF3
2020-11-07,ITA,Italy,Emilia-Romagna,44.536563,11.019909,69049,4781,28619,35649,1911,188,True,True,ITH5
2020-11-07,ITA,Italy,Friuli Venezia Giulia,46.155667,13.058636,14224,442,6422,7360,331,45,True,True,ITH4
2020-11-07,ITA,Italy,Lazio,41.981132,12.767224,63325,1397,12892,49036,2856,237,True,True,ITI4
2020-11-07,ITA,Italy,Liguria,44.144781,8.140492,35544,1914,21522,12108,1380,77,True,True,ITC3
2020-11-07,ITA,Italy,Lombardia,45.622479,9.770824,254436,18226,108581,127629,6423,610,True,True,ITC4
2020-11-07,ITA,Italy,Marche,43.366624,13.106678,18287,1045,7415,9827,521,67,True,True,ITI3
2020-11-07,ITA,Italy,Molise,41.597834,14.548702,2351,45,749,1557,34,8,True,True,ITF2
2020-11-07,ITA,Italy,Piemonte,45.060965,7.926836,93895,4594,37812,51489,4406,284,True,True,ITC1
2020-11-07,ITA,Italy,Puglia,40.984631,16.620464,24935,816,7546,16573,1000,124,True,True,ITF4
2020-11-07,ITA,Italy,Sardegna,40.090225,9.036223,11837,253,3513,8071,446,56,True,True,ITG2
2020-11-07,ITA,Italy,Sicilia,37.587635,14.155497,30188,663,8788,20737,1330,169,True,True,ITG1
2020-11-07,ITA,Italy,Toscana,43.459993,11.136697,60467,1532,17352,41583,1582,214,True,True,ITI1
2020-11-07,ITA,Italy,Trento,46.139153,10.830791,10704,464,7622,2618,261,18,True,True,ITH2
2020-11-07,ITA,Italy,Umbria,42.966781,12.49094,14279,178,4731,9370,403,58,True,True,ITI2
2020-11-07,ITA,Italy,Valle d'Aosta,45.732414,7.393651,4080,202,1697,2181,168,14,True,True,ITC2
2020-11-07,ITA,Italy,Veneto,45.664735,11.84235,75907,2568,25682,47657,1476,176,True,True,ITH3
2020-11-07,LVA,Latvia,Latvia,56.875584,24.607722,7476,95,,7381,,,True,True,LV0
2020-11-07,LIE,Liechtenstein,Liechtenstein,47.164696,9.555,753,3,,750,,,False,False,LI
2020-03-25,LIE,Liechtenstein,NOT SPECIFIED,,,0,0,0,0,,,False,False,
2020-11-07,LTU,Lithuania,Lithuania,55.174112,23.906736,20747,192,,20555,,,True,True,LT
2020-11-07,LUX,Luxembourg,Luxembourg,49.815764,6.131514,21806,180,,21626,,,True,True,LU
2020-11-07,MLT,Malta,Malta,35.946151,14.384612,7039,74,5000,1965,,,True,True,MT001
2020-11-07,MDA,Moldova,Moldova,46.979527,28.377195,80501,1882,,78619,,,False,False,MD
2020-11-07,MCO,Monaco,Monaco,43.738348,7.424451,454,1,,453,,,False,False,MC
2020-11-07,MNE,Montenegro,Montenegro,42.710152,19.410069,22079,328,,21751,,,False,True,ME
2020-11-07,NLD,Netherlands,Drenthe,52.863149,6.623756,5889,87,,5802,184,,True,True,NL13
2020-11-07,NLD,Netherlands,Flevoland,52.436257,5.519078,7574,116,,7458,358,,True,True,NL23
2020-11-07,NLD,Netherlands,Friesland,53.089388,5.871457,6495,93,,6402,179,,True,True,NL12
