Date,iso3,CountryName,Region,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry,NUTS
2020-06-27,ALB,Albania,Berat,40.6285,20.090775,20,0,15,5,0,0,False,False,
2020-06-27,ALB,Albania,Dibër,,,11,0,10,1,0,0,False,False,
2020-06-27,ALB,Albania,Durrës,41.518365,19.651766,455,9,266,180,11,0,False,False,
2020-06-27,ALB,Albania,Elbasan,41.040028,20.186454,36,1,24,11,0,0,False,False,
2020-06-27,ALB,Albania,Fier,40.774633,19.620528,114,5,65,44,3,0,False,False,
2020-06-27,ALB,Albania,Gjirokastër,,,8,0,1,7,0,0,False,False,
2020-06-27,ALB,Albania,Korçë,40.62883,20.666004,47,0,21,26,2,0,False,False,
2020-06-27,ALB,Albania,Kukës,42.066696,20.419467,59,1,42,16,2,0,False,False,
2020-06-27,ALB,Albania,Lezhë,41.801452,19.845695,89,0,58,31,2,1,False,False,
2020-06-27,ALB,Albania,NOT SPECIFIED,,,0,,,0,,,False,False,
2020-06-27,ALB,Albania,Shkodër,42.17682,19.719451,320,5,160,155,13,2,False,False,
2020-06-27,ALB,Albania,Tiranë,41.268583,19.793936,1068,30,679,359,35,8,False,False,
2020-06-27,ALB,Albania,Vlorë,40.162418,19.793592,103,2,5,96,1,1,False,False,
2020-06-27,AND,Andorra,Andorra,42.542268,1.596865,855,52,,803,,,False,False,
2020-06-27,AUT,Austria,Burgenland,47.541449,16.520206,350,11,332,7,,,True,True,AT11
2020-06-27,AUT,Austria,Kärnten,46.715832,14.455532,429,13,402,14,,,True,True,AT21
2020-06-27,AUT,Austria,Niederösterreich,48.27051,15.763245,2983,102,2794,87,,,True,True,AT12
2020-06-27,AUT,Austria,NOT SPECIFIED,,,0,0,0,0,187,12,True,True,
2020-06-27,AUT,Austria,Oberösterreich,48.138166,13.964295,2395,58,2269,68,,,True,True,AT31
2020-06-27,AUT,Austria,Salzburg,47.254051,13.032653,1262,37,1201,24,,,True,True,AT32
2020-06-27,AUT,Austria,Steiermark,47.187361,15.518046,1849,140,1677,32,,,True,True,AT22
2020-06-27,AUT,Austria,Tirol,47.209023,11.397603,3553,101,3444,8,,,True,True,AT33
2020-06-27,AUT,Austria,Vorarlberg,47.240149,9.896366,912,18,891,3,,,True,True,AT34
2020-06-27,AUT,Austria,Wien,48.21141,16.380038,3821,194,3361,266,,,True,True,AT13
2020-06-27,BLR,Belarus,Belarus,53.711111,27.973847,60713,373,,60340,,,False,False,
2020-06-25,BEL,Belgium,Brussels,50.836426,4.367415,6265,1479,,4786,47,17,True,True,
2020-06-25,BEL,Belgium,Flanders,51.036569,4.234165,34321,4886,,29435,144,18,True,True,
2020-06-25,BEL,Belgium,NOT SPECIFIED,,,1398,0,,1398,0,0,True,True,
2020-06-25,BEL,Belgium,Wallonia,50.312074,5.019093,19225,3366,,15859,64,3,True,True,
2020-06-27,BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,43.892652,17.670584,1924,54,0,1870,,,False,False,
2020-06-27,BGR,Bulgaria,Blagoevgrad,41.72282,23.424299,182,10,10,162,,,True,True,
2020-06-27,BGR,Bulgaria,Burgas,42.491848,27.306892,99,1,19,79,,,True,True,
2020-06-27,BGR,Bulgaria,Dobrich,43.65074,27.936751,21,0,2,19,,,True,True,
2020-06-27,BGR,Bulgaria,Gabrovo,42.931879,25.247163,18,1,2,15,,,True,True,
2020-06-27,BGR,Bulgaria,Haskovo,41.849113,25.942349,39,1,7,31,,,True,True,
2020-06-27,BGR,Bulgaria,Kardzhali,41.527042,25.441477,54,0,4,50,,,True,True,
2020-06-27,BGR,Bulgaria,Kyustendil,42.255307,22.869974,221,3,20,198,,,True,True,
2020-06-27,BGR,Bulgaria,Lovech,43.035259,24.5688,17,0,1,16,,,True,True,
