Date,iso3,CountryName,Region,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry,NUTS
2020-12-06,ALB,Albania,Berat,40.6285,20.090775,1555,30,805,720,21,2,False,False,AL031
2020-12-06,ALB,Albania,Dibër,,,573,17,307,249,4,0,False,False,AL011
2020-12-06,ALB,Albania,Durrës,41.518365,19.651766,3569,101,2112,1356,27,3,False,False,AL012
2020-12-06,ALB,Albania,Elbasan,41.040028,20.186454,2475,83,1532,860,40,4,False,False,AL021
2020-12-06,ALB,Albania,Fier,40.774633,19.620528,3404,73,1769,1562,36,5,False,False,AL032
2020-12-06,ALB,Albania,Gjirokastër,,,1423,16,900,507,15,1,False,False,AL033
2020-12-06,ALB,Albania,Korçë,40.62883,20.666004,2642,61,1446,1135,23,3,False,False,AL034
2020-12-06,ALB,Albania,Kukës,42.066696,20.419467,1055,20,607,428,10,1,False,False,AL013
2020-12-06,ALB,Albania,Lezhë,41.801452,19.845695,1825,38,1048,739,7,1,False,False,AL014
2020-12-06,ALB,Albania,NOT SPECIFIED,,,0,,,0,,,False,False,
2020-12-06,ALB,Albania,Shkodër,42.17682,19.719451,2260,62,1279,919,21,2,False,False,AL015
2020-12-06,ALB,Albania,Tiranë,41.268583,19.793936,20213,372,8895,10946,219,10,False,False,AL022
2020-12-06,ALB,Albania,Vlorë,40.162418,19.793592,1994,32,917,1045,21,3,False,False,AL035
2020-12-07,AND,Andorra,Andorra,42.542268,1.596865,7050,78,,6972,,,False,False,AD
2020-12-05,AUT,Austria,Burgenland,47.541449,16.520206,7993,120,6415,1458,75,16,True,True,AT11
2020-12-05,AUT,Austria,Kärnten,46.715832,14.455532,16465,199,8405,7861,360,29,True,True,AT21
2020-12-05,AUT,Austria,Niederösterreich,48.27051,15.763245,43946,576,30315,13055,452,94,True,True,AT12
2020-12-05,AUT,Austria,NOT SPECIFIED,,,0,0,0,0,0,0,True,True,
2020-12-05,AUT,Austria,Oberösterreich,48.138166,13.964295,61462,710,45743,15009,687,140,True,True,AT31
2020-12-05,AUT,Austria,Salzburg,47.254051,13.032653,22857,214,18160,4483,184,26,True,True,AT32
2020-12-05,AUT,Austria,Steiermark,47.187361,15.518046,34460,649,21985,11826,551,117,True,True,AT22
2020-12-05,AUT,Austria,Tirol,47.209023,11.397603,34845,387,29691,4767,279,74,True,True,AT33
2020-12-05,AUT,Austria,Vorarlberg,47.240149,9.896366,16456,154,14097,2205,114,26,True,True,AT34
2020-12-05,AUT,Austria,Wien,48.21141,16.380038,62492,723,18188,43581,529,124,True,True,AT13
2020-12-07,BLR,Belarus,Belarus,53.711111,27.973847,147157,1207,,145950,,,False,False,BY
2020-12-06,BEL,Belgium,Brussels,50.836426,4.367415,77621,2447,,75174,481,126,True,True,BE1
2020-12-06,BEL,Belgium,Flanders,51.036569,4.234165,242978,8210,,234768,1693,345,True,True,BE2
2020-12-06,BEL,Belgium,NOT SPECIFIED,,,9751,0,,9751,0,0,True,True,
2020-12-06,BEL,Belgium,Wallonia,50.312074,5.019093,261406,6663,,254743,1039,268,True,True,BE3
2020-12-07,BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,43.892652,17.670584,94507,2952,,91555,,,False,False,BA
2020-12-07,BGR,Bulgaria,Blagoevgrad,41.72282,23.424299,8777,10,10,8757,,,True,True,BG413
2020-12-07,BGR,Bulgaria,Burgas,42.491848,27.306892,8342,1,19,8322,,,True,True,BG341
2020-12-07,BGR,Bulgaria,Dobrich,43.65074,27.936751,2612,0,2,2610,,,True,True,BG332
2020-12-07,BGR,Bulgaria,Gabrovo,42.931879,25.247163,3486,1,2,3483,,,True,True,BG322
2020-12-07,BGR,Bulgaria,Haskovo,41.849113,25.942349,2777,1,7,2769,,,True,True,BG422
2020-12-07,BGR,Bulgaria,Kardzhali,41.527042,25.441477,1486,0,4,1482,,,True,True,BG425
2020-12-07,BGR,Bulgaria,Kyustendil,42.255307,22.869974,3790,3,20,3767,,,True,True,BG415
2020-12-07,BGR,Bulgaria,Lovech,43.035259,24.5688,1608,0,1,1607,,,True,True,BG315
2020-12-07,BGR,Bulgaria,Montana,43.496677,23.192363,2508,0,0,2508,,,True,True,BG312
2020-12-07,BGR,Bulgaria,NOT SPECIFIED,,,0,4652,61534,-66186,,,True,True,
2020-12-07,BGR,Bulgaria,Pazardzhik,42.133682,24.140941,4128,9,18,4101,,,True,True,BG423
2020-12-07,BGR,Bulgaria,Pernik,42.613861,22.853171,2883,0,1,2882,,,True,True,BG414
2020-12-07,BGR,Bulgaria,Pleven,43.486117,24.610919,4041,2,10,4029,,,True,True,BG314
2020-12-07,BGR,Bulgaria,Plovdiv,42.257364,24.824903,14962,5,64,14893,,,True,True,BG421
2020-12-07,BGR,Bulgaria,Razgrad,,,1717,0,0,1717,,,True,True,BG324
2020-12-07,BGR,Bulgaria,Ruse,43.54059,25.759217,5495,0,1,5494,,,True,True,BG323
2020-12-07,BGR,Bulgaria,Shumen,43.296516,27.004814,3391,1,1,3389,,,True,True,BG333
2020-12-07,BGR,Bulgaria,Silistra,43.946163,27.044927,1847,1,2,1844,,,True,True,BG325
2020-12-07,BGR,Bulgaria,Sliven,42.67034,26.241026,3712,11,56,3645,,,True,True,BG342
2020-12-07,BGR,Bulgaria,Smolyan,41.628892,24.668089,1714,4,33,1677,,,True,True,BG424
