Date,Country,Region,Isolated,IntensiveCare,TotalHospitalized,Hospitalized,Infected,Deceased
2020-04-08T09:00:00,GBR,Ayrshire and Arran,296,0,0,0,296,0
2020-04-08T09:00:00,GBR,Borders,149,0,0,0,149,0
2020-04-08T09:00:00,GBR,Dumfries and Galloway,152,0,0,0,152,0
2020-04-08T09:00:00,GBR,East of England,3707,0,0,0,3707,0
2020-04-08T09:00:00,GBR,Eileanan Siar (Western Isles),4,0,0,0,4,0
2020-04-08T09:00:00,GBR,Fatalities England,0,0,0,0,0,2698
2020-04-08T09:00:00,GBR,Fatalities Scotland,0,0,0,0,0,76
2020-04-08T09:00:00,GBR,Fife,239,0,0,0,239,0
2020-04-08T09:00:00,GBR,Forth Valley,243,0,0,0,243,0
2020-04-08T09:00:00,GBR,Grampian,210,0,0,0,210,0
2020-04-08T09:00:00,GBR,Greater Glasgow and Clyde,1094,0,0,0,1094,0
2020-04-08T09:00:00,GBR,Highland,112,0,0,0,112,0
2020-04-08T09:00:00,GBR,Lanarkshire,547,0,0,0,547,0
2020-04-08T09:00:00,GBR,London,13378,0,0,0,13378,0
2020-04-08T09:00:00,GBR,Lothian,621,0,0,0,621,0
2020-04-08T09:00:00,GBR,Midlands,7806,0,0,0,7806,0
2020-04-08T09:00:00,GBR,North East and Yorkshire,5583,0,0,0,5583,0
2020-04-08T09:00:00,GBR,North West,6090,0,0,0,6090,0
2020-04-08T09:00:00,GBR,Northern Ireland,1158,0,0,0,1158,63
2020-04-08T09:00:00,GBR,Orkney,4,0,0,0,4,0
2020-04-08T09:00:00,GBR,Scotland,0,0,0,0,0,296
2020-04-08T09:00:00,GBR,Shetland,42,0,0,0,42,0
2020-04-08T09:00:00,GBR,South East,5539,0,0,0,5539,0
2020-04-08T09:00:00,GBR,South West,2047,0,0,0,2047,0
2020-04-08T09:00:00,GBR,Tayside,516,0,0,0,516,0
2020-04-08T09:00:00,GBR,Unknown,2206,0,0,0,2206,5607
2020-04-08T09:00:00,GBR,Wales,3499,0,0,0,3499,193
2020-04-08T09:00:00,GBR,Yet unclassified,15,0,0,0,15,0
