Date,iso3,CountryName,Region,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry
2020-05-18,ALB,Albania,Berat,40.6285,20.090775,14,0,4,10,0,0,False,False
2020-05-18,ALB,Albania,Dibër,,,1,0,1,0,0,0,False,False
2020-05-18,ALB,Albania,Durrës,41.518365,19.651766,215,6,134,75,3,0,False,False
2020-05-18,ALB,Albania,Elbasan,41.040028,20.186454,20,0,18,2,0,1,False,False
2020-05-18,ALB,Albania,Fier,40.774633,19.620528,50,3,43,4,2,0,False,False
2020-05-18,ALB,Albania,Gjirokastër,,,0,0,0,0,0,0,False,False
2020-05-18,ALB,Albania,Korçë,40.62883,20.666004,19,0,18,1,1,0,False,False
2020-05-18,ALB,Albania,Kukës,42.066696,20.419467,37,1,36,0,0,0,False,False
2020-05-18,ALB,Albania,Lezhë,41.801452,19.845695,52,0,50,2,1,0,False,False
2020-05-18,ALB,Albania,NOT SPECIFIED,,,0,0,0,0,0,0,False,False
2020-05-18,ALB,Albania,Shkodër,42.17682,19.719451,121,2,104,15,0,1,False,False
2020-05-18,ALB,Albania,Tiranë,41.268583,19.793936,414,18,315,81,5,1,False,False
2020-05-18,ALB,Albania,Vlorë,40.162418,19.793592,5,1,4,0,0,0,False,False
2020-05-19,AND,Andorra,Andorra,42.542268,1.596865,761,51,0,710,0,0,False,False
2020-05-19,AUT,Austria,Burgenland,47.541449,16.520206,340,11,316,13,0,0,True,True
2020-05-19,AUT,Austria,Kärnten,46.715832,14.455532,411,13,392,6,0,0,True,True
2020-05-19,AUT,Austria,Niederösterreich,48.27051,15.763245,2790,90,2529,171,0,0,True,True
2020-05-19,AUT,Austria,NOT SPECIFIED,,,0,0,0,0,187,46,True,True
2020-05-19,AUT,Austria,Oberösterreich,48.138166,13.964295,2278,56,2199,23,0,0,True,True
2020-05-19,AUT,Austria,Salzburg,47.254051,13.032653,1234,36,1183,15,0,0,True,True
2020-05-19,AUT,Austria,Steiermark,47.187361,15.518046,1813,130,1563,120,0,0,True,True
2020-05-19,AUT,Austria,Tirol,47.209023,11.397603,3529,100,3385,44,0,0,True,True
2020-05-19,AUT,Austria,Vorarlberg,47.240149,9.896366,890,18,859,13,0,0,True,True
2020-05-19,AUT,Austria,Wien,48.21141,16.380038,3003,145,2252,606,0,0,True,True
2020-05-19,BLR,Belarus,Belarus,53.711111,27.973847,30572,171,0,30401,0,0,False,False
2020-05-19,BEL,Belgium,Brussels,50.836426,4.367415,5673,1406,0,4267,2485,0,True,True
2020-05-19,BEL,Belgium,Flanders,51.036569,4.234165,31199,4528,0,26671,9222,0,True,True
2020-05-19,BEL,Belgium,NOT SPECIFIED,,,1050,0,0,1050,0,0,True,True
2020-05-19,BEL,Belgium,Wallonia,50.312074,5.019093,17869,3174,0,14695,5051,0,True,True
2020-05-18,BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,43.892652,17.670584,1006,37,0,969,0,0,False,False
2020-05-19,BGR,Bulgaria,Blagoevgrad,41.72282,23.424299,116,7,2,107,0,0,True,True
2020-05-19,BGR,Bulgaria,Burgas,42.491848,27.306892,52,1,18,33,0,0,True,True
2020-05-19,BGR,Bulgaria,Dobrich,43.65074,27.936751,13,0,2,11,0,0,True,True
2020-05-19,BGR,Bulgaria,Gabrovo,42.931879,25.247163,8,1,2,5,0,0,True,True
2020-05-19,BGR,Bulgaria,Haskovo,41.849113,25.942349,27,1,2,24,0,0,True,True
2020-05-19,BGR,Bulgaria,Kardzhali,41.527042,25.441477,15,0,4,11,0,0,True,True
2020-05-19,BGR,Bulgaria,Kyustendil,42.255307,22.869974,90,3,20,67,0,0,True,True
2020-05-19,BGR,Bulgaria,Lovech,43.035259,24.5688,2,0,1,1,0,0,True,True
2020-05-19,BGR,Bulgaria,Montana,43.496677,23.192363,23,0,0,23,0,0,True,True
2020-05-19,BGR,Bulgaria,NOT SPECIFIED,,,1,1,58,-58,0,0,True,True
2020-05-19,BGR,Bulgaria,Pazardzhik,42.133682,24.140941,78,3,13,62,0,0,True,True
2020-05-19,BGR,Bulgaria,Pernik,42.613861,22.853171,27,0,1,26,0,0,True,True
