Date,iso3,CountryName,Region,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CuurentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry
2020-03-26,ALB,Albania,Berat,40.6285,20.090775,1,0,0,1,0,0,False,False
2020-03-26,ALB,Albania,Durrës,41.518365,19.651766,11,1,0,10,0,0,False,False
2020-03-26,ALB,Albania,Elbasan,41.040028,20.186454,5,0,0,5,0,0,False,False
2020-03-26,ALB,Albania,Fier,40.774633,19.620528,24,2,0,22,0,0,False,False
2020-03-26,ALB,Albania,Korçë,40.62883,20.666004,12,0,0,12,0,0,False,False
2020-03-26,ALB,Albania,Kukës,42.066696,20.419467,6,0,0,6,0,0,False,False
2020-03-26,ALB,Albania,Lezhë,41.801452,19.845695,4,0,0,4,0,0,False,False
2020-03-26,ALB,Albania,Shkodër,42.17682,19.719451,4,0,0,4,0,0,False,False
2020-03-26,ALB,Albania,Tiranë,41.268583,19.793936,114,5,0,109,0,0,False,False
2020-03-26,ALB,Albania,Vlorë,40.162418,19.793592,5,0,0,5,0,0,False,False
2020-03-27,AND,Andorra,Andorra,42.542268,1.596865,224,3,0,221,0,0,False,False
2020-03-27,AUT,Austria,Burgenland,47.541449,16.520206,138,0,0,138,0,0,True,True
2020-03-27,AUT,Austria,Kärnten,46.715832,14.455532,202,0,0,202,0,0,True,True
2020-03-27,AUT,Austria,Niederösterreich,48.27051,15.763245,1140,0,0,1140,0,0,True,True
2020-03-27,AUT,Austria,Oberösterreich,48.138166,13.964295,1217,0,0,1217,0,0,True,True
2020-03-27,AUT,Austria,Salzburg,47.254051,13.032653,687,0,0,687,0,0,True,True
2020-03-27,AUT,Austria,Steiermark,47.187361,15.518046,759,0,0,759,0,0,True,True
2020-03-27,AUT,Austria,Tirol,47.209023,11.397603,1752,0,0,1752,0,0,True,True
2020-03-27,AUT,Austria,Vorarlberg,47.240149,9.896366,501,0,0,501,0,0,True,True
2020-03-27,AUT,Austria,Wien,48.21141,16.380038,1003,0,0,1003,0,0,True,True
2020-03-27,BLR,Belarus,Belarus,53.711111,27.973847,86,0,0,86,0,0,False,False
2020-03-27,BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,43.892652,17.670584,74,3,0,71,0,0,False,False
2020-03-27,BGR,Bulgaria,Blagoevgrad,41.72282,23.424299,7,0,0,7,0,0,True,True
2020-03-27,BGR,Bulgaria,Burgas,42.491848,27.306892,12,0,0,12,0,0,True,True
2020-03-27,BGR,Bulgaria,Dobrich,43.65074,27.936751,6,0,0,6,0,0,True,True
2020-03-27,BGR,Bulgaria,Gabrovo,42.931879,25.247163,3,0,0,3,0,0,True,True
2020-03-27,BGR,Bulgaria,Haskovo,41.849113,25.942349,1,0,0,1,0,0,True,True
2020-03-27,BGR,Bulgaria,Kardzhali,41.527042,25.441477,1,0,0,1,0,0,True,True
2020-03-27,BGR,Bulgaria,Kyustendil,42.255307,22.869974,2,0,0,2,0,0,True,True
2020-03-27,BGR,Bulgaria,Lovech,43.035259,24.5688,2,0,0,2,0,0,True,True
2020-03-27,BGR,Bulgaria,Montana,43.496677,23.192363,7,0,0,7,0,0,True,True
2020-03-27,BGR,Bulgaria,Pazardzhik,42.133682,24.140941,8,0,0,8,0,0,True,True
2020-03-27,BGR,Bulgaria,Pernik,42.613861,22.853171,2,0,0,2,0,0,True,True
2020-03-27,BGR,Bulgaria,Pleven,43.486117,24.610919,8,0,0,8,0,0,True,True
2020-03-27,BGR,Bulgaria,Plovdiv,42.257364,24.824903,11,0,0,11,0,0,True,True
2020-03-27,BGR,Bulgaria,Shumen,43.296516,27.004814,1,0,0,1,0,0,True,True
2020-03-27,BGR,Bulgaria,Sliven,42.67034,26.241026,1,0,0,1,0,0,True,True
2020-03-27,BGR,Bulgaria,Smolyan,41.628892,24.668089,5,0,0,5,0,0,True,True
2020-03-27,BGR,Bulgaria,Sofia City,42.286287,23.616846,175,3,0,172,0,0,True,True
2020-03-27,BGR,Bulgaria,Stara Zagora,42.411912,25.567329,2,0,0,2,0,0,True,True
2020-03-27,BGR,Bulgaria,Unknown,,,8,0,0,8,0,0,True,True
2020-03-27,BGR,Bulgaria,Varna,43.186206,27.59493,12,0,0,12,0,0,True,True
