Date,iso3,CountryName,Region,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry,NUTS
2020-09-24,ALB,Albania,Berat,40.6285,20.090775,284,2,174,108,5,1,False,False,AL031
2020-09-24,ALB,Albania,Dibër,,,175,8,77,90,12,0,False,False,AL011
2020-09-24,ALB,Albania,Durrës,41.518365,19.651766,1598,46,976,576,15,4,False,False,AL012
2020-09-24,ALB,Albania,Elbasan,41.040028,20.186454,640,24,316,300,20,0,False,False,AL021
2020-09-24,ALB,Albania,Fier,40.774633,19.620528,701,19,436,246,8,4,False,False,AL032
2020-09-24,ALB,Albania,Gjirokastër,,,194,4,109,81,2,0,False,False,AL033
2020-09-24,ALB,Albania,Korçë,40.62883,20.666004,586,18,318,250,19,0,False,False,AL034
2020-09-24,ALB,Albania,Kukës,42.066696,20.419467,443,10,279,154,8,0,False,False,AL013
2020-09-24,ALB,Albania,Lezhë,41.801452,19.845695,653,15,336,302,16,2,False,False,AL014
2020-09-24,ALB,Albania,NOT SPECIFIED,,,0,,,0,,,False,False,
2020-09-24,ALB,Albania,Shkodër,42.17682,19.719451,930,40,510,380,15,1,False,False,AL015
2020-09-24,ALB,Albania,Tiranë,41.268583,19.793936,6291,177,3484,2630,46,3,False,False,AL022
2020-09-24,ALB,Albania,Vlorë,40.162418,19.793592,426,7,224,195,4,1,False,False,AL035
2020-09-24,AND,Andorra,Andorra,42.542268,1.596865,1753,53,,1700,,,False,False,AD
2020-07-13,ARM,Armenia,NOT SPECIFIED,40.070619,45.040741,32490,581,20729,11180,1885,273,False,False,
2020-09-24,AUT,Austria,Burgenland,47.541449,16.520206,721,11,570,140,,,True,True,AT11
2020-09-24,AUT,Austria,Kärnten,46.715832,14.455532,820,13,695,112,,,True,True,AT21
2020-09-24,AUT,Austria,Niederösterreich,48.27051,15.763245,6074,117,4793,1164,,,True,True,AT12
2020-09-24,AUT,Austria,NOT SPECIFIED,,,0,0,0,0,935,127,True,True,
2020-09-24,AUT,Austria,Oberösterreich,48.138166,13.964295,6105,71,5287,747,,,True,True,AT31
2020-09-24,AUT,Austria,Salzburg,47.254051,13.032653,2039,40,1751,248,,,True,True,AT32
2020-09-24,AUT,Austria,Steiermark,47.187361,15.518046,3296,151,2643,502,,,True,True,AT22
2020-09-24,AUT,Austria,Tirol,47.209023,11.397603,5773,102,5107,564,,,True,True,AT33
2020-09-24,AUT,Austria,Vorarlberg,47.240149,9.896366,1717,21,1236,460,,,True,True,AT34
2020-09-24,AUT,Austria,Wien,48.21141,16.380038,14253,239,9579,4435,,,True,True,AT13
2020-09-24,BLR,Belarus,Belarus,53.711111,27.973847,76357,796,,75561,,,False,False,BY
2020-09-22,BEL,Belgium,Brussels,50.836426,4.367415,14998,1546,,13452,155,32,True,True,BE1
2020-09-22,BEL,Belgium,Flanders,51.036569,4.234165,56639,4941,,51698,212,37,True,True,BE2
2020-09-22,BEL,Belgium,NOT SPECIFIED,,,2632,0,,2632,0,0,True,True,
2020-09-22,BEL,Belgium,Wallonia,50.312074,5.019093,30957,3468,,27489,138,25,True,True,BE3
2020-09-24,BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,43.892652,17.670584,26081,790,,25291,,,False,False,BA
2020-09-24,BGR,Bulgaria,Blagoevgrad,41.72282,23.424299,1833,10,10,1813,,,True,True,BG413
2020-09-24,BGR,Bulgaria,Burgas,42.491848,27.306892,666,1,19,646,,,True,True,BG341
2020-09-24,BGR,Bulgaria,Dobrich,43.65074,27.936751,788,0,2,786,,,True,True,BG332
2020-09-24,BGR,Bulgaria,Gabrovo,42.931879,25.247163,199,1,2,196,,,True,True,BG322
2020-09-24,BGR,Bulgaria,Haskovo,41.849113,25.942349,244,1,7,236,,,True,True,BG422
2020-09-24,BGR,Bulgaria,Kardzhali,41.527042,25.441477,269,0,4,265,,,True,True,BG425
2020-09-24,BGR,Bulgaria,Kyustendil,42.255307,22.869974,592,3,20,569,,,True,True,BG415
2020-09-24,BGR,Bulgaria,Lovech,43.035259,24.5688,69,0,1,68,,,True,True,BG315
2020-09-24,BGR,Bulgaria,Montana,43.496677,23.192363,143,0,0,143,,,True,True,BG312
2020-09-24,BGR,Bulgaria,NOT SPECIFIED,,,0,634,13155,-13789,,,True,True,
2020-09-24,BGR,Bulgaria,Pazardzhik,42.133682,24.140941,803,9,18,776,,,True,True,BG423
2020-09-24,BGR,Bulgaria,Pernik,42.613861,22.853171,219,0,1,218,,,True,True,BG414
2020-09-24,BGR,Bulgaria,Pleven,43.486117,24.610919,492,2,10,480,,,True,True,BG314
2020-09-24,BGR,Bulgaria,Plovdiv,42.257364,24.824903,1620,5,64,1551,,,True,True,BG421
2020-09-24,BGR,Bulgaria,Razgrad,,,177,0,0,177,,,True,True,BG324
2020-09-24,BGR,Bulgaria,Ruse,43.54059,25.759217,395,0,1,394,,,True,True,BG323
2020-09-24,BGR,Bulgaria,Shumen,43.296516,27.004814,333,1,1,331,,,True,True,BG333
2020-09-24,BGR,Bulgaria,Silistra,43.946163,27.044927,181,1,2,178,,,True,True,BG325
2020-09-24,BGR,Bulgaria,Sliven,42.67034,26.241026,500,11,56,433,,,True,True,BG342
2020-09-24,BGR,Bulgaria,Smolyan,41.628892,24.668089,689,4,33,652,,,True,True,BG424
2020-09-24,BGR,Bulgaria,Sofia City,42.286287,23.616846,5107,56,411,4640,,,True,True,BG411
2020-09-24,BGR,Bulgaria,Sofia Region,,,666,0,0,666,,,True,True,BG412
