Date,iso3,CountryName,Region,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry,NUTS
2020-09-01,ALB,Albania,Berat,40.6285,20.090775,180,2,97,81,1,1,False,False,AL031
2020-09-01,ALB,Albania,Dibër,,,108,6,61,41,6,0,False,False,AL011
2020-09-01,ALB,Albania,Durrës,41.518365,19.651766,1312,40,759,513,21,5,False,False,AL012
2020-09-01,ALB,Albania,Elbasan,41.040028,20.186454,336,17,184,135,10,0,False,False,AL021
2020-09-01,ALB,Albania,Fier,40.774633,19.620528,476,14,327,135,10,0,False,False,AL032
2020-09-01,ALB,Albania,Gjirokastër,,,119,4,78,37,3,0,False,False,AL033
2020-09-01,ALB,Albania,Korçë,40.62883,20.666004,373,12,198,163,14,1,False,False,AL034
2020-09-01,ALB,Albania,Kukës,42.066696,20.419467,350,7,211,132,6,0,False,False,AL013
2020-09-01,ALB,Albania,Lezhë,41.801452,19.845695,456,11,249,196,8,0,False,False,AL014
2020-09-01,ALB,Albania,NOT SPECIFIED,,,0,,,0,,,False,False,
2020-09-01,ALB,Albania,Shkodër,42.17682,19.719451,741,36,415,290,11,2,False,False,AL015
2020-09-01,ALB,Albania,Tiranë,41.268583,19.793936,4848,135,2686,2027,62,13,False,False,AL022
2020-09-01,ALB,Albania,Vlorë,40.162418,19.793592,307,6,176,125,7,0,False,False,AL035
2020-09-01,AND,Andorra,Andorra,42.542268,1.596865,1176,53,,1123,,,False,False,AD
2020-07-13,ARM,Armenia,NOT SPECIFIED,40.070619,45.040741,32490,581,20729,11180,1885,273,False,False,
2020-09-01,AUT,Austria,Burgenland,47.541449,16.520206,496,11,440,45,,,True,True,AT11
2020-09-01,AUT,Austria,Kärnten,46.715832,14.455532,647,13,598,36,,,True,True,AT21
2020-09-01,AUT,Austria,Niederösterreich,48.27051,15.763245,4043,115,3609,319,,,True,True,AT12
2020-09-01,AUT,Austria,NOT SPECIFIED,,,0,0,0,0,187,46,True,True,
2020-09-01,AUT,Austria,Oberösterreich,48.138166,13.964295,4699,64,4262,373,,,True,True,AT31
2020-09-01,AUT,Austria,Salzburg,47.254051,13.032653,1678,39,1472,167,,,True,True,AT32
2020-09-01,AUT,Austria,Steiermark,47.187361,15.518046,2493,144,2111,238,,,True,True,AT22
2020-09-01,AUT,Austria,Tirol,47.209023,11.397603,4395,101,3925,369,,,True,True,AT33
2020-09-01,AUT,Austria,Vorarlberg,47.240149,9.896366,1098,20,1005,73,,,True,True,AT34
2020-09-01,AUT,Austria,Wien,48.21141,16.380038,8086,220,6143,1723,,,True,True,AT13
2020-09-01,BLR,Belarus,Belarus,53.711111,27.973847,71843,681,,71162,,,False,False,BY
2020-08-30,BEL,Belgium,Brussels,50.836426,4.367415,10509,1534,,8975,84,25,True,True,BE1
2020-08-30,BEL,Belgium,Flanders,51.036569,4.234165,47466,4905,,42561,107,35,True,True,BE2
2020-08-30,BEL,Belgium,NOT SPECIFIED,,,2126,0,,2126,0,0,True,True,
2020-08-30,BEL,Belgium,Wallonia,50.312074,5.019093,24941,3455,,21486,42,11,True,True,BE3
2020-09-01,BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,43.892652,17.670584,19964,609,,19355,,,False,False,BA
2020-09-01,BGR,Bulgaria,Blagoevgrad,41.72282,23.424299,1352,10,10,1332,,,True,True,BG413
2020-09-01,BGR,Bulgaria,Burgas,42.491848,27.306892,429,1,19,409,,,True,True,BG341
2020-09-01,BGR,Bulgaria,Dobrich,43.65074,27.936751,711,0,2,709,,,True,True,BG332
2020-09-01,BGR,Bulgaria,Gabrovo,42.931879,25.247163,173,1,2,170,,,True,True,BG322
2020-09-01,BGR,Bulgaria,Haskovo,41.849113,25.942349,184,1,7,176,,,True,True,BG422
2020-09-01,BGR,Bulgaria,Kardzhali,41.527042,25.441477,183,0,4,179,,,True,True,BG425
2020-09-01,BGR,Bulgaria,Kyustendil,42.255307,22.869974,564,3,20,541,,,True,True,BG415
2020-09-01,BGR,Bulgaria,Lovech,43.035259,24.5688,61,0,1,60,,,True,True,BG315
2020-09-01,BGR,Bulgaria,Montana,43.496677,23.192363,79,0,0,79,,,True,True,BG312
2020-09-01,BGR,Bulgaria,NOT SPECIFIED,,,0,484,10771,-11255,,,True,True,
2020-09-01,BGR,Bulgaria,Pazardzhik,42.133682,24.140941,692,9,18,665,,,True,True,BG423
2020-09-01,BGR,Bulgaria,Pernik,42.613861,22.853171,194,0,1,193,,,True,True,BG414
2020-09-01,BGR,Bulgaria,Pleven,43.486117,24.610919,468,2,10,456,,,True,True,BG314
2020-09-01,BGR,Bulgaria,Plovdiv,42.257364,24.824903,1395,5,64,1326,,,True,True,BG421
