Date,iso3,CountryName,Region,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry
2020-04-06,ALB,Albania,Berat,40.6285,20.090775,2,0,0,2,0,0,False,False
2020-04-06,ALB,Albania,Durrës,41.518365,19.651766,43,3,0,40,0,0,False,False
2020-04-06,ALB,Albania,Elbasan,41.040028,20.186454,10,0,0,10,0,0,False,False
2020-04-06,ALB,Albania,Fier,40.774633,19.620528,31,2,0,29,0,0,False,False
2020-04-06,ALB,Albania,Korçë,40.62883,20.666004,16,0,0,16,0,0,False,False
2020-04-06,ALB,Albania,Kukës,42.066696,20.419467,16,1,0,15,0,0,False,False
2020-04-06,ALB,Albania,Lezhë,41.801452,19.845695,17,0,0,17,0,0,False,False
2020-04-06,ALB,Albania,Shkodër,42.17682,19.719451,48,1,0,47,0,0,False,False
2020-04-06,ALB,Albania,Tiranë,41.268583,19.793936,189,14,0,175,0,0,False,False
2020-04-06,ALB,Albania,Vlorë,40.162418,19.793592,5,1,0,4,0,0,False,False
2020-04-06,AND,Andorra,Andorra,42.542268,1.596865,501,18,0,483,0,0,False,False
2020-04-06,AUT,Austria,Burgenland,47.541449,16.520206,228,0,0,228,0,0,True,True
2020-04-06,AUT,Austria,Kärnten,46.715832,14.455532,328,0,0,328,0,0,True,True
2020-04-06,AUT,Austria,Niederösterreich,48.27051,15.763245,1994,0,0,1994,0,0,True,True
2020-04-06,AUT,Austria,Oberösterreich,48.138166,13.964295,1963,0,0,1963,0,0,True,True
2020-04-06,AUT,Austria,Salzburg,47.254051,13.032653,1083,0,0,1083,0,0,True,True
2020-04-06,AUT,Austria,Steiermark,47.187361,15.518046,1339,0,0,1339,0,0,True,True
2020-04-06,AUT,Austria,Tirol,47.209023,11.397603,2774,0,0,2774,0,0,True,True
2020-04-06,AUT,Austria,Vorarlberg,47.240149,9.896366,754,0,0,754,0,0,True,True
2020-04-06,AUT,Austria,Wien,48.21141,16.380038,1743,0,0,1743,0,0,True,True
2020-04-06,BLR,Belarus,Belarus,53.711111,27.973847,564,8,0,556,0,0,False,False
2020-04-06,BEL,Belgium,Brussels,50.836426,4.367415,2352,311,0,2041,0,0,True,True
2020-04-06,BEL,Belgium,Flanders,51.036569,4.234165,12289,633,0,11656,0,0,True,True
2020-04-06,BEL,Belgium,NOT SPECIFIED,,,364,0,0,364,0,0,True,True
2020-04-06,BEL,Belgium,Wallonia,50.312074,5.019093,5809,688,0,5121,0,0,True,True
2020-04-06,BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,43.892652,17.670584,371,19,0,352,0,0,False,False
2020-04-06,BGR,Bulgaria,Blagoevgrad,41.72282,23.424299,16,3,0,13,0,0,True,True
2020-04-06,BGR,Bulgaria,Burgas,42.491848,27.306892,24,0,0,24,0,0,True,True
2020-04-06,BGR,Bulgaria,Dobrich,43.65074,27.936751,11,0,0,11,0,0,True,True
2020-04-06,BGR,Bulgaria,Gabrovo,42.931879,25.247163,2,0,0,2,0,0,True,True
2020-04-06,BGR,Bulgaria,Haskovo,41.849113,25.942349,3,0,0,3,0,0,True,True
2020-04-06,BGR,Bulgaria,Kardzhali,41.527042,25.441477,9,0,0,9,0,0,True,True
2020-04-06,BGR,Bulgaria,Kyustendil,42.255307,22.869974,7,3,0,4,0,0,True,True
2020-04-06,BGR,Bulgaria,Lovech,43.035259,24.5688,2,0,0,2,0,0,True,True
2020-04-06,BGR,Bulgaria,Montana,43.496677,23.192363,18,0,0,18,0,0,True,True
2020-04-03,BGR,Bulgaria,NOT SPECIFIED,,,4,0,0,4,0,0,True,True
2020-04-06,BGR,Bulgaria,Pazardzhik,42.133682,24.140941,10,1,0,9,0,0,True,True
2020-04-06,BGR,Bulgaria,Pernik,42.613861,22.853171,8,0,0,8,0,0,True,True
2020-04-06,BGR,Bulgaria,Pleven,43.486117,24.610919,9,0,0,9,0,0,True,True
2020-04-06,BGR,Bulgaria,Plovdiv,42.257364,24.824903,30,0,0,30,0,0,True,True
2020-04-06,BGR,Bulgaria,Ruse,43.54059,25.759217,2,0,0,2,0,0,True,True
2020-04-06,BGR,Bulgaria,Shumen,43.296516,27.004814,4,0,0,4,0,0,True,True
2020-04-06,BGR,Bulgaria,Silistra,43.946163,27.044927,2,0,0,2,0,0,True,True
2020-04-06,BGR,Bulgaria,Sliven,42.67034,26.241026,8,0,0,8,0,0,True,True
2020-04-06,BGR,Bulgaria,Smolyan,41.628892,24.668089,14,0,0,14,0,0,True,True
2020-04-06,BGR,Bulgaria,Sofia City,42.286287,23.616846,323,13,0,310,0,0,True,True
2020-04-06,BGR,Bulgaria,Stara Zagora,42.411912,25.567329,8,1,0,7,0,0,True,True
2020-04-06,BGR,Bulgaria,Varna,43.186206,27.59493,24,0,0,24,0,0,True,True
2020-04-06,BGR,Bulgaria,Veliko Tarnovo,43.189524,25.649275,4,0,0,4,0,0,True,True
2020-04-06,BGR,Bulgaria,Vidin,43.797295,22.68621,2,0,0,2,0,0,True,True
2020-04-06,BGR,Bulgaria,Vratsa,43.395067,23.759152,1,0,0,1,0,0,True,True
2020-04-06,HRV,Croatia,Bjelovarsko-bilogorska,45.739855,16.976657,9,0,0,9,0,0,True,True
2020-04-06,HRV,Croatia,Brodsko-Posavska,45.142404,17.821388,15,1,0,14,0,0,True,True
2020-04-06,HRV,Croatia,Dubrovačko-neretvanska,42.662368,18.15083,62,1,0,61,0,0,True,True
2020-04-06,HRV,Croatia,Grad Zagreb,45.742196,16.008116,331,4,0,327,0,0,True,True
2020-04-06,HRV,Croatia,Istarska,45.203521,13.895312,75,2,0,73,0,0,True,True
2020-04-06,HRV,Croatia,Karlovačka,45.292126,15.46427,21,1,0,20,0,0,True,True
2020-04-06,HRV,Croatia,Koprivničko-križevačka,46.066232,16.571467,16,0,0,16,0,0,True,True
2020-04-06,HRV,Croatia,Krapinsko-zagorska županija,46.09492,15.919072,80,0,0,80,0,0,True,True
2020-04-06,HRV,Croatia,Ličko-senjska,44.69075,15.422344,2,0,0,2,0,0,True,True
2020-04-06,HRV,Croatia,Međimurska,46.410728,16.508315,4,0,0,4,0,0,True,True
2020-03-25,HRV,Croatia,NOT SPECIFIED,,,1,0,0,1,,,True,True
2020-04-06,HRV,Croatia,Osječko-baranjska,45.56139,18.442456,77,5,0,72,0,0,True,True
2020-04-06,HRV,Croatia,Požeško-slavonska,45.404899,17.562893,3,0,0,3,0,0,True,True
2020-04-06,HRV,Croatia,Primorsko-Goranska,45.367738,14.701448,66,0,0,66,0,0,True,True
2020-04-06,HRV,Croatia,Šibensko-kninska,43.89492,16.07332,35,0,0,35,0,0,True,True
2020-04-06,HRV,Croatia,Sisačko-moslavačka,45.365583,16.424137,20,0,0,20,0,0,True,True
2020-04-06,HRV,Croatia,Splitsko-Dalmatinska,43.613438,16.730085,165,0,0,165,0,0,True,True
2020-04-06,HRV,Croatia,Varaždinska,46.250434,16.293818,31,0,0,31,0,0,True,True
2020-04-06,HRV,Croatia,Virovitičko-podravska,45.831646,17.385543,4,0,0,4,0,0,True,True
2020-04-06,HRV,Croatia,Vukovarsko-srijemska,45.179126,18.877963,21,0,0,21,0,0,True,True
2020-04-06,HRV,Croatia,Zadarska,44.347845,15.959404,52,1,0,51,0,0,True,True
2020-04-06,HRV,Croatia,Zagrebačka,45.82762,16.381796,93,0,0,93,0,0,True,True
2020-04-06,CYP,Cyprus,Cyprus,35.167406,33.435499,465,14,0,451,0,0,True,True
2020-04-06,CZE,Czech Republic,Jihoceský,49.093362,14.439278,120,0,0,120,0,0,True,True
2020-04-06,CZE,Czech Republic,Jihomoravský,49.079446,16.663916,279,0,0,279,0,0,True,True
2020-04-06,CZE,Czech Republic,Karlovarský,50.170136,12.763213,158,0,0,158,0,0,True,True
2020-04-06,CZE,Czech Republic,Královéhradecký,50.385055,15.865137,139,0,0,139,0,0,True,True
2020-04-06,CZE,Czech Republic,Liberecký,50.732038,14.973755,152,0,0,152,0,0,True,True
2020-04-06,CZE,Czech Republic,Moravskoslezský,49.780617,18.000931,456,0,0,456,0,0,True,True
2020-04-06,CZE,Czech Republic,NOT SPECIFIED,,,73,72,96,-95,0,0,True,True
2020-04-06,CZE,Czech Republic,Olomoucký,49.823636,17.016472,422,0,0,422,0,0,True,True
2020-04-06,CZE,Czech Republic,Pardubický,49.877869,16.495746,179,0,0,179,0,0,True,True
2020-04-06,CZE,Czech Republic,Plzenský,49.590906,13.23222,253,0,0,253,0,0,True,True
2020-04-06,CZE,Czech Republic,Prague,50.063699,14.476403,1161,0,0,1161,0,0,True,True
2020-04-06,CZE,Czech Republic,Stredoceský,50.101074,15.003747,562,0,0,562,0,0,True,True
2020-04-06,CZE,Czech Republic,Ústecký,50.488308,13.816736,306,0,0,306,0,0,True,True
2020-04-06,CZE,Czech Republic,Vysocina,49.40736,15.689937,136,0,0,136,0,0,True,True
2020-04-06,CZE,Czech Republic,Zlínský,49.239654,17.770218,195,0,0,195,0,0,True,True
2020-04-06,DNK,Denmark,Faroe,62.194921,-7.096614,183,0,0,183,0,0,True,True
2020-04-06,DNK,Denmark,Greenland,71.702379,-42.177174,11,0,0,11,0,0,True,True
2020-04-06,DNK,Denmark,Hovedstaden,55.675758,12.56902,2484,0,0,2484,0,0,True,True
2020-03-15,DNK,Denmark,Mainland,56.031924,9.317572,860,0,0,860,0,0,True,True
2020-04-06,DNK,Denmark,Midtjylland,56.302139,9.302777,706,0,0,706,0,0,True,True
2020-04-06,DNK,Denmark,Nordjylland,56.830742,9.493053,256,0,0,256,0,0,True,True
2020-04-06,DNK,Denmark,NOT SPECIFIED,,,32,187,0,-155,0,0,True,True
2020-04-06,DNK,Denmark,Sjælland,55.92481,11.67126,590,0,0,590,0,0,True,True
2020-04-06,DNK,Denmark,Syddanmark,55.675758,12.56902,579,0,0,579,0,0,True,True
2020-04-06,EST,Estonia,Estonia,58.596209,25.023778,1108,19,0,1089,0,0,True,True
2020-04-06,FIN,Finland,Ahvenanmaa,60.240625,19.966666,8,0,0,8,0,0,True,True
2020-04-06,FIN,Finland,Etelä-Karjala,61.217899,28.550289,11,0,0,11,0,0,True,True
2020-04-06,FIN,Finland,Etelä-Pohjanmaa,62.833356,23.05691,26,0,0,26,0,0,True,True
2020-04-06,FIN,Finland,Etelä-Savo,61.813578,27.347685,31,0,0,31,0,0,True,True
2020-04-06,FIN,Finland,HUS,60.408524,24.7817,1362,0,0,1362,0,0,True,True
2020-04-06,FIN,Finland,Itä-Savo,62.073919,28.846114,8,0,0,8,0,0,True,True
2020-04-06,FIN,Finland,Kainuu,64.373656,28.743748,12,0,0,12,0,0,True,True
2020-04-06,FIN,Finland,Kanta-Häme,60.921424,24.354383,42,0,0,42,0,0,True,True
2020-04-06,FIN,Finland,Keski-Pohjanmaa,63.626887,24.066596,8,0,0,8,0,0,True,True
2020-04-06,FIN,Finland,Keski-Suomi,62.629133,25.476526,79,0,0,79,0,0,True,True
2020-04-06,FIN,Finland,Kymenlaakso,60.826543,26.889951,19,0,0,19,0,0,True,True
2020-04-06,FIN,Finland,Länsi-Pohja,66.133479,24.762611,18,0,0,18,0,0,True,True
2020-04-06,FIN,Finland,Lappi,67.847438,26.444542,34,0,0,34,0,0,True,True
2020-03-30,FIN,Finland,NOT SPECIFIED,,,20,0,0,20,0,0,True,True
2020-04-06,FIN,Finland,Päijät-Häme,61.217271,25.721465,42,0,0,42,0,0,True,True
2020-04-06,FIN,Finland,Pirkanmaa,61.715017,23.913902,144,0,0,144,0,0,True,True
2020-04-06,FIN,Finland,Pohjois-Karjala,62.918285,29.941761,13,0,0,13,0,0,True,True
2020-04-06,FIN,Finland,Pohjois-Pohjanmaa,64.217762,25.29512,81,0,0,81,0,0,True,True
2020-04-06,FIN,Finland,Pohjois-Savo,63.173162,27.465765,63,0,0,63,0,0,True,True
2020-04-06,FIN,Finland,Satakunta,61.527072,22.157717,33,0,0,33,0,0,True,True
2020-04-06,FIN,Finland,Vaasa,63.077479,22.196054,29,0,0,29,0,0,True,True
2020-04-06,FIN,Finland,Varsinais-Suomi,60.590424,22.623677,113,0,0,113,0,0,True,True
2020-03-18,FIN,Finland,West North,,,2,0,0,2,,,True,True
2020-04-06,FRA,France,Auvergne-Rhône-Alpes,45.283026,4.624017,0,555,1866,-2421,3030,783,True,True
2020-04-06,FRA,France,Bourgogne-Franche-Comté,47.234197,4.806917,0,367,986,-1353,1176,285,True,True
2020-04-06,FRA,France,Bretagne,48.181767,-2.840778,0,88,296,-384,471,141,True,True
2020-04-06,FRA,France,Centre-Val de Loire,47.751569,1.675063,0,132,329,-461,793,203,True,True
2020-04-06,FRA,France,Corse,42.151732,9.105559,0,30,115,-145,92,24,True,True
2020-04-06,FRA,France,Grand Est,48.688738,5.613275,0,1574,3115,-4689,4801,937,True,True
