Date,iso3,CountryName,Region,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CuurentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry
2020-03-24,ALB,Albania,Berat,40.6285,20.090775,1,0,0,1,,,False,False
2020-03-24,ALB,Albania,Durrës,41.518365,19.651766,8,1,0,7,,,False,False
2020-03-24,ALB,Albania,Elbasan,41.040028,20.186454,2,0,0,2,,,False,False
2020-03-24,ALB,Albania,Fier,40.774633,19.620528,16,1,0,15,,,False,False
2020-03-24,ALB,Albania,Korçë,40.62883,20.666004,9,0,0,9,,,False,False
2020-03-24,ALB,Albania,Kukës,42.066696,20.419467,2,0,0,2,,,False,False
2020-03-24,ALB,Albania,Lezhë,41.801452,19.845695,1,0,0,1,,,False,False
2020-03-24,ALB,Albania,Shkodër,42.17682,19.719451,2,0,0,2,,,False,False
2020-03-24,ALB,Albania,Tiranë,41.268583,19.793936,78,3,0,75,,,False,False
2020-03-24,ALB,Albania,Vlorë,40.162418,19.793592,4,0,0,4,,,False,False
2020-03-24,AND,Andorra,Andorra,42.542268,1.596865,133,0,0,133,,,False,False
2020-03-21,AUT,Austria,Burgenland,47.541449,16.520206,54,,,,,,True,True
2020-03-21,AUT,Austria,Kärnten,46.715832,14.455532,83,,,,,,True,True
2020-03-21,AUT,Austria,Niederösterreich,48.27051,15.763245,394,,,,,,True,True
2020-03-21,AUT,Austria,Oberösterreich,48.138166,13.964295,548,,,,,,True,True
2020-03-21,AUT,Austria,Salzburg,47.254051,13.032653,185,,,,,,True,True
2020-03-21,AUT,Austria,Steiermark,47.187361,15.518046,388,,,,,,True,True
2020-03-21,AUT,Austria,Tirol,47.209023,11.397603,575,,,,,,True,True
2020-03-21,AUT,Austria,Vorarlberg,47.240149,9.896366,228,,,,,,True,True
2020-03-21,AUT,Austria,Wien,48.21141,16.380038,359,,,,,,True,True
2020-03-24,BLR,Belarus,Belarus,53.711111,27.973847,81,0,0,81,,,False,False
2020-03-24,BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,43.892652,17.670584,45,2,0,43,0,0,False,False
2020-03-24,BGR,Bulgaria,Blagoevgrad,41.72282,23.424299,5,0,0,5,,,True,True
2020-03-24,BGR,Bulgaria,Burgas,42.491848,27.306892,9,0,0,9,,,True,True
2020-03-24,BGR,Bulgaria,Dobrich,43.65074,27.936751,6,0,0,6,,,True,True
2020-03-24,BGR,Bulgaria,Gabrovo,42.931879,25.247163,3,0,0,3,,,True,True
2020-03-24,BGR,Bulgaria,Kyustendil,42.255307,22.869974,1,0,0,1,,,True,True
2020-03-24,BGR,Bulgaria,Lovech,43.035259,24.5688,2,0,0,2,,,True,True
2020-03-24,BGR,Bulgaria,Montana,43.496677,23.192363,7,0,0,7,,,True,True
2020-03-24,BGR,Bulgaria,Pazardzhik,42.133682,24.140941,8,0,0,8,,,True,True
2020-03-24,BGR,Bulgaria,Pernik,42.613861,22.853171,2,0,0,2,,,True,True
2020-03-24,BGR,Bulgaria,Pleven,43.486117,24.610919,6,0,0,6,,,True,True
2020-03-24,BGR,Bulgaria,Plovdiv,42.257364,24.824903,3,0,0,3,,,True,True
2020-03-24,BGR,Bulgaria,Shumen,43.296516,27.004814,1,0,0,1,,,True,True
2020-03-24,BGR,Bulgaria,Smolyan,41.628892,24.668089,3,0,0,3,,,True,True
2020-03-24,BGR,Bulgaria,Sofia City,42.286287,23.616846,140,3,0,137,,,True,True
2020-03-24,BGR,Bulgaria,Stara Zagora,42.411912,25.567329,2,0,0,2,,,True,True
2020-03-24,BGR,Bulgaria,Unknown,,,8,0,0,8,,,True,True
2020-03-24,BGR,Bulgaria,Varna,43.186206,27.59493,11,0,0,11,,,True,True
2020-03-24,BGR,Bulgaria,Veliko Tarnovo,43.189524,25.649275,1,0,0,1,,,True,True
2020-03-24,HRV,Croatia,Bjelovarsko-bilogorska,45.739855,16.976657,2,0,0,2,,,True,True
2020-03-24,HRV,Croatia,Brodsko-Posavska,45.142404,17.821388,2,0,0,2,,,True,True
2020-03-24,HRV,Croatia,Dubrovačko-neretvanska,42.662368,18.15083,19,0,0,19,,,True,True
2020-03-24,HRV,Croatia,Grad Zagreb,45.742196,16.008116,163,0,0,163,,,True,True
2020-03-24,HRV,Croatia,Istarska,45.203521,13.895312,34,0,0,34,,,True,True
2020-03-24,HRV,Croatia,Karlovačka,45.292126,15.46427,16,0,0,16,,,True,True
2020-03-24,HRV,Croatia,Koprivničko-križevačka,46.066232,16.571467,1,0,0,1,,,True,True
2020-03-24,HRV,Croatia,Koprivničko-križevačka,46.066232,16.571467,28,0,0,28,,,True,True
2020-03-24,HRV,Croatia,Ličko-senjska,44.69075,15.422344,1,0,0,1,,,True,True
2020-03-24,HRV,Croatia,Međimurska,46.410728,16.508315,1,0,0,1,,,True,True
2020-03-24,HRV,Croatia,Osječko-baranjska,45.56139,18.442456,13,0,0,13,,,True,True
