Date,iso3,CountryName,Region,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry
2020-05-10,ALB,Albania,Berat,40.6285,20.090775,4,0,0,4,0,0,False,False
2020-05-10,ALB,Albania,Dibër,,,1,0,0,1,0,0,False,False
2020-05-10,ALB,Albania,Durrës,41.518365,19.651766,174,6,0,168,0,0,False,False
2020-05-10,ALB,Albania,Elbasan,41.040028,20.186454,20,0,0,20,0,0,False,False
2020-05-10,ALB,Albania,Fier,40.774633,19.620528,49,3,0,46,0,0,False,False
2020-05-10,ALB,Albania,Korçë,40.62883,20.666004,19,0,0,19,0,0,False,False
2020-05-10,ALB,Albania,Kukës,42.066696,20.419467,37,1,0,36,0,0,False,False
2020-05-10,ALB,Albania,Lezhë,41.801452,19.845695,52,0,0,52,0,0,False,False
2020-05-04,ALB,Albania,NOT SPECIFIED,,,0,31,0,-31,0,0,False,False
2020-05-10,ALB,Albania,Shkodër,42.17682,19.719451,120,2,0,118,0,0,False,False
2020-05-10,ALB,Albania,Tiranë,41.268583,19.793936,375,18,0,357,0,0,False,False
2020-05-10,ALB,Albania,Vlorë,40.162418,19.793592,5,1,0,4,0,0,False,False
2020-05-10,AND,Andorra,Andorra,42.542268,1.596865,754,48,0,706,0,0,False,False
2020-05-11,AUT,Austria,Burgenland,47.541449,16.520206,337,11,282,44,0,0,True,True
2020-05-11,AUT,Austria,Kärnten,46.715832,14.455532,411,13,388,10,0,0,True,True
2020-05-11,AUT,Austria,Niederösterreich,48.27051,15.763245,2679,89,2414,176,0,0,True,True
2020-05-11,AUT,Austria,NOT SPECIFIED,,,0,0,0,0,187,81,True,True
2020-05-11,AUT,Austria,Oberösterreich,48.138166,13.964295,2263,53,2163,47,0,0,True,True
2020-05-11,AUT,Austria,Salzburg,47.254051,13.032653,1235,36,1162,37,0,0,True,True
2020-05-11,AUT,Austria,Steiermark,47.187361,15.518046,1798,124,1412,262,0,0,True,True
2020-05-11,AUT,Austria,Tirol,47.209023,11.397603,3516,100,3317,99,0,0,True,True
2020-05-11,AUT,Austria,Vorarlberg,47.240149,9.896366,884,18,839,27,0,0,True,True
2020-05-11,AUT,Austria,Wien,48.21141,16.380038,2717,143,2014,560,0,0,True,True
2020-05-10,BLR,Belarus,Belarus,53.711111,27.973847,22052,126,0,21926,0,0,False,False
2020-05-10,BEL,Belgium,Brussels,50.836426,4.367415,5424,1336,0,4088,0,0,True,True
2020-05-10,BEL,Belgium,Flanders,51.036569,4.234165,29568,4292,0,25276,0,0,True,True
2020-05-10,BEL,Belgium,NOT SPECIFIED,,,1038,0,0,1038,0,0,True,True
2020-04-09,BEL,Belgium,NOT SPECIFIED,,,389,0,0,389,0,0,True,True
2020-05-10,BEL,Belgium,Wallonia,50.312074,5.019093,17051,3028,0,14023,0,0,True,True
2020-05-10,BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,43.892652,17.670584,993,35,0,958,0,0,False,False
2020-05-11,BGR,Bulgaria,Blagoevgrad,41.72282,23.424299,86,5,2,79,0,0,True,True
