Date,iso3,CountryName,Region,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry
2020-04-29,ALB,Albania,Berat,40.6285,20.090775,4,0,0,4,0,0,False,False
2020-04-29,ALB,Albania,Dibër,,,1,0,0,1,0,0,False,False
2020-04-29,ALB,Albania,Durrës,41.518365,19.651766,144,0,0,144,0,0,False,False
2020-04-29,ALB,Albania,Elbasan,41.040028,20.186454,18,0,0,18,0,0,False,False
2020-04-29,ALB,Albania,Fier,40.774633,19.620528,45,0,0,45,0,0,False,False
2020-04-29,ALB,Albania,Korçë,40.62883,20.666004,19,0,0,19,0,0,False,False
2020-04-29,ALB,Albania,Kukës,42.066696,20.419467,36,0,0,36,0,0,False,False
2020-04-29,ALB,Albania,Lezhë,41.801452,19.845695,50,0,0,50,0,0,False,False
2020-04-29,ALB,Albania,NOT SPECIFIED,,,0,30,0,-30,0,0,False,False
2020-04-29,ALB,Albania,Shkodër,42.17682,19.719451,113,0,0,113,0,0,False,False
2020-04-29,ALB,Albania,Tiranë,41.268583,19.793936,331,0,0,331,0,0,False,False
2020-04-29,ALB,Albania,Vlorë,40.162418,19.793592,5,0,0,5,0,0,False,False
2020-04-29,AND,Andorra,Andorra,42.542268,1.596865,748,41,0,707,0,0,False,False
2020-04-30,AUT,Austria,Burgenland,47.541449,16.520206,329,10,246,73,0,0,True,True
2020-04-30,AUT,Austria,Kärnten,46.715832,14.455532,410,12,378,20,0,0,True,True
2020-04-30,AUT,Austria,Niederösterreich,48.27051,15.763245,2572,86,2141,345,0,0,True,True
2020-04-30,AUT,Austria,NOT SPECIFIED,,,0,0,0,0,374,127,True,True
2020-04-30,AUT,Austria,Oberösterreich,48.138166,13.964295,2247,51,2051,145,0,0,True,True
2020-04-30,AUT,Austria,Salzburg,47.254051,13.032653,1231,33,1081,117,0,0,True,True
2020-04-30,AUT,Austria,Steiermark,47.187361,15.518046,1743,117,1155,471,0,0,True,True
2020-04-30,AUT,Austria,Tirol,47.209023,11.397603,3493,102,3151,240,0,0,True,True
2020-04-30,AUT,Austria,Vorarlberg,47.240149,9.896366,882,16,786,80,0,0,True,True
2020-04-30,AUT,Austria,Wien,48.21141,16.380038,2470,128,1790,552,0,0,True,True
2020-04-29,BLR,Belarus,Belarus,53.711111,27.973847,12208,79,0,12129,0,0,False,False
2020-04-30,BEL,Belgium,Brussels,50.836426,4.367415,4979,1158,0,3821,0,0,True,True
2020-04-30,BEL,Belgium,Flanders,51.036569,4.234165,26707,3771,0,22936,0,0,True,True
2020-04-30,BEL,Belgium,NOT SPECIFIED,,,964,0,0,964,0,0,True,True
2020-04-09,BEL,Belgium,NOT SPECIFIED,,,389,0,0,389,0,0,True,True
2020-04-30,BEL,Belgium,Wallonia,50.312074,5.019093,15869,2665,0,13204,0,0,True,True
2020-04-29,BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,43.892652,17.670584,891,33,0,858,0,0,False,False
2020-04-29,BGR,Bulgaria,Blagoevgrad,41.72282,23.424299,43,3,0,40,0,0,True,True
2020-04-29,BGR,Bulgaria,Burgas,42.491848,27.306892,47,1,0,46,0,0,True,True
2020-04-29,BGR,Bulgaria,Dobrich,43.65074,27.936751,13,0,0,13,0,0,True,True
2020-04-29,BGR,Bulgaria,Gabrovo,42.931879,25.247163,5,0,0,5,0,0,True,True
2020-04-29,BGR,Bulgaria,Haskovo,41.849113,25.942349,17,1,0,16,0,0,True,True
