Date,iso3,CountryName,Region,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry
2020-06-04,ALB,Albania,Berat,40.6285,20.090775,14,0,12,2,0,0,False,False
2020-06-04,ALB,Albania,Dibër,,,10,0,1,9,0,0,False,False
2020-06-04,ALB,Albania,Durrës,41.518365,19.651766,258,6,214,38,3,3,False,False
2020-06-04,ALB,Albania,Elbasan,41.040028,20.186454,21,0,20,1,1,0,False,False
2020-06-04,ALB,Albania,Fier,40.774633,19.620528,59,3,47,9,0,0,False,False
2020-06-04,ALB,Albania,Gjirokastër,,,0,0,0,0,0,0,False,False
2020-06-04,ALB,Albania,Korçë,40.62883,20.666004,19,0,18,1,0,0,False,False
2020-06-04,ALB,Albania,Kukës,42.066696,20.419467,37,1,36,0,0,0,False,False
2020-06-04,ALB,Albania,Lezhë,41.801452,19.845695,52,0,52,0,0,0,False,False
2020-06-04,ALB,Albania,NOT SPECIFIED,,,0,0,0,0,0,0,False,False
2020-06-04,ALB,Albania,Shkodër,42.17682,19.719451,127,2,114,11,0,0,False,False
2020-06-04,ALB,Albania,Tiranë,41.268583,19.793936,595,20,380,195,14,2,False,False
2020-06-04,ALB,Albania,Vlorë,40.162418,19.793592,5,1,4,0,0,0,False,False
2020-06-04,AND,Andorra,Andorra,42.542268,1.596865,851,51,0,800,0,0,False,False
2020-06-05,AUT,Austria,Burgenland,47.541449,16.520206,346,11,328,7,0,0,True,True
2020-06-05,AUT,Austria,Kärnten,46.715832,14.455532,416,13,398,5,0,0,True,True
2020-06-05,AUT,Austria,Niederösterreich,48.27051,15.763245,2865,97,2695,73,0,0,True,True
2020-06-05,AUT,Austria,NOT SPECIFIED,,,0,0,0,0,187,35,True,True
2020-06-05,AUT,Austria,Oberösterreich,48.138166,13.964295,2298,58,2225,15,0,0,True,True
