Date,Country,Region,Isolated,IntensiveCare,TotalHospitalized,Hospitalized,Infected,Deceased
2020-04-03T23:00:00,ROU,Alba,1,0,0,0,1,0
2020-04-03T23:00:00,ROU,Arad,0,0,0,0,0,11
2020-04-03T23:00:00,ROU,Bacau,0,0,0,0,0,4
2020-04-03T23:00:00,ROU,Bihor,5,0,0,0,5,0
2020-04-03T23:00:00,ROU,Bistrița-Năsăud,0,0,0,0,0,5
2020-04-03T23:00:00,ROU,Botosani,0,0,0,0,0,1
2020-04-03T23:00:00,ROU,Bralia,2,0,0,0,2,0
2020-04-03T23:00:00,ROU,Brasov,15,0,0,0,15,0
2020-04-03T23:00:00,ROU,Bucuresti,0,0,0,0,0,12
2020-04-03T23:00:00,ROU,Buzau,5,0,0,0,5,0
2020-04-03T23:00:00,ROU,Calarasi,2,0,0,0,2,0
2020-04-03T23:00:00,ROU,Caras-Severin,0,0,0,0,0,2
2020-04-03T23:00:00,ROU,Cluj,0,0,0,0,0,1
2020-04-03T23:00:00,ROU,Constanta,0,0,0,0,0,2
2020-04-03T23:00:00,ROU,Covasna,0,0,0,0,0,1
2020-04-03T23:00:00,ROU,Dambovita,0,0,0,0,0,2
2020-04-03T23:00:00,ROU,Dolj,0,0,0,0,0,2
2020-04-03T23:00:00,ROU,Galati,0,0,0,0,0,2
2020-04-03T23:00:00,ROU,Giurgiu,2,0,0,0,2,0
2020-04-03T23:00:00,ROU,Gorj,3,0,0,0,3,0
2020-04-03T23:00:00,ROU,Hunedoara,0,0,0,0,0,11
2020-04-03T23:00:00,ROU,Ialomita,0,0,0,0,0,9
2020-04-03T23:00:00,ROU,Iasi,0,0,0,0,0,2
2020-04-03T23:00:00,ROU,Ilfov,0,0,0,0,0,1
2020-04-03T23:00:00,ROU,Maramureș,15,0,0,0,15,0
2020-04-03T23:00:00,ROU,Mehedinti,0,0,0,0,0,1
2020-04-03T23:00:00,ROU,Mures,0,0,0,0,0,2
2020-04-03T23:00:00,ROU,Neamt,0,0,0,0,0,6
2020-04-03T23:00:00,ROU,Olt,2,0,0,0,2,0
2020-04-03T23:00:00,ROU,Prahova,2,0,0,0,2,0
2020-04-03T23:00:00,ROU,Salaj,1,0,0,0,1,0
2020-04-03T23:00:00,ROU,Satu Mare,0,0,0,0,0,2
2020-04-03T23:00:00,ROU,Suceava,0,0,0,0,0,41
2020-04-03T23:00:00,ROU,Teleorman,0,0,0,0,0,1
2020-04-03T23:00:00,ROU,Timis,0,0,0,0,0,7
2020-04-03T23:00:00,ROU,Tulcea,5,0,0,0,5,0
2020-04-03T23:00:00,ROU,Unknown,3183,0,0,0,3183,4
2020-04-03T23:00:00,ROU,Valcea,2,0,0,0,2,0
2020-04-03T23:00:00,ROU,Vrancea,0,0,0,0,0,1
